fecha,casa,compra,venta
2016-06-17,blue,14,14
2016-06-18,blue,14,14
2016-06-19,blue,14,14
2016-06-20,blue,14,14
2016-06-21,blue,14,14
2016-06-22,blue,14,15
2016-06-23,blue,14,15
2016-06-24,blue,15,15
2016-06-25,blue,15,15
2016-06-26,blue,15,15
2016-06-27,blue,15,15
2016-06-28,blue,15,15
2016-06-29,blue,15,15
2016-06-30,blue,15,15
2016-07-01,blue,15,15
2016-07-02,blue,15,15
2016-07-03,blue,15,15
2016-07-04,blue,15,15
2016-07-05,blue,15,15
2016-07-06,blue,15,15
2016-07-07,blue,15,15
2016-07-08,blue,15,15
2016-07-09,blue,15,15
2016-07-10,blue,15,15
2016-07-11,blue,15,15
2016-07-12,blue,15,15
2016-07-13,blue,15,15
2016-07-14,blue,15,15
2016-07-15,blue,15,15
2016-07-16,blue,15,15
2016-07-17,blue,15,15
2016-07-18,blue,15,15
2016-07-19,blue,15,15
2016-07-20,blue,15,15
2016-07-21,blue,15,15
2016-07-22,blue,15,15
2016-07-23,blue,15,15
2016-07-24,blue,15,15
2016-07-25,blue,15,15
2016-07-26,blue,15,16
2016-07-27,blue,15,16
2016-07-28,blue,15,16
2016-07-29,blue,15,15
2016-07-30,blue,15,15
2016-07-31,blue,15,15
2016-08-01,blue,15,15
2016-08-02,blue,15,15
2016-08-03,blue,15,15
2016-08-04,blue,15,15
2016-08-05,blue,15,15
2016-08-06,blue,15,15
2016-08-07,blue,15,15
2016-08-08,blue,15,15
2016-08-09,blue,15,15
2016-08-10,blue,15,15
2016-08-11,blue,15,15
2016-08-12,blue,15,15
2016-08-13,blue,15,15
2016-08-14,blue,15,15
2016-08-15,blue,15,15
2016-08-16,blue,15,15
2016-08-17,blue,15,15
2016-08-18,blue,15,15
2016-08-19,blue,15,15
2016-08-20,blue,15,15
2016-08-21,blue,15,15
2016-08-22,blue,15,15
2016-08-23,blue,15,15
2016-08-24,blue,15,16
2016-08-25,blue,15,16
2016-08-26,blue,15,15
2016-08-27,blue,15,15
2016-08-28,blue,15,15
2016-08-29,blue,15,16
2016-08-30,blue,15,16
2016-08-31,blue,15,15
2016-09-01,blue,15,15
2016-09-02,blue,15,15
2016-09-03,blue,15,15
2016-09-04,blue,15,15
2016-09-05,blue,15,15
2016-09-06,blue,15,15
2016-09-07,blue,15,15
2016-09-08,blue,15,15
2016-09-09,blue,15,15
2016-09-10,blue,15,15
2016-09-11,blue,15,15
2016-09-12,blue,15,15
2016-09-13,blue,15,15
2016-09-14,blue,15,15
2016-09-15,blue,15,15
2016-09-16,blue,15,15
2016-09-17,blue,15,16
2016-09-18,blue,15,16
2016-09-19,blue,15,16
2016-09-20,blue,15,16
2016-09-21,blue,15,16
2016-09-22,blue,15,16
2016-09-23,blue,15,16
2016-09-24,blue,15,16
2016-09-25,blue,15,16
2016-09-26,blue,16,16
2016-09-27,blue,16,16
2016-09-28,blue,16,16
2016-09-29,blue,16,16
2016-09-30,blue,15,16
2016-10-01,blue,15,16
2016-10-02,blue,15,16
2016-10-03,blue,15,16
2016-10-04,blue,15,16
2016-10-05,blue,15,16
2016-10-06,blue,15,16
2016-10-07,blue,15,16
2016-10-08,blue,15,16
2016-10-09,blue,15,16
2016-10-10,blue,15,16
2016-10-11,blue,15,16
2016-10-12,blue,15,16
2016-10-13,blue,15,16
2016-10-14,blue,15,16
2016-10-15,blue,15,16
2016-10-16,blue,15,16
2016-10-17,blue,15,16
2016-10-18,blue,15,16
2016-10-19,blue,15,16
2016-10-20,blue,15,16
2016-10-21,blue,15,16
2016-10-22,blue,15,16
2016-10-23,blue,15,16
2016-10-24,blue,15,16
2016-10-25,blue,15,16
2016-10-26,blue,15,16
2016-10-27,blue,15,16
2016-10-28,blue,15,16
2016-10-29,blue,15,16
2016-10-30,blue,15,16
2016-10-31,blue,15,16
2016-11-01,blue,15,16
2016-11-02,blue,15,15
2016-11-03,blue,15,15
2016-11-04,blue,15,15
2016-11-05,blue,15,15
2016-11-06,blue,15,15
2016-11-07,blue,15,15
2016-11-08,blue,15,15
2016-11-09,blue,15,15
2016-11-10,blue,15,15
2016-11-11,blue,15,15
2016-11-12,blue,15,15
2016-11-13,blue,15,15
2016-11-14,blue,15,16
2016-11-15,blue,16,16
2016-11-16,blue,16,16
2016-11-17,blue,16,16
2016-11-18,blue,16,16
2016-11-19,blue,16,16
2016-11-20,blue,16,16
2016-11-21,blue,16,16
2016-11-22,blue,16,16
2016-11-23,blue,16,16
2016-11-24,blue,16,16
2016-11-25,blue,16,16
2016-11-26,blue,16,16
2016-11-27,blue,16,16
2016-11-28,blue,16,16
2016-11-29,blue,16,16
2016-11-30,blue,16,16
2016-12-01,blue,16,16
2016-12-02,blue,16,16
2016-12-03,blue,16,16
2016-12-04,blue,16,16
2016-12-05,blue,16,16
2016-12-06,blue,16,16
2016-12-07,blue,16,16
2016-12-08,blue,16,16
2016-12-09,blue,16,16
2016-12-10,blue,16,16
2016-12-11,blue,16,16
2016-12-12,blue,16,16
2016-12-13,blue,16,16
2016-12-14,blue,16,16
2016-12-15,blue,16,17
2016-12-16,blue,16,17
2016-12-17,blue,16,17
2016-12-18,blue,16,17
2016-12-19,blue,16,17
2016-12-20,blue,16,17
2016-12-21,blue,16,17
2016-12-22,blue,16,17
2016-12-23,blue,16,17
2016-12-24,blue,16,17
2016-12-25,blue,16,17
2016-12-26,blue,17,17
2016-12-27,blue,17,17
2016-12-28,blue,17,17
2016-12-29,blue,17,17
2016-12-30,blue,17,17
2016-12-31,blue,17,17
2017-01-01,blue,17,17
2017-01-02,blue,17,17
2017-01-03,blue,17,17
2017-01-04,blue,17,17
2017-01-05,blue,17,17
2017-01-06,blue,17,17
2017-01-07,blue,17,17
2017-01-08,blue,17,17
2017-01-09,blue,17,17
2017-01-10,blue,17,17
2017-01-11,blue,17,17
2017-01-12,blue,17,17
2017-01-13,blue,17,17
2017-01-14,blue,17,17
2017-01-15,blue,17,17
2017-01-16,blue,17,17
2017-01-17,blue,17,17
2017-01-18,blue,17,17
2017-01-19,blue,17,17
2017-01-20,blue,17,17
2017-01-21,blue,17,17
2017-01-22,blue,17,17
2017-01-23,blue,17,17
2017-01-24,blue,17,17
2017-01-25,blue,17,17
2017-01-26,blue,17,17
2017-01-27,blue,17,17
2017-01-28,blue,17,17
2017-01-29,blue,17,17
2017-01-30,blue,17,17
2017-01-31,blue,16,17
2017-02-01,blue,16,17
2017-02-02,blue,16,17
2017-02-03,blue,16,16
2017-02-04,blue,16,16
2017-02-05,blue,16,16
2017-02-06,blue,16,16
2017-02-07,blue,16,16
2017-02-08,blue,16,16
2017-02-09,blue,16,16
2017-02-10,blue,16,16
2017-02-11,blue,16,16
2017-02-12,blue,16,16
2017-02-13,blue,16,16
2017-02-14,blue,16,16
2017-02-15,blue,16,16
2017-02-16,blue,16,16
2017-02-17,blue,16,16
2017-02-18,blue,16,16
2017-02-19,blue,16,16
2017-02-20,blue,16,16
2017-02-21,blue,16,16
2017-02-22,blue,16,16
2017-02-23,blue,16,16
2017-02-24,blue,16,16
2017-02-25,blue,16,16
2017-02-26,blue,16,16
2017-02-27,blue,16,16
2017-02-28,blue,16,16
2017-03-01,blue,16,16
2017-03-02,blue,16,16
2017-03-03,blue,16,16
2017-03-04,blue,16,16
2017-03-05,blue,16,16
2017-03-06,blue,16,16
2017-03-07,blue,16,16
2017-03-08,blue,16,16
2017-03-09,blue,16,16
2017-03-10,blue,16,16
2017-03-11,blue,16,16
2017-03-12,blue,16,16
2017-03-13,blue,16,16
2017-03-14,blue,16,16
2017-03-15,blue,16,16
2017-03-16,blue,16,16
2017-03-17,blue,16,16
2017-03-18,blue,16,16
2017-03-19,blue,16,16
2017-03-20,blue,16,16
2017-03-21,blue,16,16
2017-03-22,blue,16,16
2017-03-23,blue,16,16
2017-03-24,blue,16,16
2017-03-25,blue,16,16
2017-03-26,blue,16,16
2017-03-27,blue,16,16
2017-03-28,blue,16,16
2017-03-29,blue,16,16
2017-03-30,blue,16,16
2017-03-31,blue,16,16
2017-04-01,blue,16,16
2017-04-02,blue,16,16
2017-04-03,blue,16,16
2017-04-04,blue,16,16
2017-04-05,blue,16,16
2017-04-06,blue,16,16
2017-04-07,blue,16,16
2017-04-08,blue,15,16
2017-04-09,blue,15,16
2017-04-10,blue,15,16
2017-04-11,blue,15,16
2017-04-12,blue,15,16
2017-04-13,blue,15,16
2017-04-14,blue,15,16
2017-04-15,blue,15,16
2017-04-16,blue,15,16
2017-04-17,blue,16,16
2017-04-18,blue,16,16
2017-04-19,blue,16,16
2017-04-20,blue,16,16
2017-04-21,blue,16,16
2017-04-22,blue,16,16
2017-04-23,blue,16,16
2017-04-24,blue,16,16
2017-04-25,blue,16,16
2017-04-26,blue,16,16
2017-04-27,blue,16,16
2017-04-28,blue,16,16
2017-04-29,blue,16,16
2017-04-30,blue,16,16
2017-05-01,blue,16,16
2017-05-02,blue,16,16
2017-05-03,blue,16,16
2017-05-04,blue,16,16
2017-05-05,blue,16,16
2017-05-06,blue,16,16
2017-05-07,blue,16,16
2017-05-08,blue,16,16
2017-05-09,blue,16,16
2017-05-10,blue,16,16
2017-05-11,blue,16,16
2017-05-12,blue,16,16
2017-05-13,blue,16,16
2017-05-14,blue,16,16
2017-05-15,blue,16,16
2017-05-16,blue,16,16
2017-05-17,blue,16,16
2017-05-18,blue,16,16
2017-05-19,blue,16,16
2017-05-20,blue,16,16
2017-05-21,blue,16,16
2017-05-22,blue,16,16
2017-05-23,blue,16,16
2017-05-24,blue,16,16
2017-05-25,blue,16,16
2017-05-26,blue,16,16
2017-05-27,blue,16,16
2017-05-28,blue,16,16
2017-05-29,blue,16,16
2017-05-30,blue,16,16
2017-05-31,blue,16,16
2017-06-01,blue,16,16
2017-06-02,blue,16,16
2017-06-03,blue,16,16
2017-06-04,blue,16,16
2017-06-05,blue,16,16
2017-06-06,blue,16,16
2017-06-07,blue,16,16
2017-06-08,blue,16,16
2017-06-09,blue,16,16
2017-06-10,blue,16,16
2017-06-11,blue,16,16
2017-06-12,blue,16,16
2017-06-13,blue,16,16
2017-06-14,blue,16,16
2017-06-15,blue,16,16
2017-06-16,blue,16,17
2017-06-17,blue,16,17
2017-06-18,blue,16,17
2017-06-19,blue,16,17
2017-06-20,blue,16,17
2017-06-21,blue,16,17
2017-06-22,blue,16,17
2017-06-23,blue,16,17
2017-06-24,blue,16,17
2017-06-25,blue,16,17
2017-06-26,blue,16,17
2017-06-27,blue,16,17
2017-06-28,blue,16,17
2017-06-29,blue,16,17
2017-06-30,blue,17,17
2017-07-01,blue,17,17
2017-07-02,blue,17,17
2017-07-03,blue,17,17
2017-07-04,blue,17,17
2017-07-05,blue,17,17
2017-07-06,blue,17,17
2017-07-07,blue,17,17
2017-07-08,blue,17,17
2017-07-09,blue,17,17
2017-07-10,blue,17,17
2017-07-11,blue,17,17
2017-07-12,blue,17,17
2017-07-13,blue,17,18
2017-07-14,blue,17,18
2017-07-15,blue,17,18
2017-07-16,blue,17,18
2017-07-17,blue,17,18
2017-07-18,blue,18,18
2017-07-19,blue,18,18
2017-07-20,blue,18,18
2017-07-21,blue,18,18
2017-07-22,blue,18,18
2017-07-23,blue,18,18
2017-07-24,blue,18,18
2017-07-25,blue,18,18
2017-07-26,blue,18,18
2017-07-27,blue,18,18
2017-07-28,blue,18,18
2017-07-29,blue,18,18
2017-07-30,blue,18,18
2017-07-31,blue,18,18
2017-08-01,blue,18,18
2017-08-02,blue,18,18
2017-08-03,blue,18,18
2017-08-04,blue,18,18
2017-08-05,blue,18,18
2017-08-06,blue,18,18
2017-08-07,blue,18,18
2017-08-08,blue,18,18
2017-08-09,blue,18,18
2017-08-10,blue,18,18
2017-08-11,blue,18,18
2017-08-12,blue,18,18
2017-08-13,blue,18,18
2017-08-14,blue,18,18
2017-08-15,blue,18,18
2017-08-16,blue,18,18
2017-08-17,blue,18,18
2017-08-18,blue,18,18
2017-08-19,blue,18,18
2017-08-20,blue,18,18
2017-08-21,blue,18,18
2017-08-22,blue,18,18
2017-08-23,blue,18,18
2017-08-24,blue,18,18
2017-08-25,blue,18,18
2017-08-26,blue,18,18
2017-08-27,blue,18,18
2017-08-28,blue,18,18
2017-08-29,blue,18,18
2017-08-30,blue,18,18
2017-08-31,blue,18,18
2017-09-01,blue,18,18
2017-09-02,blue,18,18
2017-09-03,blue,18,18
2017-09-04,blue,18,18
2017-09-05,blue,18,18
2017-09-06,blue,18,18
2017-09-07,blue,18,18
2017-09-08,blue,18,18
2017-09-09,blue,18,18
2017-09-10,blue,18,18
2017-09-11,blue,18,18
2017-09-12,blue,18,18
2017-09-13,blue,18,18
2017-09-14,blue,18,18
2017-09-15,blue,18,18
2017-09-16,blue,18,18
2017-09-17,blue,18,18
2017-09-18,blue,18,18
2017-09-19,blue,18,18
2017-09-20,blue,18,18
2017-09-21,blue,18,18
2017-09-22,blue,18,18
2017-09-23,blue,18,18
2017-09-24,blue,18,18
2017-09-25,blue,18,18
2017-09-26,blue,18,18
2017-09-27,blue,18,18
2017-09-28,blue,18,18
2017-09-29,blue,18,18
2017-09-30,blue,18,18
2017-10-01,blue,18,18
2017-10-02,blue,18,18
2017-10-03,blue,18,18
2017-10-04,blue,18,18
2017-10-05,blue,18,18
2017-10-06,blue,18,18
2017-10-07,blue,18,18
2017-10-08,blue,18,18
2017-10-09,blue,18,18
2017-10-10,blue,18,18
2017-10-11,blue,18,18
2017-10-12,blue,18,18
2017-10-13,blue,18,18
2017-10-14,blue,18,18
2017-10-15,blue,18,18
2017-10-16,blue,18,18
2017-10-17,blue,18,18
2017-10-18,blue,18,18
2017-10-19,blue,18,18
2017-10-20,blue,18,18
2017-10-21,blue,18,18
2017-10-22,blue,18,18
2017-10-23,blue,18,18
2017-10-24,blue,18,18
2017-10-25,blue,18,18
2017-10-26,blue,18,18
2017-10-27,blue,18,18
2017-10-28,blue,18,18
2017-10-29,blue,18,18
2017-10-30,blue,18,18
2017-10-31,blue,18,18
2017-11-01,blue,18,18
2017-11-02,blue,18,18
2017-11-03,blue,18,18
2017-11-04,blue,18,18
2017-11-05,blue,18,18
2017-11-06,blue,18,18
2017-11-07,blue,18,18
2017-11-08,blue,18,18
2017-11-09,blue,18,18
2017-11-10,blue,18,18
2017-11-11,blue,18,18
2017-11-12,blue,18,18
2017-11-13,blue,18,18
2017-11-14,blue,18,18
2017-11-15,blue,18,18
2017-11-16,blue,18,18
2017-11-17,blue,18,18
2017-11-18,blue,18,18
2017-11-19,blue,18,18
2017-11-20,blue,18,18
2017-11-21,blue,18,18
2017-11-22,blue,18,18
2017-11-23,blue,18,18
2017-11-24,blue,18,18
2017-11-25,blue,18,18
2017-11-26,blue,18,18
2017-11-27,blue,18,18
2017-11-28,blue,18,18
2017-11-29,blue,18,18
2017-11-30,blue,18,18
2017-12-01,blue,18,18
2017-12-02,blue,18,18
2017-12-03,blue,18,18
2017-12-04,blue,18,18
2017-12-05,blue,18,18
2017-12-06,blue,18,18
2017-12-07,blue,18,18
2017-12-08,blue,18,18
2017-12-09,blue,18,18
2017-12-10,blue,18,18
2017-12-11,blue,18,18
2017-12-12,blue,18,18
2017-12-13,blue,18,18
2017-12-14,blue,18,18
2017-12-15,blue,18,18
2017-12-16,blue,18,18
2017-12-17,blue,18,18
2017-12-18,blue,18,18
2017-12-19,blue,18,18
2017-12-20,blue,18,18
2017-12-21,blue,18,18
2017-12-22,blue,18,18
2017-12-23,blue,18,18
2017-12-24,blue,18,18
2017-12-25,blue,18,18
2017-12-26,blue,18,18
2017-12-27,blue,18,18
2017-12-28,blue,18,19
2017-12-29,blue,18,19
2017-12-30,blue,18,19
2017-12-31,blue,18,19
2018-01-01,blue,18,19
2018-01-02,blue,18,19
2018-01-03,blue,18,19
2018-01-04,blue,18,19
2018-01-05,blue,18,19
2018-01-06,blue,18,19
2018-01-07,blue,18,19
2018-01-08,blue,19,19
2018-01-09,blue,19,19
2018-01-10,blue,18,19
2018-01-11,blue,18,19
2018-01-12,blue,18,19
2018-01-13,blue,19,19
2018-01-14,blue,19,19
2018-01-15,blue,19,19
2018-01-16,blue,19,19
2018-01-17,blue,19,19
2018-01-18,blue,19,19
2018-01-19,blue,19,19
2018-01-20,blue,19,19
2018-01-21,blue,19,19
2018-01-22,blue,19,19
2018-01-23,blue,19,19
2018-01-24,blue,19,19
2018-01-25,blue,20,20
2018-01-26,blue,20,20
2018-01-27,blue,20,20
2018-01-28,blue,20,20
2018-01-29,blue,20,20
2018-01-30,blue,20,20
2018-01-31,blue,20,20
2018-02-01,blue,20,20
2018-02-02,blue,20,20
2018-02-03,blue,20,20
2018-02-04,blue,20,20
2018-02-05,blue,20,20
2018-02-06,blue,20,20
2018-02-07,blue,19,20
2018-02-08,blue,19,20
2018-02-09,blue,20,20
2018-02-10,blue,20,20
2018-02-11,blue,20,20
2018-02-12,blue,20,20
2018-02-13,blue,20,20
2018-02-14,blue,20,20
2018-02-15,blue,19,20
2018-02-16,blue,19,20
2018-02-17,blue,20,20
2018-02-18,blue,20,20
2018-02-19,blue,20,20
2018-02-20,blue,18,20
2018-02-21,blue,20,20
2018-02-22,blue,20,20
2018-02-23,blue,20,20
2018-02-24,blue,20,20
2018-02-25,blue,20,20
2018-02-26,blue,20,20
2018-02-27,blue,20,20
2018-02-28,blue,20,20
2018-03-01,blue,20,20
2018-03-02,blue,20,20
2018-03-03,blue,20,20
2018-03-04,blue,20,20
2018-03-05,blue,20,21
2018-03-06,blue,20,21
2018-03-07,blue,20,21
2018-03-08,blue,20,21
2018-03-09,blue,20,21
2018-03-10,blue,20,21
2018-03-11,blue,20,21
2018-03-12,blue,20,21
2018-03-13,blue,20,21
2018-03-14,blue,20,21
2018-03-15,blue,20,21
2018-03-16,blue,20,21
2018-03-17,blue,20,21
2018-03-18,blue,20,21
2018-03-19,blue,20,21
2018-03-20,blue,21,21
2018-03-21,blue,21,21
2018-03-22,blue,21,21
2018-03-23,blue,21,21
2018-03-24,blue,21,21
2018-03-25,blue,21,21
2018-03-26,blue,21,21
2018-03-27,blue,20,21
2018-03-28,blue,20,21
2018-03-29,blue,20,21
2018-03-30,blue,20,21
2018-03-31,blue,20,21
2018-04-01,blue,20,21
2018-04-02,blue,20,21
2018-04-03,blue,20,21
2018-04-04,blue,20,21
2018-04-05,blue,20,21
2018-04-06,blue,20,21
2018-04-07,blue,20,21
2018-04-08,blue,20,21
2018-04-09,blue,20,21
2018-04-10,blue,20,21
2018-04-11,blue,20,21
2018-04-12,blue,20,21
2018-04-13,blue,20,21
2018-04-14,blue,20,21
2018-04-15,blue,20,21
2018-04-16,blue,20,21
2018-04-17,blue,20,21
2018-04-18,blue,20,21
2018-04-19,blue,20,21
2018-04-20,blue,20,21
2018-04-21,blue,20,21
2018-04-22,blue,20,21
2018-04-23,blue,20,21
2018-04-24,blue,20,21
2018-04-25,blue,20,21
2018-04-26,blue,20,21
2018-04-27,blue,21,21
2018-04-28,blue,21,21
2018-04-29,blue,21,21
2018-04-30,blue,21,21
2018-05-01,blue,21,21
2018-05-02,blue,21,21
2018-05-03,blue,22,22
2018-05-04,blue,23,23
2018-05-05,blue,22,22
2018-05-06,blue,22,22
2018-05-07,blue,22,22
2018-05-08,blue,22,23
2018-05-09,blue,23,23
2018-05-10,blue,23,23
2018-05-11,blue,23,24
2018-05-12,blue,24,24
2018-05-13,blue,24,24
2018-05-14,blue,24,25
2018-05-15,blue,25,26
2018-05-16,blue,24,25
2018-05-17,blue,24,25
2018-05-18,blue,25,25
2018-05-19,blue,25,25
2018-05-20,blue,25,25
2018-05-21,blue,24,25
2018-05-22,blue,24,25
2018-05-23,blue,24,25
2018-05-24,blue,25,26
2018-05-25,blue,25,26
2018-05-26,blue,25,26
2018-05-27,blue,25,26
2018-05-28,blue,25,26
2018-05-29,blue,25,26
2018-05-30,blue,25,26
2018-05-31,blue,25,26
2018-06-01,blue,25,26
2018-06-02,blue,25,26
2018-06-03,blue,25,26
2018-06-04,blue,25,26
2018-06-05,blue,25,26
2018-06-06,blue,25,26
2018-06-07,blue,25,26
2018-06-08,blue,25,26
2018-06-09,blue,25,26
2018-06-10,blue,25,26
2018-06-11,blue,25,26
2018-06-12,blue,26,26
2018-06-13,blue,26,27
2018-06-14,blue,27,28
2018-06-15,blue,27,29
2018-06-16,blue,28,29
2018-06-17,blue,28,29
2018-06-18,blue,28,29
2018-06-19,blue,28,28
2018-06-20,blue,28,28
2018-06-21,blue,27,28
2018-06-22,blue,27,28
2018-06-23,blue,27,28
2018-06-24,blue,27,28
2018-06-25,blue,27,28
2018-06-26,blue,27,28
2018-06-27,blue,27,28
2018-06-28,blue,27,28
2018-06-29,blue,28,29
2018-06-30,blue,28,29
2018-07-01,blue,28,29
2018-07-02,blue,28,29
2018-07-03,blue,28,29
2018-07-04,blue,28,29
2018-07-05,blue,28,29
2018-07-06,blue,28,29
2018-07-07,blue,28,29
2018-07-08,blue,28,29
2018-07-09,blue,28,29
2018-07-10,blue,28,29
2018-07-11,blue,28,29
2018-07-12,blue,27,28
2018-07-13,blue,27,28
2018-07-14,blue,28,29
2018-07-15,blue,28,29
2018-07-16,blue,28,29
2018-07-17,blue,28,29
2018-07-18,blue,28,29
2018-07-19,blue,28,29
2018-07-20,blue,28,29
2018-07-21,blue,28,29
2018-07-22,blue,28,29
2018-07-23,blue,28,29
2018-07-24,blue,28,29
2018-07-25,blue,28,29
2018-07-26,blue,28,29
2018-07-27,blue,28,29
2018-07-28,blue,28,29
2018-07-29,blue,28,29
2018-07-30,blue,28,29
2018-07-31,blue,28,29
2018-08-01,blue,28,28
2018-08-02,blue,27,28
2018-08-03,blue,27,28
2018-08-04,blue,27,28
2018-08-05,blue,27,28
2018-08-06,blue,27,28
2018-08-07,blue,27,28
2018-08-08,blue,27,28
2018-08-09,blue,27,28
2018-08-10,blue,28,29
2018-08-11,blue,28,30
2018-08-12,blue,28,30
2018-08-13,blue,29,30
2018-08-14,blue,29,30
2018-08-15,blue,30,30
2018-08-16,blue,29,30
2018-08-17,blue,29,30
2018-08-18,blue,29,30
2018-08-19,blue,29,30
2018-08-20,blue,29,30
2018-08-21,blue,29,30
2018-08-22,blue,30,31
2018-08-23,blue,30,31
2018-08-24,blue,30,31
2018-08-25,blue,30,31
2018-08-26,blue,30,31
2018-08-27,blue,31,32
2018-08-28,blue,32,33
2018-08-29,blue,33,34
2018-08-30,blue,37,39
2018-08-31,blue,38,39
2018-09-01,blue,36,38
2018-09-02,blue,36,38
2018-09-03,blue,37,39
2018-09-04,blue,37,39
2018-09-05,blue,38,40
2018-09-06,blue,37,39
2018-09-07,blue,37,38
2018-09-08,blue,36,38
2018-09-09,blue,36,38
2018-09-10,blue,36,38
2018-09-11,blue,36,38
2018-09-12,blue,37,38
2018-09-13,blue,37,39
2018-09-14,blue,38,40
2018-09-15,blue,38,40
2018-09-16,blue,38,40
2018-09-17,blue,38,40
2018-09-18,blue,38,40
2018-09-19,blue,38,40
2018-09-20,blue,38,39
2018-09-21,blue,37,39
2018-09-22,blue,37,38
2018-09-23,blue,37,38
2018-09-24,blue,37,38
2018-09-25,blue,38,39
2018-09-26,blue,38,40
2018-09-27,blue,38,40
2018-09-28,blue,39,41
2018-09-29,blue,39,41
2018-09-30,blue,39,41
2018-10-01,blue,39,41
2018-10-02,blue,37,39
2018-10-03,blue,37,39
2018-10-04,blue,37,39
2018-10-05,blue,37,39
2018-10-06,blue,36,38
2018-10-07,blue,36,38
2018-10-08,blue,36,38
2018-10-09,blue,36,38
2018-10-10,blue,36,38
2018-10-11,blue,36,38
2018-10-12,blue,36,38
2018-10-13,blue,36,38
2018-10-14,blue,36,38
2018-10-15,blue,36,38
2018-10-16,blue,36,38
2018-10-17,blue,36,38
2018-10-18,blue,36,38
2018-10-19,blue,36,38
2018-10-20,blue,36,38
2018-10-21,blue,36,38
2018-10-22,blue,36,38
2018-10-23,blue,35,37
2018-10-24,blue,35,37
2018-10-25,blue,35,37
2018-10-26,blue,35,37
2018-10-27,blue,35,37
2018-10-28,blue,35,37
2018-10-29,blue,35,37
2018-10-30,blue,35,37
2018-10-31,blue,35,37
2018-11-01,blue,34,36
2018-11-02,blue,34,36
2018-11-03,blue,34,36
2018-11-04,blue,34,36
2018-11-05,blue,34,36
2018-11-06,blue,34,36
2018-11-07,blue,34,36
2018-11-08,blue,33,35
2018-11-09,blue,34,36
2018-11-10,blue,34,36
2018-11-11,blue,34,36
2018-11-12,blue,33,35
2018-11-13,blue,33,35
2018-11-14,blue,34,36
2018-11-15,blue,34,36
2018-11-16,blue,34,36
2018-11-17,blue,34,36
2018-11-18,blue,34,36
2018-11-19,blue,34,36
2018-11-20,blue,34,36
2018-11-21,blue,34,36
2018-11-22,blue,34,36
2018-11-23,blue,35,37
2018-11-24,blue,36,38
2018-11-25,blue,36,38
2018-11-26,blue,36,38
2018-11-27,blue,37,39
2018-11-28,blue,37,39
2018-11-29,blue,37,39
2018-11-30,blue,36,38
2018-12-01,blue,36,38
2018-12-02,blue,36,38
2018-12-03,blue,36,38
2018-12-04,blue,35,37
2018-12-05,blue,35,37
2018-12-06,blue,35,37
2018-12-07,blue,36,38
2018-12-08,blue,36,38
2018-12-09,blue,36,38
2018-12-10,blue,36,38
2018-12-11,blue,36,38
2018-12-12,blue,36,38
2018-12-13,blue,36,38
2018-12-14,blue,36,38
2018-12-15,blue,36,38
2018-12-16,blue,36,38
2018-12-17,blue,36,38
2018-12-18,blue,36,38
2018-12-19,blue,37,39
2018-12-20,blue,37,39
2018-12-21,blue,37,39
2018-12-22,blue,37,39
2018-12-23,blue,37,39
2018-12-24,blue,37,39
2018-12-25,blue,37,39
2018-12-26,blue,37,39
2018-12-27,blue,38,40
2018-12-28,blue,38,40
2018-12-29,blue,38,40
2018-12-30,blue,38,40
2018-12-31,blue,38,40
2019-01-01,blue,38,40
2019-01-02,blue,38,40
2019-01-03,blue,38,40
2019-01-04,blue,38,40
2019-01-05,blue,38,40
2019-01-06,blue,38,40
2019-01-07,blue,38,40
2019-01-08,blue,37,39
2019-01-09,blue,37,39
2019-01-10,blue,38,40
2019-01-11,blue,37,39
2019-01-12,blue,37,39
2019-01-13,blue,37,39
2019-01-14,blue,37,39
2019-01-15,blue,37,39
2019-01-16,blue,37,39
2019-01-17,blue,37,39
2019-01-18,blue,37,39
2019-01-19,blue,37,39
2019-01-20,blue,37,39
2019-01-21,blue,37,39
2019-01-22,blue,37,39
2019-01-23,blue,37,39
2019-01-24,blue,37,39
2019-01-25,blue,36,38
2019-01-26,blue,36,38
2019-01-27,blue,36,38
2019-01-28,blue,36,38
2019-01-29,blue,36,38
2019-01-30,blue,36,38
2019-01-31,blue,36,38
2019-02-01,blue,36,38
2019-02-02,blue,36,38
2019-02-03,blue,36,38
2019-02-04,blue,36,38
2019-02-05,blue,35,37
2019-02-06,blue,35,37
2019-02-07,blue,36,37
2019-02-08,blue,37,38
2019-02-09,blue,36,38
2019-02-10,blue,36,38
2019-02-11,blue,37,38
2019-02-12,blue,37,38
2019-02-13,blue,37,38
2019-02-14,blue,37,38
2019-02-15,blue,38,39
2019-02-16,blue,38,39
2019-02-17,blue,38,39
2019-02-18,blue,38,39
2019-02-19,blue,38,39
2019-02-20,blue,38,39
2019-02-21,blue,39,40
2019-02-22,blue,38,39
2019-02-23,blue,39,39
2019-02-24,blue,39,39
2019-02-25,blue,38,39
2019-02-26,blue,37,39
2019-02-27,blue,38,39
2019-02-28,blue,38,39
2019-03-01,blue,38,39
2019-03-02,blue,37,39
2019-03-03,blue,37,39
2019-03-04,blue,37,39
2019-03-05,blue,37,39
2019-03-06,blue,38,40
2019-03-07,blue,40,41
2019-03-08,blue,41,42
2019-03-09,blue,40,41
2019-03-10,blue,40,41
2019-03-11,blue,40,41
2019-03-12,blue,40,41
