fecha,casa,compra,venta
2020-01-14,contadoconliqui,80.9,80.9
2020-01-15,contadoconliqui,81.09,81.09
2020-01-16,contadoconliqui,80.84,80.84
2020-01-17,contadoconliqui,81.81,81.81
2020-01-18,contadoconliqui,81.81,81.81
2020-01-19,contadoconliqui,81.81,81.81
2020-01-20,contadoconliqui,80.44,80.44
2020-01-21,contadoconliqui,81.05,81.05
2020-01-22,contadoconliqui,81.66,81.66
2020-01-23,contadoconliqui,81.64,81.64
2020-01-24,contadoconliqui,84.0,84.0
2020-01-25,contadoconliqui,84.0,84.0
2020-01-26,contadoconliqui,84.0,84.0
2020-01-27,contadoconliqui,83.29,83.29
2020-01-28,contadoconliqui,83.54,83.54
2020-01-29,contadoconliqui,84.63,84.63
2020-01-30,contadoconliqui,84.11,84.11
2020-01-31,contadoconliqui,84.88,84.88
2020-02-01,contadoconliqui,84.88,84.88
2020-02-02,contadoconliqui,84.88,84.88
2020-02-03,contadoconliqui,85.41,85.41
2020-02-04,contadoconliqui,84.45,84.45
2020-02-05,contadoconliqui,84.82,84.82
2020-02-06,contadoconliqui,84.83,84.83
2020-02-07,contadoconliqui,84.24,84.24
2020-02-08,contadoconliqui,84.24,84.24
2020-02-09,contadoconliqui,84.24,84.24
2020-02-10,contadoconliqui,84.62,84.62
2020-02-11,contadoconliqui,84.03,84.03
2020-02-12,contadoconliqui,83.74,83.74
2020-02-13,contadoconliqui,82.47,82.47
2020-02-14,contadoconliqui,83.45,83.45
2020-02-15,contadoconliqui,83.45,83.45
2020-02-16,contadoconliqui,83.45,83.45
2020-02-17,contadoconliqui,83.23,83.23
2020-02-18,contadoconliqui,82.92,82.92
2020-02-19,contadoconliqui,81.5,81.5
2020-02-20,contadoconliqui,81.74,81.74
2020-02-21,contadoconliqui,81.36,81.36
2020-02-22,contadoconliqui,81.36,81.36
2020-02-23,contadoconliqui,81.36,81.36
2020-02-26,contadoconliqui,80.57,80.57
2020-02-27,contadoconliqui,80.68,80.68
2020-02-28,contadoconliqui,80.56,80.56
2020-02-29,contadoconliqui,80.56,80.56
2020-03-01,contadoconliqui,80.56,80.56
2020-03-02,contadoconliqui,82.03,82.03
2020-03-03,contadoconliqui,82.48,82.48
2020-03-04,contadoconliqui,82.01,82.01
2020-03-05,contadoconliqui,81.55,81.55
2020-03-06,contadoconliqui,81.95,81.95
2020-03-07,contadoconliqui,81.95,81.95
2020-03-08,contadoconliqui,81.95,81.95
2020-03-09,contadoconliqui,83.22,83.22
2020-03-10,contadoconliqui,86.49,86.49
2020-03-11,contadoconliqui,84.85,84.85
2020-03-12,contadoconliqui,87.1,87.1
2020-03-13,contadoconliqui,89.04,89.04
2020-03-14,contadoconliqui,89.04,89.04
2020-03-15,contadoconliqui,89.04,89.04
2020-03-16,contadoconliqui,89.15,89.15
2020-03-17,contadoconliqui,89.31,89.31
2020-03-18,contadoconliqui,88.19,88.19
2020-03-19,contadoconliqui,89.53,89.53
2020-03-20,contadoconliqui,89.93,89.93
2020-03-21,contadoconliqui,89.93,89.93
2020-03-22,contadoconliqui,89.93,89.93
2020-03-25,contadoconliqui,87.99,87.99
2020-03-26,contadoconliqui,84.36,84.36
2020-03-27,contadoconliqui,86.49,86.49
2020-03-28,contadoconliqui,86.49,86.49
2020-03-29,contadoconliqui,86.49,86.49
2020-03-30,contadoconliqui,86.92,86.92
2020-03-31,contadoconliqui,86.92,86.92
2020-04-01,contadoconliqui,87.92,87.92
2020-04-02,contadoconliqui,88.81,88.81
2020-04-03,contadoconliqui,89.09,89.09
2020-04-04,contadoconliqui,89.09,89.09
2020-04-05,contadoconliqui,89.09,89.09
2020-04-06,contadoconliqui,90.78,90.78
2020-04-07,contadoconliqui,90.44,90.44
2020-04-08,contadoconliqui,94.69,94.69
2020-04-09,contadoconliqui,94.69,94.69
2020-04-10,contadoconliqui,94.69,94.69
2020-04-13,contadoconliqui,102.21,102.21
2020-04-14,contadoconliqui,107.42,107.42
2020-04-15,contadoconliqui,108.79,108.79
2020-04-16,contadoconliqui,102.1,102.1
2020-04-17,contadoconliqui,102.64,102.64
2020-04-18,contadoconliqui,102.64,102.64
2020-04-19,contadoconliqui,102.64,102.64
2020-04-20,contadoconliqui,105.27,105.27
2020-04-21,contadoconliqui,109.56,109.56
2020-04-22,contadoconliqui,111.11,111.11
2020-04-23,contadoconliqui,111.57,111.57
2020-04-24,contadoconliqui,112.02,112.02
2020-04-25,contadoconliqui,112.02,112.02
2020-04-26,contadoconliqui,112.02,112.02
2020-04-27,contadoconliqui,115.09,115.09
2020-04-28,contadoconliqui,119.64,119.64
2020-04-29,contadoconliqui,109.76,109.76
2020-04-30,contadoconliqui,114.65,114.65
2020-05-01,contadoconliqui,114.65,114.65
2020-05-02,contadoconliqui,114.65,114.65
2020-05-04,contadoconliqui,112.56,112.56
2020-05-05,contadoconliqui,119.91,119.91
2020-05-06,contadoconliqui,118.43,118.43
2020-05-07,contadoconliqui,117.81,117.81
2020-05-08,contadoconliqui,115.35,115.35
2020-05-09,contadoconliqui,115.35,115.35
2020-05-10,contadoconliqui,115.35,115.35
2020-05-11,contadoconliqui,118.53,118.53
2020-05-12,contadoconliqui,121.96,121.96
2020-05-13,contadoconliqui,125.76,125.76
2020-05-14,contadoconliqui,122.83,122.83
2020-05-15,contadoconliqui,121.32,121.32
2020-05-16,contadoconliqui,121.32,121.32
2020-05-17,contadoconliqui,121.32,121.32
2020-05-18,contadoconliqui,118.78,118.78
2020-05-19,contadoconliqui,118.38,118.38
2020-05-20,contadoconliqui,119.51,119.51
2020-05-21,contadoconliqui,117.42,117.42
2020-05-22,contadoconliqui,113.92,113.92
2020-05-23,contadoconliqui,113.92,113.92
2020-05-24,contadoconliqui,113.92,113.92
2020-05-25,contadoconliqui,113.92,113.92
2020-05-26,contadoconliqui,110.64,110.64
2020-05-27,contadoconliqui,109.84,109.84
2020-05-28,contadoconliqui,112.69,112.69
2020-05-29,contadoconliqui,113.42,113.42
2020-05-30,contadoconliqui,113.42,113.42
2020-05-31,contadoconliqui,113.42,113.42
2020-06-01,contadoconliqui,114.08,114.08
2020-06-02,contadoconliqui,114.05,114.05
2020-06-03,contadoconliqui,114.71,114.71
2020-06-04,contadoconliqui,114.41,114.41
2020-06-05,contadoconliqui,115.34,115.34
2020-06-06,contadoconliqui,115.34,115.34
2020-06-07,contadoconliqui,115.34,115.34
2020-06-08,contadoconliqui,116.37,116.37
2020-06-09,contadoconliqui,116.08,116.08
2020-06-10,contadoconliqui,114.4,114.4
2020-06-11,contadoconliqui,112.27,112.27
2020-06-12,contadoconliqui,109.27,109.27
2020-06-13,contadoconliqui,109.27,109.27
2020-06-14,contadoconliqui,109.27,109.27
2020-06-15,contadoconliqui,109.27,109.27
2020-06-16,contadoconliqui,109.12,109.12
2020-06-17,contadoconliqui,107.68,107.68
2020-06-18,contadoconliqui,109.81,109.81
2020-06-19,contadoconliqui,110.0,110.0
2020-06-20,contadoconliqui,110.0,110.0
2020-06-21,contadoconliqui,110.0,110.0
2020-06-22,contadoconliqui,105.49,105.49
2020-06-23,contadoconliqui,108.58,108.58
2020-06-24,contadoconliqui,108.03,108.03
2020-06-25,contadoconliqui,106.1,106.1
2020-06-26,contadoconliqui,105.7,105.7
2020-06-27,contadoconliqui,105.7,105.7
2020-06-28,contadoconliqui,105.7,105.7
2020-06-29,contadoconliqui,104.07,104.07
2020-06-30,contadoconliqui,104.14,104.14
2020-07-01,contadoconliqui,108.1,108.1
2020-07-02,contadoconliqui,109.73,109.73
2020-07-03,contadoconliqui,108.55,108.55
2020-07-04,contadoconliqui,108.55,108.55
2020-07-05,contadoconliqui,108.55,108.55
2020-07-06,contadoconliqui,108.11,108.11
2020-07-07,contadoconliqui,109.48,109.48
2020-07-08,contadoconliqui,109.12,109.12
2020-07-09,contadoconliqui,109.12,109.12
2020-07-10,contadoconliqui,109.12,109.12
2020-07-13,contadoconliqui,111.73,111.73
2020-07-14,contadoconliqui,113.06,113.06
2020-07-15,contadoconliqui,113.37,113.37
2020-07-16,contadoconliqui,113.62,113.62
2020-07-17,contadoconliqui,117.86,117.86
2020-07-18,contadoconliqui,117.86,117.86
2020-07-19,contadoconliqui,117.86,117.86
2020-07-20,contadoconliqui,119.2,119.2
2020-07-21,contadoconliqui,118.89,118.89
2020-07-22,contadoconliqui,116.91,116.91
2020-07-23,contadoconliqui,114.39,114.39
2020-07-24,contadoconliqui,117.48,117.48
2020-07-25,contadoconliqui,117.48,117.48
2020-07-26,contadoconliqui,117.48,117.48
2020-07-27,contadoconliqui,117.98,117.98
2020-07-28,contadoconliqui,118.48,118.48
2020-07-29,contadoconliqui,118.26,118.26
2020-07-30,contadoconliqui,121.41,121.41
2020-07-31,contadoconliqui,124.1,124.1
2020-08-01,contadoconliqui,124.1,124.1
2020-08-02,contadoconliqui,124.1,124.1
2020-08-03,contadoconliqui,122.0,122.0
2020-08-04,contadoconliqui,119.18,119.18
2020-08-05,contadoconliqui,119.46,119.46
2020-08-06,contadoconliqui,123.53,123.53
2020-08-07,contadoconliqui,126.56,126.56
2020-08-08,contadoconliqui,126.56,126.56
2020-08-09,contadoconliqui,126.56,126.56
2020-08-10,contadoconliqui,128.35,128.35
2020-08-11,contadoconliqui,127.77,127.77
2020-08-12,contadoconliqui,130.05,130.05
2020-08-13,contadoconliqui,130.22,130.22
2020-08-14,contadoconliqui,126.8,126.8
2020-08-15,contadoconliqui,126.8,126.8
2020-08-16,contadoconliqui,126.8,126.8
2020-08-17,contadoconliqui,126.8,126.8
2020-08-18,contadoconliqui,129.06,129.06
2020-08-19,contadoconliqui,131.4,131.4
2020-08-20,contadoconliqui,132.94,132.94
2020-08-21,contadoconliqui,135.0,135.0
2020-08-22,contadoconliqui,135.0,135.0
2020-08-23,contadoconliqui,135.0,135.0
2020-08-24,contadoconliqui,132.95,132.95
2020-08-25,contadoconliqui,130.54,130.54
2020-08-26,contadoconliqui,128.42,128.42
2020-08-27,contadoconliqui,125.57,125.57
2020-08-28,contadoconliqui,125.84,125.84
2020-08-29,contadoconliqui,125.84,125.84
2020-08-30,contadoconliqui,125.84,125.84
2020-08-31,contadoconliqui,125.79,125.79
2020-09-01,contadoconliqui,130.78,130.78
2020-09-02,contadoconliqui,129.51,129.51
2020-09-03,contadoconliqui,123.81,123.81
2020-09-04,contadoconliqui,128.49,128.49
2020-09-05,contadoconliqui,128.49,128.49
2020-09-06,contadoconliqui,128.49,128.49
2020-09-07,contadoconliqui,125.88,125.88
2020-09-08,contadoconliqui,119.32,119.32
2020-09-09,contadoconliqui,120.22,120.22
2020-09-10,contadoconliqui,120.91,120.91
2020-09-11,contadoconliqui,126.36,126.36
2020-09-12,contadoconliqui,126.36,126.36
2020-09-13,contadoconliqui,126.36,126.36
2020-09-14,contadoconliqui,130.3,130.3
2020-09-15,contadoconliqui,128.29,128.29
2020-09-16,contadoconliqui,131.9,131.9
2020-09-17,contadoconliqui,132.4,132.4
2020-09-18,contadoconliqui,137.3,137.3
2020-09-19,contadoconliqui,137.3,137.3
2020-09-20,contadoconliqui,137.3,137.3
2020-09-21,contadoconliqui,139.84,139.84
2020-09-22,contadoconliqui,147.52,147.52
2020-09-23,contadoconliqui,148.65,148.65
2020-09-24,contadoconliqui,140.98,140.98
2020-09-25,contadoconliqui,143.54,143.54
2020-09-26,contadoconliqui,143.54,143.54
2020-09-27,contadoconliqui,143.54,143.54
2020-09-28,contadoconliqui,143.37,143.37
2020-09-29,contadoconliqui,148.5,148.5
2020-09-30,contadoconliqui,145.65,145.65
2020-10-01,contadoconliqui,145.89,145.89
2020-10-02,contadoconliqui,145.75,145.75
2020-10-03,contadoconliqui,145.75,145.75
2020-10-04,contadoconliqui,145.75,145.75
2020-10-05,contadoconliqui,149.55,149.55
2020-10-06,contadoconliqui,152.51,152.51
2020-10-07,contadoconliqui,150.39,150.39
2020-10-08,contadoconliqui,153.28,153.28
2020-10-09,contadoconliqui,154.95,154.95
2020-10-10,contadoconliqui,154.95,154.95
2020-10-11,contadoconliqui,154.95,154.95
2020-10-12,contadoconliqui,154.95,154.95
2020-10-13,contadoconliqui,156.27,156.27
2020-10-14,contadoconliqui,163.77,163.77
2020-10-15,contadoconliqui,168.6,168.6
2020-10-16,contadoconliqui,165.31,165.31
2020-10-17,contadoconliqui,165.31,165.31
2020-10-18,contadoconliqui,165.31,165.31
2020-10-19,contadoconliqui,165.01,165.01
2020-10-20,contadoconliqui,171.85,171.85
2020-10-21,contadoconliqui,174.8,174.8
2020-10-22,contadoconliqui,181.06,181.06
2020-10-23,contadoconliqui,168.83,168.83
2020-10-24,contadoconliqui,168.83,168.83
2020-10-25,contadoconliqui,168.83,168.83
2020-10-26,contadoconliqui,165.11,165.11
2020-10-27,contadoconliqui,162.6,162.6
2020-10-28,contadoconliqui,152.3,152.3
2020-10-29,contadoconliqui,151.22,151.22
2020-10-30,contadoconliqui,147.7,147.7
2020-10-31,contadoconliqui,147.7,147.7
2020-11-01,contadoconliqui,147.7,147.7
2020-11-02,contadoconliqui,145.41,145.41
2020-11-03,contadoconliqui,145.41,145.41
2020-11-04,contadoconliqui,145.39,145.39
2020-11-05,contadoconliqui,146.87,146.87
2020-11-06,contadoconliqui,146.87,146.87
2020-11-07,contadoconliqui,146.87,146.87
2020-11-09,contadoconliqui,147.36,147.36
2020-11-10,contadoconliqui,146.39,146.39
2020-11-11,contadoconliqui,149.58,149.58
2020-11-12,contadoconliqui,145.67,145.67
2020-11-13,contadoconliqui,146.55,146.55
2020-11-14,contadoconliqui,146.55,146.55
2020-11-15,contadoconliqui,146.55,146.55
2020-11-16,contadoconliqui,147.44,147.44
2020-11-17,contadoconliqui,148.27,148.27
2020-11-18,contadoconliqui,149.1,149.1
2020-11-19,contadoconliqui,149.87,149.87
2020-11-20,contadoconliqui,149.86,149.86
2020-11-21,contadoconliqui,149.86,149.86
2020-11-22,contadoconliqui,149.86,149.86
2020-11-23,contadoconliqui,149.86,149.86
2020-11-24,contadoconliqui,150.99,150.99
2020-11-25,contadoconliqui,150.52,150.52
2020-11-26,contadoconliqui,149.27,149.27
2020-11-27,contadoconliqui,148.92,148.92
2020-11-28,contadoconliqui,148.92,148.92
2020-11-29,contadoconliqui,148.92,148.92
2020-11-30,contadoconliqui,148.04,148.04
2020-12-01,contadoconliqui,148.48,148.48
2020-12-02,contadoconliqui,148.27,148.27
2020-12-03,contadoconliqui,144.18,144.18
2020-12-04,contadoconliqui,144.9,144.9
2020-12-05,contadoconliqui,144.9,144.9
2020-12-06,contadoconliqui,144.9,144.9
2020-12-07,contadoconliqui,144.9,144.9
2020-12-08,contadoconliqui,144.9,144.9
2020-12-09,contadoconliqui,142.82,142.82
2020-12-10,contadoconliqui,141.86,141.86
2020-12-11,contadoconliqui,141.86,141.86
2020-12-12,contadoconliqui,141.86,141.86
2020-12-13,contadoconliqui,141.86,141.86
2020-12-14,contadoconliqui,142.88,142.88
2020-12-15,contadoconliqui,143.72,143.72
2020-12-16,contadoconliqui,142.7,142.7
2020-12-17,contadoconliqui,142.65,142.65
2020-12-18,contadoconliqui,142.03,142.03
2020-12-19,contadoconliqui,142.03,142.03
2020-12-20,contadoconliqui,142.03,142.03
2020-12-21,contadoconliqui,139.8,139.8
2020-12-22,contadoconliqui,140.77,140.77
2020-12-23,contadoconliqui,140.45,140.45
2020-12-24,contadoconliqui,140.45,140.45
2020-12-25,contadoconliqui,140.45,140.45
2020-12-28,contadoconliqui,140.34,140.34
2020-12-29,contadoconliqui,140.32,140.32
2020-12-30,contadoconliqui,140.26,140.26
2020-12-31,contadoconliqui,140.26,140.26
2021-01-01,contadoconliqui,140.26,140.26
2021-01-04,contadoconliqui,142.32,142.32
2021-01-05,contadoconliqui,143.91,143.91
2021-01-06,contadoconliqui,144.57,144.57
2021-01-07,contadoconliqui,145.29,145.29
2021-01-08,contadoconliqui,145.25,145.25
2021-01-09,contadoconliqui,145.25,145.25
2021-01-10,contadoconliqui,145.25,145.25
2021-01-11,contadoconliqui,145.95,145.95
2021-01-12,contadoconliqui,145.13,145.13
2021-01-13,contadoconliqui,144.83,144.83
2021-01-14,contadoconliqui,145.8,145.8
2021-01-15,contadoconliqui,146.29,146.29
2021-01-16,contadoconliqui,146.29,146.29
2021-01-17,contadoconliqui,146.29,146.29
2021-01-18,contadoconliqui,146.29,146.29
2021-01-19,contadoconliqui,147.88,147.88
2021-01-20,contadoconliqui,148.16,148.16
2021-01-21,contadoconliqui,148.88,148.88
2021-01-22,contadoconliqui,148.8,148.8
2021-01-23,contadoconliqui,148.8,148.8
2021-01-24,contadoconliqui,148.8,148.8
2021-01-25,contadoconliqui,149.27,149.27
2021-01-26,contadoconliqui,149.72,149.72
2021-01-27,contadoconliqui,150.16,150.16
2021-01-28,contadoconliqui,150.65,150.65
2021-01-29,contadoconliqui,150.52,150.52
2021-01-30,contadoconliqui,150.52,150.52
2021-01-31,contadoconliqui,150.52,150.52
2021-02-01,contadoconliqui,150.99,150.99
2021-02-02,contadoconliqui,151.46,151.46
2021-02-03,contadoconliqui,151.79,151.79
2021-02-04,contadoconliqui,152.27,152.27
2021-02-05,contadoconliqui,147.14,147.14
2021-02-06,contadoconliqui,147.14,147.14
2021-02-07,contadoconliqui,147.14,147.14
2021-02-08,contadoconliqui,147.14,147.14
2021-02-09,contadoconliqui,152.36,152.36
2021-02-10,contadoconliqui,152.14,152.14
2021-02-11,contadoconliqui,152.16,152.16
2021-02-12,contadoconliqui,151.61,151.61
2021-02-13,contadoconliqui,151.61,151.61
2021-02-14,contadoconliqui,151.61,151.61
2021-02-15,contadoconliqui,151.61,151.61
2021-02-16,contadoconliqui,151.61,151.61
2021-02-17,contadoconliqui,147.93,147.93
2021-02-18,contadoconliqui,145.82,145.82
2021-02-19,contadoconliqui,144.19,144.19
2021-02-20,contadoconliqui,144.19,144.19
2021-02-21,contadoconliqui,144.19,144.19
2021-02-22,contadoconliqui,142.51,142.51
2021-02-23,contadoconliqui,143.47,143.47
2021-02-24,contadoconliqui,144.46,144.46
2021-02-25,contadoconliqui,145.43,145.43
2021-02-26,contadoconliqui,145.32,145.32
2021-02-27,contadoconliqui,145.32,145.32
2021-02-28,contadoconliqui,145.32,145.32
2021-03-01,contadoconliqui,146.31,146.31
2021-03-02,contadoconliqui,147.31,147.31
2021-03-03,contadoconliqui,148.28,148.28
2021-03-04,contadoconliqui,147.25,147.25
2021-03-05,contadoconliqui,147.73,147.73
2021-03-06,contadoconliqui,147.73,147.73
2021-03-07,contadoconliqui,147.73,147.73
2021-03-08,contadoconliqui,147.73,147.73
2021-03-09,contadoconliqui,144.73,144.73
2021-03-10,contadoconliqui,148.92,148.92
2021-03-11,contadoconliqui,149.08,149.08
2021-03-12,contadoconliqui,148.78,148.78
2021-03-13,contadoconliqui,148.78,148.78
2021-03-14,contadoconliqui,148.78,148.78
2021-03-15,contadoconliqui,149.25,149.25
2021-03-16,contadoconliqui,149.24,149.24
2021-03-17,contadoconliqui,149.45,149.45
2021-03-18,contadoconliqui,149.68,149.68
2021-03-19,contadoconliqui,149.75,149.75
2021-03-20,contadoconliqui,149.75,149.75
2021-03-21,contadoconliqui,149.75,149.75
2021-03-22,contadoconliqui,148.91,148.91
2021-03-23,contadoconliqui,148.77,148.77
2021-03-24,contadoconliqui,148.77,148.77
2021-03-25,contadoconliqui,147.88,147.88
2021-03-26,contadoconliqui,146.01,146.01
2021-03-27,contadoconliqui,146.01,146.01
2021-03-28,contadoconliqui,146.01,146.01
2021-03-29,contadoconliqui,146.28,146.28
2021-03-30,contadoconliqui,146.5,146.5
2021-03-31,contadoconliqui,147.16,147.16
2021-04-01,contadoconliqui,147.16,147.16
2021-04-02,contadoconliqui,147.16,147.16
2021-04-05,contadoconliqui,147.96,147.96
2021-04-06,contadoconliqui,148.51,148.51
2021-04-07,contadoconliqui,148.94,148.94
2021-04-08,contadoconliqui,149.4,149.4
2021-04-09,contadoconliqui,149.86,149.86
2021-04-10,contadoconliqui,149.86,149.86
2021-04-11,contadoconliqui,149.86,149.86
2021-04-12,contadoconliqui,150.55,150.55
2021-04-13,contadoconliqui,150.76,150.76
2021-04-14,contadoconliqui,151.19,151.19
2021-04-15,contadoconliqui,151.62,151.62
2021-04-16,contadoconliqui,151.98,151.98
2021-04-17,contadoconliqui,151.98,151.98
2021-04-18,contadoconliqui,151.98,151.98
2021-04-19,contadoconliqui,152.44,152.44
2021-04-20,contadoconliqui,153.0,153.0
2021-04-21,contadoconliqui,153.2,153.2
2021-04-22,contadoconliqui,152.01,152.01
2021-04-23,contadoconliqui,153.15,153.15
2021-04-24,contadoconliqui,153.15,153.15
2021-04-25,contadoconliqui,153.15,153.15
2021-04-26,contadoconliqui,153.67,153.67
2021-04-27,contadoconliqui,154.78,154.78
2021-04-28,contadoconliqui,155.09,155.09
2021-04-29,contadoconliqui,155.42,155.42
2021-04-30,contadoconliqui,155.64,155.64
2021-05-01,contadoconliqui,155.64,155.64
2021-05-02,contadoconliqui,155.64,155.64
2021-05-03,contadoconliqui,156.24,156.24
2021-05-04,contadoconliqui,156.63,156.63
2021-05-05,contadoconliqui,157.05,157.05
2021-05-06,contadoconliqui,157.52,157.52
2021-05-07,contadoconliqui,158.0,158.0
2021-05-08,contadoconliqui,158.0,158.0
2021-05-09,contadoconliqui,158.0,158.0
2021-05-10,contadoconliqui,158.47,158.47
2021-05-11,contadoconliqui,157.93,157.93
2021-05-12,contadoconliqui,158.36,158.36
2021-05-13,contadoconliqui,158.67,158.67
2021-05-14,contadoconliqui,159.16,159.16
2021-05-15,contadoconliqui,159.16,159.16
2021-05-16,contadoconliqui,159.16,159.16
2021-05-17,contadoconliqui,159.66,159.66
2021-05-18,contadoconliqui,159.66,159.66
2021-05-19,contadoconliqui,161.17,161.17
2021-05-20,contadoconliqui,161.87,161.87
2021-05-21,contadoconliqui,162.87,162.87
2021-05-22,contadoconliqui,162.87,162.87
2021-05-23,contadoconliqui,162.87,162.87
2021-05-24,contadoconliqui,162.87,162.87
2021-05-25,contadoconliqui,162.87,162.87
2021-05-26,contadoconliqui,163.83,163.83
2021-05-27,contadoconliqui,164.53,164.53
2021-05-28,contadoconliqui,165.1,165.1
2021-05-29,contadoconliqui,165.1,165.1
2021-05-30,contadoconliqui,165.1,165.1
2021-05-31,contadoconliqui,165.72,165.72
2021-06-01,contadoconliqui,166.33,166.33
2021-06-02,contadoconliqui,167.05,167.05
2021-06-03,contadoconliqui,166.65,166.65
2021-06-04,contadoconliqui,166.2,166.2
2021-06-05,contadoconliqui,166.2,166.2
2021-06-06,contadoconliqui,166.2,166.2
2021-06-07,contadoconliqui,165.91,165.91
2021-06-08,contadoconliqui,165.63,165.63
2021-06-09,contadoconliqui,165.39,165.39
2021-06-10,contadoconliqui,165.03,165.03
2021-06-11,contadoconliqui,164.76,164.76
2021-06-12,contadoconliqui,164.76,164.76
2021-06-13,contadoconliqui,164.76,164.76
2021-06-14,contadoconliqui,164.39,164.39
2021-06-15,contadoconliqui,164.25,164.25
2021-06-16,contadoconliqui,164.08,164.08
2021-06-17,contadoconliqui,164.03,164.03
2021-06-18,contadoconliqui,164.02,164.02
2021-06-19,contadoconliqui,164.02,164.02
2021-06-20,contadoconliqui,164.02,164.02
2021-06-21,contadoconliqui,164.02,164.02
2021-06-22,contadoconliqui,163.98,163.98
2021-06-23,contadoconliqui,163.97,163.97
2021-06-24,contadoconliqui,163.94,163.94
2021-06-25,contadoconliqui,164.9,164.9
2021-06-26,contadoconliqui,164.9,164.9
2021-06-27,contadoconliqui,164.9,164.9
2021-06-28,contadoconliqui,164.86,164.86
2021-06-29,contadoconliqui,165.69,165.69
2021-06-30,contadoconliqui,165.92,165.92
2021-07-01,contadoconliqui,166.41,166.41
2021-07-02,contadoconliqui,166.4,166.4
2021-07-03,contadoconliqui,166.4,166.4
2021-07-04,contadoconliqui,166.4,166.4
2021-07-05,contadoconliqui,166.6,166.6
2021-07-06,contadoconliqui,166.82,166.82
2021-07-07,contadoconliqui,167.04,167.04
2021-07-08,contadoconliqui,167.26,167.26
2021-07-09,contadoconliqui,167.26,167.26
2021-07-10,contadoconliqui,167.26,167.26
2021-07-12,contadoconliqui,166.73,166.73
2021-07-13,contadoconliqui,166.24,166.24
2021-07-14,contadoconliqui,166.24,166.24
2021-07-15,contadoconliqui,166.2,166.2
2021-07-16,contadoconliqui,166.16,166.16
2021-07-17,contadoconliqui,166.16,166.16
2021-07-18,contadoconliqui,166.16,166.16
2021-07-19,contadoconliqui,166.16,166.16
2021-07-20,contadoconliqui,166.48,166.48
2021-07-21,contadoconliqui,166.71,166.71
2021-07-22,contadoconliqui,166.94,166.94
2021-07-23,contadoconliqui,167.17,167.17
2021-07-24,contadoconliqui,167.17,167.17
2021-07-25,contadoconliqui,167.17,167.17
2021-07-26,contadoconliqui,167.51,167.51
2021-07-27,contadoconliqui,168.06,168.06
2021-07-28,contadoconliqui,168.6,168.6
2021-07-29,contadoconliqui,168.6,168.6
2021-07-30,contadoconliqui,168.85,168.85
2021-07-31,contadoconliqui,168.85,168.85
2021-08-01,contadoconliqui,168.85,168.85
2021-08-02,contadoconliqui,169.33,169.33
2021-08-03,contadoconliqui,170.14,170.14
2021-08-04,contadoconliqui,170.25,170.25
2021-08-05,contadoconliqui,170.47,170.47
2021-08-06,contadoconliqui,170.58,170.58
2021-08-07,contadoconliqui,170.58,170.58
2021-08-08,contadoconliqui,170.58,170.58
2021-08-09,contadoconliqui,170.97,170.97
2021-08-10,contadoconliqui,171.03,171.03
2021-08-11,contadoconliqui,171.13,171.13
2021-08-12,contadoconliqui,171.2,171.2
2021-08-13,contadoconliqui,165.31,165.31
2021-08-14,contadoconliqui,165.31,165.31
2021-08-15,contadoconliqui,165.31,165.31
2021-08-16,contadoconliqui,165.31,165.31
2021-08-17,contadoconliqui,167.27,167.27
2021-08-18,contadoconliqui,168.01,168.01
2021-08-19,contadoconliqui,168.64,168.64
2021-08-20,contadoconliqui,169.27,169.27
2021-08-21,contadoconliqui,169.27,169.27
2021-08-22,contadoconliqui,169.27,169.27
2021-08-23,contadoconliqui,167.55,167.55
2021-08-24,contadoconliqui,169.38,169.38
2021-08-25,contadoconliqui,169.62,169.62
2021-08-26,contadoconliqui,169.86,169.86
2021-08-27,contadoconliqui,169.87,169.87
2021-08-28,contadoconliqui,169.87,169.87
2021-08-29,contadoconliqui,169.87,169.87
2021-08-30,contadoconliqui,170.12,170.12
2021-08-31,contadoconliqui,170.4,170.4
2021-09-01,contadoconliqui,170.56,170.56
2021-09-02,contadoconliqui,170.72,170.72
2021-09-03,contadoconliqui,170.71,170.71
2021-09-04,contadoconliqui,170.71,170.71
2021-09-05,contadoconliqui,170.71,170.71
2021-09-06,contadoconliqui,170.95,170.95
2021-09-07,contadoconliqui,171.34,171.34
2021-09-08,contadoconliqui,170.82,170.82
2021-09-09,contadoconliqui,170.8,170.8
2021-09-10,contadoconliqui,170.78,170.78
2021-09-11,contadoconliqui,170.78,170.78
2021-09-12,contadoconliqui,170.78,170.78
2021-09-13,contadoconliqui,171.17,171.17
2021-09-14,contadoconliqui,171.57,171.57
2021-09-15,contadoconliqui,171.96,171.96
2021-09-16,contadoconliqui,172.45,172.45
2021-09-17,contadoconliqui,172.58,172.58
2021-09-18,contadoconliqui,172.58,172.58
2021-09-19,contadoconliqui,172.58,172.58
2021-09-20,contadoconliqui,172.81,172.81
2021-09-21,contadoconliqui,172.81,172.81
2021-09-22,contadoconliqui,173.13,173.13
2021-09-23,contadoconliqui,173.42,173.42
2021-09-24,contadoconliqui,173.51,173.51
2021-09-25,contadoconliqui,173.51,173.51
2021-09-26,contadoconliqui,173.51,173.51
2021-09-27,contadoconliqui,174.02,174.02
2021-09-28,contadoconliqui,174.5,174.5
2021-09-29,contadoconliqui,174.74,174.74
