fecha,years_since_default
2012-12-21,10.99520876112252
2012-12-24,11.003422313483915
2012-12-25,11.006160164271048
2012-12-26,11.008898015058179
2012-12-27,11.011635865845312
2012-12-28,11.014373716632443
2012-12-31,11.02258726899384
2013-01-01,11.025325119780971
2013-01-02,11.028062970568104
2013-01-03,11.030800821355236
2013-01-04,11.033538672142368
2013-01-07,11.041752224503764
2013-01-08,11.044490075290897
2013-01-09,11.047227926078028
2013-01-10,11.049965776865161
2013-01-11,11.052703627652292
2013-01-14,11.06091718001369
2013-01-15,11.063655030800822
2013-01-16,11.066392881587953
2013-01-17,11.069130732375086
2013-01-18,11.071868583162217
2013-01-21,11.080082135523615
2013-01-22,11.082819986310746
2013-01-23,11.085557837097879
2013-01-24,11.08829568788501
2013-01-25,11.091033538672143
2013-01-28,11.099247091033538
2013-01-29,11.101984941820671
2013-01-30,11.104722792607802
2013-01-31,11.107460643394935
2013-02-01,11.110198494182066
2013-02-04,11.118412046543463
2013-02-05,11.121149897330595
2013-02-06,11.123887748117728
2013-02-07,11.126625598904859
2013-02-08,11.129363449691992
2013-02-11,11.137577002053389
2013-02-12,11.14031485284052
2013-02-13,11.143052703627653
2013-02-14,11.145790554414784
2013-02-15,11.148528405201917
2013-02-18,11.156741957563312
2013-02-19,11.159479808350445
2013-02-20,11.162217659137577
2013-02-21,11.16495550992471
2013-02-22,11.16769336071184
2013-02-25,11.175906913073238
2013-02-26,11.178644763860369
2013-02-27,11.181382614647502
2013-02-28,11.184120465434633
2013-03-01,11.186858316221766
2013-03-04,11.195071868583161
2013-03-05,11.197809719370294
2013-03-06,11.200547570157427
2013-03-07,11.203285420944558
2013-03-08,11.206023271731691
2013-03-11,11.214236824093087
2013-03-12,11.21697467488022
2013-03-13,11.219712525667351
2013-03-14,11.222450376454484
2013-03-15,11.225188227241615
2013-03-18,11.233401779603012
2013-03-19,11.236139630390143
2013-03-20,11.238877481177276
2013-03-21,11.241615331964407
2013-03-22,11.24435318275154
2013-03-25,11.252566735112936
2013-03-26,11.255304585900069
2013-03-27,11.2580424366872
2013-03-28,11.260780287474333
2013-03-29,11.263518138261464
2013-04-01,11.271731690622861
2013-04-02,11.274469541409994
2013-04-03,11.277207392197125
2013-04-04,11.279945242984258
2013-04-05,11.28268309377139
2013-04-08,11.290896646132786
2013-04-09,11.293634496919918
2013-04-10,11.29637234770705
2013-04-11,11.299110198494182
2013-04-12,11.301848049281315
2013-04-15,11.31006160164271
2013-04-16,11.312799452429843
2013-04-17,11.315537303216974
2013-04-18,11.318275154004107
2013-04-19,11.321013004791238
2013-04-22,11.329226557152635
2013-04-23,11.331964407939767
2013-04-24,11.3347022587269
2013-04-25,11.33744010951403
2013-04-26,11.340177960301164
2013-04-29,11.34839151266256
2013-04-30,11.351129363449692
2013-05-01,11.353867214236825
2013-05-02,11.356605065023956
2013-05-03,11.359342915811089
2013-05-06,11.367556468172484
2013-05-07,11.370294318959617
2013-05-08,11.373032169746748
2013-05-09,11.375770020533881
2013-05-10,11.378507871321013
2013-05-13,11.38672142368241
2013-05-14,11.38945927446954
2013-05-15,11.392197125256674
2013-05-16,11.394934976043805
2013-05-17,11.397672826830938
2013-05-20,11.405886379192333
2013-05-21,11.408624229979466
2013-05-22,11.411362080766597
2013-05-23,11.41409993155373
2013-05-24,11.416837782340862
2013-05-27,11.425051334702259
2013-05-28,11.427789185489392
2013-05-29,11.430527036276523
2013-05-30,11.433264887063656
2013-05-31,11.436002737850787
2013-06-03,11.444216290212184
2013-06-04,11.446954140999315
2013-06-05,11.449691991786448
2013-06-06,11.45242984257358
2013-06-07,11.455167693360712
2013-06-10,11.463381245722108
2013-06-11,11.46611909650924
2013-06-12,11.468856947296372
2013-06-13,11.471594798083505
2013-06-14,11.474332648870636
2013-06-17,11.482546201232033
2013-06-18,11.485284052019164
2013-06-19,11.488021902806297
2013-06-20,11.490759753593428
2013-06-21,11.493497604380561
2013-06-24,11.501711156741958
2013-06-25,11.50444900752909
2013-06-26,11.507186858316222
2013-06-27,11.509924709103354
2013-06-28,11.512662559890487
2013-07-01,11.520876112251882
2013-07-02,11.523613963039015
2013-07-03,11.526351813826146
2013-07-04,11.529089664613279
2013-07-05,11.53182751540041
2013-07-08,11.540041067761807
2013-07-09,11.542778918548938
2013-07-10,11.545516769336071
2013-07-11,11.548254620123203
2013-07-12,11.550992470910336
2013-07-15,11.55920602327173
2013-07-16,11.561943874058864
2013-07-17,11.564681724845997
2013-07-18,11.567419575633128
2013-07-19,11.570157426420261
2013-07-22,11.578370978781656
2013-07-23,11.58110882956879
2013-07-24,11.58384668035592
2013-07-25,11.586584531143053
2013-07-26,11.589322381930184
2013-07-29,11.597535934291582
2013-07-30,11.600273785078713
2013-07-31,11.603011635865846
2013-08-01,11.605749486652977
2013-08-02,11.60848733744011
2013-08-05,11.616700889801505
2013-08-06,11.619438740588638
2013-08-07,11.62217659137577
2013-08-08,11.624914442162902
2013-08-09,11.627652292950033
2013-08-12,11.63586584531143
2013-08-13,11.638603696098563
2013-08-14,11.641341546885695
2013-08-15,11.644079397672828
2013-08-16,11.646817248459959
2013-08-19,11.655030800821356
2013-08-20,11.657768651608487
2013-08-21,11.66050650239562
2013-08-22,11.663244353182751
2013-08-23,11.665982203969884
2013-08-26,11.67419575633128
2013-08-27,11.676933607118412
2013-08-28,11.679671457905544
2013-08-29,11.682409308692677
2013-08-30,11.685147159479808
2013-09-02,11.693360711841205
2013-09-03,11.696098562628336
2013-09-04,11.698836413415469
2013-09-05,11.7015742642026
2013-09-06,11.704312114989733
2013-09-09,11.71252566735113
2013-09-10,11.715263518138261
2013-09-11,11.718001368925394
2013-09-12,11.720739219712526
2013-09-13,11.723477070499658
2013-09-16,11.731690622861054
2013-09-17,11.734428473648187
2013-09-18,11.737166324435318
2013-09-19,11.739904175222451
2013-09-20,11.742642026009582
2013-09-23,11.75085557837098
2013-09-24,11.75359342915811
2013-09-25,11.756331279945243
2013-09-26,11.759069130732374
2013-09-27,11.761806981519507
2013-09-30,11.770020533880903
2013-10-01,11.772758384668036
2013-10-02,11.775496235455167
2013-10-03,11.7782340862423
2013-10-04,11.780971937029431
2013-10-07,11.789185489390828
2013-10-08,11.791923340177961
2013-10-09,11.794661190965092
2013-10-10,11.797399041752225
2013-10-11,11.800136892539356
2013-10-14,11.808350444900753
2013-10-15,11.811088295687885
2013-10-16,11.813826146475018
2013-10-17,11.816563997262149
2013-10-18,11.819301848049282
2013-10-21,11.827515400410677
2013-10-22,11.83025325119781
2013-10-23,11.832991101984941
2013-10-24,11.835728952772074
2013-10-25,11.838466803559205
2013-10-28,11.846680355920602
2013-10-29,11.849418206707734
2013-10-30,11.852156057494867
2013-10-31,11.854893908282
2013-11-01,11.85763175906913
2013-11-04,11.865845311430528
2013-11-05,11.868583162217659
2013-11-06,11.871321013004792
2013-11-07,11.874058863791923
2013-11-08,11.876796714579056
2013-11-11,11.885010266940451
2013-11-12,11.887748117727584
2013-11-13,11.890485968514716
2013-11-14,11.893223819301848
2013-11-15,11.89596167008898
2013-11-18,11.904175222450377
2013-11-19,11.906913073237508
2013-11-20,11.90965092402464
2013-11-21,11.912388774811772
2013-11-22,11.915126625598905
2013-11-25,11.9233401779603
2013-11-26,11.926078028747433
2013-11-27,11.928815879534566
2013-11-28,11.931553730321697
2013-11-29,11.93429158110883
2013-12-02,11.942505133470226
2013-12-03,11.945242984257359
2013-12-04,11.94798083504449
2013-12-05,11.950718685831623
2013-12-06,11.953456536618754
2013-12-09,11.961670088980151
2013-12-10,11.964407939767282
2013-12-11,11.967145790554415
2013-12-12,11.969883641341546
2013-12-13,11.97262149212868
2013-12-16,11.980835044490075
2013-12-17,11.983572895277208
2013-12-18,11.986310746064339
2013-12-19,11.989048596851472
2013-12-20,11.991786447638603
2013-12-23,12.0
2013-12-24,12.002737850787133
2013-12-25,12.005475701574264
2013-12-26,12.008213552361397
2013-12-27,12.010951403148528
2013-12-30,12.019164955509925
2013-12-31,12.021902806297057
2014-01-01,12.02464065708419
2014-01-02,12.02737850787132
2014-01-03,12.030116358658454
2014-01-06,12.038329911019849
2014-01-07,12.041067761806982
2014-01-08,12.043805612594113
2014-01-09,12.046543463381246
2014-01-10,12.049281314168377
2014-01-13,12.057494866529774
2014-01-14,12.060232717316905
2014-01-15,12.062970568104038
2014-01-16,12.06570841889117
2014-01-17,12.068446269678303
2014-01-20,12.0766598220397
2014-01-21,12.07939767282683
2014-01-22,12.082135523613964
2014-01-23,12.084873374401095
2014-01-24,12.087611225188228
2014-01-27,12.095824777549623
2014-01-28,12.098562628336756
2014-01-29,12.101300479123887
2014-01-30,12.10403832991102
2014-01-31,12.106776180698152
2014-02-03,12.114989733059549
2014-02-04,12.11772758384668
2014-02-05,12.120465434633813
2014-02-06,12.123203285420944
2014-02-07,12.125941136208077
2014-02-10,12.134154688569472
2014-02-11,12.136892539356605
2014-02-12,12.139630390143736
2014-02-13,12.14236824093087
2014-02-14,12.145106091718
2014-02-17,12.153319644079398
2014-02-18,12.15605749486653
2014-02-19,12.158795345653662
2014-02-20,12.161533196440795
2014-02-21,12.164271047227926
2014-02-24,12.172484599589323
2014-02-25,12.175222450376454
2014-02-26,12.177960301163587
2014-02-27,12.180698151950718
2014-02-28,12.183436002737851
2014-03-03,12.191649555099247
2014-03-04,12.19438740588638
2014-03-05,12.19712525667351
2014-03-06,12.199863107460644
2014-03-07,12.202600958247775
2014-03-10,12.210814510609172
2014-03-11,12.213552361396303
2014-03-12,12.216290212183436
2014-03-13,12.219028062970569
2014-03-14,12.2217659137577
2014-03-17,12.229979466119097
2014-03-18,12.232717316906228
2014-03-19,12.235455167693361
2014-03-20,12.238193018480493
2014-03-21,12.240930869267626
2014-03-24,12.24914442162902
2014-03-25,12.251882272416154
2014-03-26,12.254620123203285
2014-03-27,12.257357973990418
2014-03-28,12.260095824777549
2014-03-31,12.268309377138946
2014-04-01,12.271047227926077
2014-04-02,12.27378507871321
2014-04-03,12.276522929500342
2014-04-04,12.279260780287474
2014-04-07,12.28747433264887
2014-04-08,12.290212183436003
2014-04-09,12.292950034223136
2014-04-10,12.295687885010267
2014-04-11,12.2984257357974
2014-04-14,12.306639288158795
2014-04-15,12.309377138945928
2014-04-16,12.31211498973306
2014-04-17,12.314852840520192
2014-04-18,12.317590691307323
2014-04-21,12.32580424366872
2014-04-22,12.328542094455852
2014-04-23,12.331279945242985
2014-04-24,12.334017796030116
2014-04-25,12.336755646817249
2014-04-28,12.344969199178644
2014-04-29,12.347707049965777
2014-04-30,12.350444900752908
2014-05-01,12.353182751540041
2014-05-02,12.355920602327172
2014-05-05,12.36413415468857
2014-05-06,12.366872005475702
2014-05-07,12.369609856262834
2014-05-08,12.372347707049967
2014-05-09,12.375085557837098
2014-05-12,12.383299110198495
2014-05-13,12.386036960985626
2014-05-14,12.388774811772759
2014-05-15,12.39151266255989
2014-05-16,12.394250513347023
2014-05-19,12.402464065708418
2014-05-20,12.405201916495551
2014-05-21,12.407939767282683
2014-05-22,12.410677618069816
2014-05-23,12.413415468856947
2014-05-26,12.421629021218344
2014-05-27,12.424366872005475
2014-05-28,12.427104722792608
2014-05-29,12.429842573579739
2014-05-30,12.432580424366872
2014-06-02,12.44079397672827
2014-06-03,12.4435318275154
2014-06-04,12.446269678302533
2014-06-05,12.449007529089664
2014-06-06,12.451745379876797
2014-06-09,12.459958932238193
2014-06-10,12.462696783025326
2014-06-11,12.465434633812457
2014-06-12,12.46817248459959
2014-06-13,12.470910335386721
2014-06-16,12.479123887748118
2014-06-17,12.48186173853525
2014-06-18,12.484599589322382
2014-06-19,12.487337440109513
2014-06-20,12.490075290896646
2014-06-23,12.498288843258042
2014-06-24,12.501026694045175
2014-06-25,12.503764544832306
2014-06-26,12.506502395619439
2014-06-27,12.509240246406572
2014-06-30,12.517453798767967
2014-07-01,12.5201916495551
2014-07-02,12.522929500342231
2014-07-03,12.525667351129364
2014-07-04,12.528405201916495
2014-07-07,12.536618754277892
2014-07-08,12.539356605065024
2014-07-09,12.542094455852157
2014-07-10,12.544832306639288
2014-07-11,12.54757015742642
2014-07-14,12.555783709787816
2014-07-15,12.558521560574949
2014-07-16,12.56125941136208
2014-07-17,12.563997262149213
2014-07-18,12.566735112936344
2014-07-21,12.574948665297741
2014-07-22,12.577686516084873
2014-07-23,12.580424366872005
2014-07-24,12.583162217659138
2014-07-25,12.58590006844627
2014-07-28,12.594113620807667
2014-07-29,12.596851471594798
2014-07-30,0.0
2014-07-31,0.0027378507871321013
2014-08-01,0.0054757015742642025
2014-08-04,0.013689253935660506
2014-08-05,0.01642710472279261
2014-08-06,0.019164955509924708
2014-08-07,0.02190280629705681
2014-08-08,0.024640657084188913
2014-08-11,0.03285420944558522
2014-08-12,0.03559206023271732
2014-08-13,0.038329911019849415
2014-08-14,0.04106776180698152
2014-08-15,0.04380561259411362
2014-08-18,0.05201916495550993
2014-08-19,0.05475701574264202
2014-08-20,0.057494866529774126
2014-08-21,0.06023271731690623
2014-08-22,0.06297056810403832
2014-08-25,0.07118412046543464
2014-08-26,0.07392197125256673
2014-08-27,0.07665982203969883
2014-08-28,0.07939767282683094
2014-08-29,0.08213552361396304
2014-09-01,0.09034907597535935
2014-09-02,0.09308692676249145
2014-09-03,0.09582477754962354
2014-09-04,0.09856262833675565
2014-09-05,0.10130047912388775
2014-09-08,0.10951403148528405
2014-09-09,0.11225188227241616
2014-09-10,0.11498973305954825
2014-09-11,0.11772758384668036
2014-09-12,0.12046543463381246
2014-09-15,0.12867898699520877
2014-09-16,0.13141683778234087
2014-09-17,0.13415468856947296
2014-09-18,0.13689253935660506
2014-09-19,0.13963039014373715
2014-09-22,0.14784394250513347
2014-09-23,0.15058179329226556
2014-09-24,0.15331964407939766
2014-09-25,0.15605749486652978
2014-09-26,0.15879534565366188
2014-09-29,0.16700889801505817
2014-09-30,0.1697467488021903
2014-10-01,0.17248459958932238
2014-10-02,0.17522245037645448
2014-10-03,0.17796030116358658
2014-10-06,0.1861738535249829
2014-10-07,0.188911704312115
2014-10-08,0.19164955509924708
2014-10-09,0.1943874058863792
2014-10-10,0.1971252566735113
2014-10-13,0.2053388090349076
2014-10-14,0.2080766598220397
2014-10-15,0.2108145106091718
2014-10-16,0.2135523613963039
2014-10-17,0.216290212183436
2014-10-20,0.2245037645448323
2014-10-21,0.2272416153319644
2014-10-22,0.2299794661190965
2014-10-23,0.2327173169062286
2014-10-24,0.23545516769336072
2014-10-27,0.243668720054757
2014-10-28,0.2464065708418891
2014-10-29,0.24914442162902123
2014-10-30,0.2518822724161533
2014-10-31,0.2546201232032854
2014-11-03,0.26283367556468173
2014-11-04,0.2655715263518138
2014-11-05,0.2683093771389459
2014-11-06,0.27104722792607805
2014-11-07,0.2737850787132101
2014-11-10,0.28199863107460643
2014-11-11,0.28473648186173856
2014-11-12,0.2874743326488706
2014-11-13,0.29021218343600275
2014-11-14,0.2929500342231348
2014-11-17,0.30116358658453113
2014-11-18,0.30390143737166325
2014-11-19,0.3066392881587953
2014-11-20,0.30937713894592744
2014-11-21,0.31211498973305957
2014-11-24,0.3203285420944558
2014-11-25,0.32306639288158795
2014-11-26,0.3258042436687201
2014-11-27,0.32854209445585214
2014-11-28,0.33127994524298426
2014-12-01,0.3394934976043806
2014-12-02,0.34223134839151265
2014-12-03,0.34496919917864477
2014-12-04,0.34770704996577684
2014-12-05,0.35044490075290896
2014-12-08,0.3586584531143053
2014-12-09,0.3613963039014374
2014-12-10,0.36413415468856947
2014-12-11,0.3668720054757016
2014-12-12,0.36960985626283366
2014-12-15,0.37782340862423
2014-12-16,0.3805612594113621
2014-12-17,0.38329911019849416
2014-12-18,0.3860369609856263
2014-12-19,0.3887748117727584
2014-12-22,0.39698836413415467
2014-12-23,0.3997262149212868
2014-12-24,0.4024640657084189
2014-12-25,0.405201916495551
2014-12-26,0.4079397672826831
2014-12-29,0.4161533196440794
2014-12-30,0.4188911704312115
2014-12-31,0.4216290212183436
2015-01-01,0.4243668720054757
2015-01-02,0.4271047227926078
2015-01-05,0.4353182751540041
2015-01-06,0.4380561259411362
2015-01-07,0.4407939767282683
2015-01-08,0.44353182751540043
2015-01-09,0.4462696783025325
2015-01-12,0.4544832306639288
2015-01-13,0.45722108145106094
2015-01-14,0.459958932238193
2015-01-15,0.46269678302532513
2015-01-16,0.4654346338124572
2015-01-19,0.4736481861738535
2015-01-20,0.47638603696098564
2015-01-21,0.4791238877481177
2015-01-22,0.48186173853524983
2015-01-23,0.48459958932238195
2015-01-26,0.4928131416837782
2015-01-27,0.49555099247091033
2015-01-28,0.49828884325804246
2015-01-29,0.5010266940451745
2015-01-30,0.5037645448323066
2015-02-02,0.5119780971937029
2015-02-03,0.5147159479808351
2015-02-04,0.5174537987679672
2015-02-05,0.5201916495550992
2015-02-06,0.5229295003422314
2015-02-09,0.5311430527036276
2015-02-10,0.5338809034907598
2015-02-11,0.5366187542778919
2015-02-12,0.5393566050650239
2015-02-13,0.5420944558521561
2015-02-16,0.5503080082135524
2015-02-17,0.5530458590006845
2015-02-18,0.5557837097878165
2015-02-19,0.5585215605749486
2015-02-20,0.5612594113620808
2015-02-23,0.5694729637234771
2015-02-24,0.5722108145106092
2015-02-25,0.5749486652977412
2015-02-26,0.5776865160848734
2015-02-27,0.5804243668720055
2015-03-02,0.5886379192334018
2015-03-03,0.5913757700205339
2015-03-04,0.5941136208076659
2015-03-05,0.5968514715947981
2015-03-06,0.5995893223819302
2015-03-09,0.6078028747433265
2015-03-10,0.6105407255304586
2015-03-11,0.6132785763175906
2015-03-12,0.6160164271047228
2015-03-13,0.6187542778918549
2015-03-16,0.6269678302532512
2015-03-17,0.6297056810403833
2015-03-18,0.6324435318275154
2015-03-19,0.6351813826146475
2015-03-20,0.6379192334017796
2015-03-23,0.6461327857631759
2015-03-24,0.648870636550308
2015-03-25,0.6516084873374401
2015-03-26,0.6543463381245722
2015-03-27,0.6570841889117043
2015-03-30,0.6652977412731006
2015-03-31,0.6680355920602327
2015-04-01,0.6707734428473648
2015-04-02,0.6735112936344969
2015-04-03,0.676249144421629
2015-04-06,0.6844626967830253
2015-04-07,0.6872005475701575
2015-04-08,0.6899383983572895
2015-04-09,0.6926762491444216
2015-04-10,0.6954140999315537
2015-04-13,0.70362765229295
2015-04-14,0.7063655030800822
2015-04-15,0.7091033538672142
2015-04-16,0.7118412046543463
2015-04-17,0.7145790554414785
2015-04-20,0.7227926078028748
2015-04-21,0.7255304585900069
2015-04-22,0.7282683093771389
2015-04-23,0.731006160164271
2015-04-24,0.7337440109514032
2015-04-27,0.7419575633127995
2015-04-28,0.7446954140999316
2015-04-29,0.7474332648870636
2015-04-30,0.7501711156741958
2015-05-01,0.7529089664613279
2015-05-04,0.7611225188227242
2015-05-05,0.7638603696098563
2015-05-06,0.7665982203969883
2015-05-07,0.7693360711841205
2015-05-08,0.7720739219712526
2015-05-11,0.7802874743326489
2015-05-12,0.783025325119781
2015-05-13,0.785763175906913
2015-05-14,0.7885010266940452
2015-05-15,0.7912388774811773
2015-05-18,0.7994524298425736
2015-05-19,0.8021902806297057
2015-05-20,0.8049281314168378
2015-05-21,0.8076659822039699
2015-05-22,0.810403832991102
2015-05-25,0.8186173853524983
2015-05-26,0.8213552361396304
2015-05-27,0.8240930869267625
2015-05-28,0.8268309377138946
2015-05-29,0.8295687885010267
2015-06-01,0.837782340862423
2015-06-02,0.840520191649555
2015-06-03,0.8432580424366872
2015-06-04,0.8459958932238193
2015-06-05,0.8487337440109514
2015-06-08,0.8569472963723477
2015-06-09,0.8596851471594799
2015-06-10,0.8624229979466119
2015-06-11,0.865160848733744
2015-06-12,0.8678986995208761
2015-06-15,0.8761122518822724
2015-06-16,0.8788501026694046
2015-06-17,0.8815879534565366
2015-06-18,0.8843258042436687
2015-06-19,0.8870636550308009
2015-06-22,0.8952772073921971
2015-06-23,0.8980150581793293
2015-06-24,0.9007529089664613
2015-06-25,0.9034907597535934
2015-06-26,0.9062286105407256
2015-06-29,0.9144421629021219
2015-06-30,0.917180013689254
2015-07-01,0.919917864476386
2015-07-02,0.9226557152635181
2015-07-03,0.9253935660506503
2015-07-06,0.9336071184120466
2015-07-07,0.9363449691991786
2015-07-08,0.9390828199863107
2015-07-09,0.9418206707734429
2015-07-10,0.944558521560575
2015-07-13,0.9527720739219713
2015-07-14,0.9555099247091033
2015-07-15,0.9582477754962354
2015-07-16,0.9609856262833676
2015-07-17,0.9637234770704997
2015-07-20,0.971937029431896
2015-07-21,0.974674880219028
2015-07-22,0.9774127310061602
2015-07-23,0.9801505817932923
2015-07-24,0.9828884325804244
2015-07-27,0.9911019849418207
2015-07-28,0.9938398357289527
2015-07-29,0.9965776865160849
2015-07-30,0.999315537303217
2015-07-31,1.002053388090349
2015-08-03,1.0102669404517455
2015-08-04,1.0130047912388775
2015-08-05,1.0157426420260096
2015-08-06,1.0184804928131417
2015-08-07,1.0212183436002737
2015-08-10,1.0294318959616702
2015-08-11,1.0321697467488022
2015-08-12,1.0349075975359343
2015-08-13,1.0376454483230664
2015-08-14,1.0403832991101984
2015-08-17,1.0485968514715949
2015-08-18,1.051334702258727
2015-08-19,1.054072553045859
2015-08-20,1.056810403832991
2015-08-21,1.0595482546201231
2015-08-24,1.0677618069815196
2015-08-25,1.0704996577686516
2015-08-26,1.0732375085557837
2015-08-27,1.0759753593429158
2015-08-28,1.0787132101300478
2015-08-31,1.0869267624914443
2015-09-01,1.0896646132785763
2015-09-02,1.0924024640657084
2015-09-03,1.0951403148528405
2015-09-04,1.0978781656399725
2015-09-07,1.106091718001369
2015-09-08,1.108829568788501
2015-09-09,1.111567419575633
2015-09-10,1.1143052703627652
2015-09-11,1.1170431211498972
2015-09-14,1.1252566735112937
2015-09-15,1.1279945242984257
2015-09-16,1.1307323750855578
2015-09-17,1.1334702258726899
2015-09-18,1.136208076659822
2015-09-21,1.1444216290212184
2015-09-22,1.1471594798083504
2015-09-23,1.1498973305954825
2015-09-24,1.1526351813826146
2015-09-25,1.1553730321697468
2015-09-28,1.163586584531143
2015-09-29,1.1663244353182751
2015-09-30,1.1690622861054072
2015-10-01,1.1718001368925393
2015-10-02,1.1745379876796715
2015-10-05,1.1827515400410678
2015-10-06,1.1854893908281998
2015-10-07,1.1882272416153319
2015-10-08,1.1909650924024642
2015-10-09,1.1937029431895962
2015-10-12,1.2019164955509924
2015-10-13,1.2046543463381245
2015-10-14,1.2073921971252566
2015-10-15,1.2101300479123889
2015-10-16,1.212867898699521
2015-10-19,1.2210814510609171
2015-10-20,1.2238193018480492
2015-10-21,1.2265571526351813
2015-10-22,1.2292950034223136
2015-10-23,1.2320328542094456
2015-10-26,1.2402464065708418
2015-10-27,1.242984257357974
2015-10-28,1.2457221081451062
2015-10-29,1.2484599589322383
2015-10-30,1.2511978097193703
2015-11-02,1.2594113620807665
2015-11-03,1.2621492128678986
2015-11-04,1.264887063655031
2015-11-05,1.267624914442163
2015-11-06,1.270362765229295
2015-11-09,1.2785763175906912
2015-11-10,1.2813141683778233
2015-11-11,1.2840520191649556
2015-11-12,1.2867898699520877
2015-11-13,1.2895277207392197
2015-11-16,1.297741273100616
2015-11-17,1.3004791238877482
2015-11-18,1.3032169746748803
2015-11-19,1.3059548254620124
2015-11-20,1.3086926762491444
2015-11-23,1.3169062286105406
2015-11-24,1.319644079397673
2015-11-25,1.322381930184805
2015-11-26,1.325119780971937
2015-11-27,1.3278576317590691
2015-11-30,1.3360711841204653
2015-12-01,1.3388090349075976
2015-12-02,1.3415468856947297
2015-12-03,1.3442847364818618
2015-12-04,1.3470225872689938
2015-12-07,1.3552361396303902
2015-12-08,1.3579739904175223
2015-12-09,1.3607118412046544
2015-12-10,1.3634496919917864
2015-12-11,1.3661875427789185
2015-12-14,1.374401095140315
2015-12-15,1.377138945927447
2015-12-16,1.379876796714579
2015-12-17,1.3826146475017111
2015-12-18,1.3853524982888432
2015-12-21,1.3935660506502396
2015-12-22,1.3963039014373717
2015-12-23,1.3990417522245038
2015-12-24,1.4017796030116358
2015-12-25,1.404517453798768
2015-12-28,1.4127310061601643
2015-12-29,1.4154688569472964
2015-12-30,1.4182067077344285
2015-12-31,1.4209445585215605
2016-01-01,1.4236824093086926
2016-01-04,1.431895961670089
2016-01-05,1.434633812457221
2016-01-06,1.4373716632443532
2016-01-07,1.4401095140314852
2016-01-08,1.4428473648186173
2016-01-11,1.4510609171800137
2016-01-12,1.4537987679671458
2016-01-13,1.4565366187542779
2016-01-14,1.45927446954141
2016-01-15,1.462012320328542
2016-01-18,1.4702258726899384
2016-01-19,1.4729637234770705
2016-01-20,1.4757015742642026
2016-01-21,1.4784394250513346
2016-01-22,1.4811772758384667
2016-01-25,1.4893908281998631
2016-01-26,1.4921286789869952
2016-01-27,1.4948665297741273
2016-01-28,1.4976043805612593
2016-01-29,1.5003422313483916
2016-02-01,1.5085557837097878
2016-02-02,1.51129363449692
2016-02-03,1.514031485284052
2016-02-04,1.516769336071184
2016-02-05,1.5195071868583163
2016-02-08,1.5277207392197125
2016-02-09,1.5304585900068446
2016-02-10,1.5331964407939767
2016-02-11,1.5359342915811087
2016-02-12,1.538672142368241
2016-02-15,1.5468856947296372
2016-02-16,1.5496235455167693
2016-02-17,1.5523613963039014
2016-02-18,1.5550992470910336
2016-02-19,1.5578370978781657
2016-02-22,1.566050650239562
2016-02-23,1.568788501026694
2016-02-24,1.571526351813826
2016-02-25,1.5742642026009583
2016-02-26,1.5770020533880904
2016-02-29,1.5852156057494866
2016-03-01,1.5879534565366187
2016-03-02,1.5906913073237507
2016-03-03,1.593429158110883
2016-03-04,1.596167008898015
2016-03-07,1.6043805612594113
2016-03-08,1.6071184120465434
2016-03-09,1.6098562628336757
2016-03-10,1.6125941136208077
2016-03-11,1.6153319644079398
2016-03-14,1.623545516769336
2016-03-15,1.626283367556468
2016-03-16,1.6290212183436004
2016-03-17,1.6317590691307324
2016-03-18,1.6344969199178645
2016-03-21,1.6427104722792607
2016-03-22,1.6454483230663928
2016-03-23,1.648186173853525
2016-03-24,1.6509240246406571
2016-03-25,1.6536618754277892
2016-03-28,1.6618754277891854
2016-03-29,1.6646132785763177
2016-03-30,1.6673511293634498
2016-03-31,1.6700889801505818
2016-04-01,1.672826830937714
2016-04-04,1.68104038329911
2016-04-05,1.6837782340862424
2016-04-06,1.6865160848733745
2016-04-07,1.6892539356605065
2016-04-08,1.6919917864476386
2016-04-11,1.700205338809035
2016-04-12,1.702943189596167
2016-04-13,1.7056810403832992
2016-04-14,1.7084188911704312
2016-04-15,1.7111567419575633
2016-04-18,1.7193702943189597
2016-04-19,1.7221081451060918
2016-04-20,1.7248459958932238
2016-04-21,1.727583846680356
2016-04-22,1.730321697467488
2016-04-25,1.7385352498288844
2016-04-26,1.7412731006160165
2016-04-27,1.7440109514031485
2016-04-28,1.7467488021902806
2016-04-29,1.7494866529774127
2016-05-02,1.757700205338809
2016-05-03,1.7604380561259412
2016-05-04,1.7631759069130732
2016-05-05,1.7659137577002053
2016-05-06,1.7686516084873374
2016-05-09,1.7768651608487338
2016-05-10,1.7796030116358659
2016-05-11,1.782340862422998
2016-05-12,1.78507871321013
2016-05-13,1.787816563997262
2016-05-16,1.7960301163586585
2016-05-17,1.7987679671457906
2016-05-18,1.8015058179329226
2016-05-19,1.8042436687200547
2016-05-20,1.8069815195071868
2016-05-23,1.8151950718685832
2016-05-24,1.8179329226557153
2016-05-25,1.8206707734428473
2016-05-26,1.8234086242299794
2016-05-27,1.8261464750171115
2016-05-30,1.834360027378508
2016-05-31,1.83709787816564
2016-06-01,1.839835728952772
2016-06-02,1.842573579739904
2016-06-03,1.8453114305270362
2016-06-06,1.8535249828884326
2016-06-07,1.8562628336755647
2016-06-08,1.8590006844626967
2016-06-09,1.8617385352498288
