fecha,prestamos_privados_usd_q
2020-05-04,8274.0
2020-05-05,8279.0
2020-05-06,8229.0
2020-05-07,8215.0
2020-05-08,8178.0
2020-05-11,8174.0
2020-05-12,8149.0
2020-05-13,8119.0
2020-05-14,8098.0
2020-05-15,8085.0
2020-05-18,8043.0
2020-05-19,8038.0
2020-05-20,8009.0
2020-05-21,7959.0
2020-05-22,7943.0
2020-05-26,7915.0
2020-05-27,7891.0
2020-05-28,7860.0
2020-05-29,7747.0
2020-06-01,7788.0
2020-06-02,7731.0
2020-06-03,7716.0
2020-06-04,7709.0
2020-06-05,7679.0
2020-06-08,7693.0
2020-06-09,7664.0
2020-06-10,7648.0
2020-06-11,7632.0
2020-06-12,7611.0
2020-06-16,7561.0
2020-06-17,7539.0
2020-06-18,7501.0
2020-06-19,7491.0
2020-06-22,7445.0
2020-06-23,7399.0
2020-06-24,7396.0
2020-06-25,7346.0
2020-06-26,7318.0
2020-06-29,7287.0
2020-06-30,7158.0
2020-07-01,7226.0
2020-07-02,7212.0
2020-07-03,7154.0
2020-07-06,7155.0
2020-07-07,7131.0
2020-07-08,7107.0
2020-07-13,7000.0
2020-07-14,6971.0
2020-07-15,6935.0
2020-07-16,6909.0
2020-07-17,6889.0
2020-07-20,6863.0
2020-07-21,6832.0
2020-07-22,6819.0
2020-07-23,6796.0
2020-07-24,6778.0
2020-07-27,6755.0
2020-07-28,6755.0
2020-07-29,6736.0
2020-07-30,6669.0
2020-07-31,6581.0
2020-08-03,6597.0
2020-08-04,6569.0
2020-08-05,6563.0
2020-08-06,6554.0
2020-08-07,6538.0
2020-08-10,6532.0
2020-08-11,6515.0
2020-08-12,6505.0
2020-08-13,6463.0
2020-08-14,6441.0
2020-08-18,6416.0
2020-08-19,6390.0
2020-08-20,6365.0
2020-08-21,6362.0
2020-08-24,6340.0
2020-08-25,6333.0
2020-08-26,6319.0
2020-08-27,6303.0
2020-08-28,6302.0
2020-08-31,6153.0
2020-09-01,6221.0
2020-09-02,6166.0
2020-09-03,6162.0
2020-09-04,6146.0
2020-09-07,6169.0
2020-09-08,6174.0
2020-09-09,6162.0
2020-09-10,6156.0
2020-09-11,6148.0
2020-09-14,6126.0
2020-09-15,6111.0
2020-09-16,6094.0
2020-09-17,6071.0
2020-09-18,6064.0
2020-09-21,6052.0
2020-09-22,6051.0
2020-09-23,6080.0
2020-09-24,6074.0
2020-09-25,6062.0
2020-09-28,6016.0
2020-09-29,6007.0
2020-09-30,5914.0
2020-10-01,5972.0
2020-10-02,5945.0
2020-10-05,5861.0
2020-10-06,5845.0
2020-10-07,5874.0
2020-10-08,5864.0
2020-10-09,5838.0
2020-10-13,5798.0
2020-10-14,5791.0
2020-10-15,5780.0
2020-10-16,5773.0
2020-10-19,5744.0
2020-10-20,5746.0
2020-10-21,5741.0
2020-10-22,5730.0
2020-10-23,5701.0
2020-10-26,5673.0
2020-10-27,5667.0
2020-10-28,5651.0
2020-10-29,5646.0
2020-10-30,5587.0
2020-11-02,5625.0
2020-11-03,5628.0
2020-11-04,5579.0
2020-11-05,5622.0
2020-11-09,5596.0
2020-11-10,5591.0
2020-11-11,5585.0
2020-11-12,5586.0
2020-11-13,5586.0
2020-11-16,5575.0
2020-11-17,5564.0
2020-11-18,5564.0
2020-11-19,5552.0
2020-11-20,5562.0
2020-11-24,5514.0
2020-11-25,5511.0
2020-11-26,5499.0
2020-11-27,5489.0
2020-11-30,5413.0
2020-12-01,5437.0
2020-12-02,5394.0
2020-12-03,5405.0
2020-12-04,5358.0
2020-12-09,5389.0
2020-12-10,5382.0
2020-12-11,5351.0
2020-12-14,5358.0
2020-12-15,5370.0
2020-12-16,5334.0
2020-12-17,5313.0
2020-12-18,5310.0
2020-12-21,5304.0
2020-12-22,5289.0
2020-12-23,5279.0
2020-12-28,5323.0
2020-12-29,5353.0
2020-12-30,5313.0
2021-01-04,5302.0
2021-01-05,5242.0
2021-01-06,5207.0
2021-01-07,5200.0
2021-01-08,5197.0
2021-01-11,5150.0
2021-01-12,5147.0
2021-01-13,5132.0
2021-01-14,5131.0
2021-01-15,5107.0
2021-01-18,5126.0
2021-01-19,5106.0
2021-01-20,5077.0
2021-01-21,5078.0
2021-01-22,5083.0
2021-01-25,5073.0
2021-01-26,5082.0
2021-01-27,5098.0
2021-01-28,5085.0
2021-01-29,5071.0
2021-02-01,5028.0
2021-02-02,5047.0
2021-02-03,5018.0
2021-02-04,5026.0
2021-02-05,5055.0
2021-02-08,5056.0
2021-02-09,5030.0
2021-02-10,5035.0
2021-02-11,5037.0
2021-02-12,5033.0
2021-02-17,5034.0
2021-02-18,5060.0
2021-02-19,5070.0
2021-02-22,5057.0
2021-02-23,5078.0
2021-02-24,5056.0
2021-02-25,5083.0
2021-02-26,5070.0
2021-03-01,5065.0
2021-03-02,5044.0
2021-03-03,5050.0
2021-03-04,5070.0
2021-03-05,5057.0
2021-03-08,5040.0
2021-03-09,5032.0
2021-03-10,5032.0
2021-03-11,5069.0
2021-03-12,5051.0
2021-03-15,5040.0
2021-03-16,5053.0
2021-03-17,5069.0
2021-03-18,5082.0
2021-03-19,5099.0
2021-03-22,5135.0
2021-03-23,5176.0
2021-03-25,5215.0
2021-03-26,5242.0
2021-03-29,5247.0
2021-03-30,5247.0
2021-03-31,5254.0
2021-04-05,5278.0
2021-04-06,5287.0
2021-04-07,5296.0
2021-04-08,5308.0
2021-04-09,5328.0
2021-04-12,5327.0
2021-04-13,5394.0
2021-04-14,5407.0
2021-04-15,5388.0
2021-04-16,5389.0
2021-04-19,5385.0
2021-04-20,5399.0
2021-04-21,5418.0
2021-04-22,5428.0
2021-04-23,5444.0
2021-04-26,5481.0
2021-04-27,5490.0
2021-04-28,5476.0
2021-04-29,5467.0
2021-04-30,5464.0
2021-05-03,5486.0
2021-05-04,5517.0
2021-05-05,5504.0
2021-05-06,5514.0
2021-05-07,5542.0
2021-05-10,5542.0
2021-05-11,5548.0
2021-05-12,5563.0
2021-05-13,5544.0
2021-05-14,5547.0
2021-05-17,5571.0
2021-05-18,5565.0
2021-05-19,5544.0
2021-05-20,5548.0
2021-05-21,5543.0
2021-05-26,5553.0
2021-05-27,5563.0
2021-05-28,5571.0
2021-05-31,5586.0
2021-06-01,5598.0
2021-06-02,5596.0
2021-06-03,5579.0
2021-06-04,5596.0
2021-06-07,5483.0
2021-06-08,5444.0
2021-06-09,5350.0
2021-06-10,5346.0
2021-06-11,5395.0
2021-06-14,5360.0
2021-06-15,5336.0
2021-06-16,5337.0
2021-06-17,5397.0
2021-06-18,5370.0
2021-06-22,5367.0
2021-06-23,5367.0
2021-06-24,5379.0
2021-06-25,5345.0
2021-06-28,5336.0
2021-06-29,5349.0
2021-06-30,5381.0
2021-07-01,5394.0
2021-07-02,5395.0
2021-07-05,5376.0
2021-07-06,5363.0
2021-07-07,5393.0
2021-07-08,5389.0
2021-07-12,5347.0
2021-07-13,5347.0
2021-07-14,5358.0
2021-07-15,5370.0
2021-07-16,5388.0
2021-07-19,5385.0
2021-07-20,5325.0
2021-07-21,5336.0
2021-07-22,5333.0
2021-07-23,5404.0
2021-07-26,5372.0
2021-07-27,5344.0
2021-07-28,5350.0
2021-07-29,5328.0
2021-07-30,5343.0
2021-08-02,5315.0
2021-08-03,5419.0
2021-08-04,5398.0
2021-08-05,5376.0
2021-08-06,5384.0
2021-08-09,5362.0
2021-08-10,5371.0
2021-08-11,5373.0
2021-08-12,5363.0
2021-08-13,5301.0
2021-08-17,5299.0
2021-08-18,5332.0
2021-08-19,5316.0
2021-08-20,5286.0
2021-08-23,5255.0
2021-08-24,5248.0
2021-08-25,5244.0
2021-08-26,5233.0
2021-08-27,5237.0
2021-08-30,5220.0
2021-08-31,5216.0
2021-09-01,5208.0
2021-09-02,5167.0
2021-09-03,5144.0
2021-09-06,5132.0
2021-09-07,5137.0
2021-09-08,5138.0
2021-09-09,5147.0
2021-09-10,5128.0
2021-09-13,5117.0
2021-09-14,5109.0
2021-09-15,5077.0
2021-09-16,5066.0
2021-09-17,5057.0
2021-09-20,5055.0
2021-09-21,5052.0
2021-09-22,5049.0
2021-09-23,5027.0
2021-09-24,5005.0
2021-09-27,5021.0
2021-09-28,5006.0
2021-09-29,5015.0
2021-09-30,4967.0
2021-10-01,4910.0
2021-10-04,4892.0
2021-10-05,4865.0
2021-10-06,4843.0
2021-10-07,4819.0
2021-10-12,4736.0
2021-10-13,4737.0
2021-10-14,4715.0
2021-10-15,4710.0
2021-10-18,4651.0
2021-10-19,4729.0
2021-10-20,4706.0
2021-10-21,4709.0
2021-10-22,4715.0
2021-10-25,4710.0
2021-10-26,4708.0
2021-10-27,4697.0
2021-10-28,4696.0
2021-10-29,4700.0
2021-11-01,4614.0
2021-11-02,4618.0
2021-11-03,4559.0
2021-11-04,4543.0
2021-11-05,4508.0
2021-11-08,4478.0
2021-11-09,4465.0
2021-11-10,4452.0
2021-11-11,4452.0
2021-11-12,4443.0
2021-11-15,4432.0
2021-11-16,4443.0
2021-11-17,4429.0
2021-11-18,4429.0
2021-11-19,4413.0
2021-11-23,4350.0
2021-11-24,4354.0
2021-11-25,4337.0
2021-11-26,4324.0
2021-11-29,4312.0
2021-11-30,4318.0
2021-12-01,4294.0
2021-12-02,4278.0
2021-12-03,4266.0
2021-12-06,4230.0
2021-12-07,4222.0
2021-12-09,4215.0
2021-12-10,4182.0
2021-12-13,4137.0
2021-12-14,4121.0
2021-12-15,4100.0
2021-12-16,4088.0
2021-12-17,4075.0
2021-12-20,4072.0
2021-12-21,4071.0
2021-12-22,4062.0
2021-12-23,4060.0
2021-12-27,4032.0
2021-12-28,4018.0
2021-12-29,4004.0
2021-12-30,3979.0
2022-01-03,3934.0
2022-01-04,3930.0
2022-01-05,3923.0
2022-01-06,3925.0
2022-01-07,3913.0
2022-01-10,3889.0
2022-01-11,3901.0
2022-01-12,3909.0
2022-01-13,3910.0
2022-01-14,3910.0
2022-01-17,3896.0
2022-01-18,3903.0
2022-01-19,3908.0
2022-01-20,3886.0
2022-01-21,3883.0
2022-01-24,3884.0
2022-01-25,3896.0
2022-01-26,3892.0
2022-01-27,3893.0
2022-01-28,3896.0
2022-01-31,3855.0
2022-02-01,3865.0
2022-02-02,3854.0
2022-02-03,3866.0
2022-02-04,3853.0
2022-02-07,3802.0
2022-02-08,3809.0
2022-02-09,3809.0
2022-02-10,3814.0
2022-02-11,3827.0
2022-02-14,3822.0
2022-02-15,3836.0
2022-02-16,3847.0
2022-02-17,3852.0
2022-02-18,3853.0
2022-02-21,3850.0
2022-02-22,3863.0
2022-02-23,3868.0
2022-02-24,3859.0
2022-02-25,3870.0
2022-03-02,3874.0
2022-03-03,3884.0
2022-03-04,3910.0
2022-03-07,3867.0
2022-03-08,3867.0
2022-03-09,3859.0
2022-03-10,3865.0
2022-03-11,3837.0
2022-03-14,3789.0
2022-03-15,3807.0
2022-03-16,3813.0
2022-03-17,3827.0
2022-03-18,3832.0
2022-03-21,3847.0
2022-03-22,3862.0
2022-03-23,3859.0
2022-03-25,3871.0
2022-03-28,3837.0
2022-03-29,3845.0
2022-03-30,3875.0
2022-03-31,3800.0
2022-04-01,3843.0
2022-04-04,3822.0
2022-04-05,3834.0
2022-04-06,3834.0
2022-04-07,3829.0
2022-04-08,3814.0
2022-04-11,3781.0
2022-04-12,3801.0
2022-04-13,3803.0
2022-04-18,3722.0
2022-04-19,3745.0
2022-04-20,3706.0
2022-04-21,3711.0
2022-04-22,3724.0
2022-04-25,3730.0
2022-04-26,3742.0
2022-04-27,3756.0
2022-04-28,3753.0
2022-04-29,3714.0
2022-05-02,3689.0
2022-05-03,3712.0
2022-05-04,3731.0
2022-05-05,3733.0
2022-05-06,3715.0
2022-05-09,3669.0
2022-05-10,3684.0
2022-05-11,3687.0
2022-05-12,3702.0
2022-05-13,3713.0
2022-05-16,3675.0
2022-05-17,3692.0
2022-05-19,3695.0
2022-05-20,3723.0
2022-05-23,3716.0
2022-05-24,3720.0
2022-05-26,3726.0
2022-05-27,3754.0
2022-05-30,3726.0
2022-05-31,3716.0
2022-06-01,3742.0
2022-06-02,3756.0
2022-06-03,3725.0
2022-06-06,3689.0
2022-06-07,3712.0
2022-06-08,3722.0
2022-06-09,3749.0
2022-06-10,3773.0
2022-06-13,3802.0
2022-06-14,3864.0
2022-06-15,3849.0
2022-06-16,3860.0
2022-06-21,3877.0
2022-06-22,3917.0
2022-06-23,3921.0
2022-06-24,3943.0
2022-06-27,3946.0
2022-06-28,3978.0
2022-06-29,4000.0
2022-06-30,3995.0
2022-07-01,4015.0
2022-07-04,3950.0
2022-07-05,3920.0
2022-07-06,3887.0
2022-07-07,3885.0
2022-07-08,3829.0
2022-07-11,3791.0
2022-07-12,3797.0
2022-07-13,3789.0
2022-07-14,3789.0
2022-07-15,3785.0
2022-07-18,3801.0
2022-07-19,3825.0
2022-07-20,3807.0
2022-07-21,3823.0
2022-07-22,3833.0
2022-07-25,3817.0
2022-07-26,3840.0
2022-07-27,3846.0
2022-07-28,3847.0
2022-07-29,3836.0
2022-08-01,3779.0
2022-08-02,3785.0
2022-08-03,3728.0
2022-08-04,3709.0
2022-08-05,3697.0
2022-08-08,3659.0
2022-08-09,3676.0
2022-08-10,3678.0
2022-08-11,3700.0
2022-08-12,3684.0
2022-08-16,3684.0
2022-08-17,3700.0
2022-08-18,3715.0
2022-08-19,3719.0
2022-08-22,3721.0
2022-08-23,3738.0
2022-08-24,3743.0
2022-08-25,3745.0
2022-08-26,3757.0
2022-08-29,3741.0
2022-08-30,3710.0
2022-08-31,3683.0
2022-09-01,3678.0
2022-09-05,3620.0
2022-09-06,3606.0
2022-09-07,3600.0
2022-09-08,3600.0
2022-09-09,3563.0
2022-09-12,3508.0
2022-09-13,3532.0
2022-09-14,3524.0
2022-09-15,3530.0
2022-09-16,3526.0
2022-09-19,3537.0
2022-09-20,3561.0
2022-09-21,3571.0
2022-09-22,3594.0
2022-09-23,3604.0
2022-09-26,3605.0
2022-09-27,3635.0
2022-09-28,3654.0
2022-09-29,3640.0
2022-09-30,3660.0
2022-10-03,3619.0
2022-10-04,3629.0
2022-10-05,3610.0
2022-10-06,3590.0
2022-10-11,3524.0
2022-10-12,3530.0
2022-10-13,3535.0
2022-10-14,3551.0
2022-10-17,3546.0
2022-10-18,3564.0
2022-10-19,3577.0
2022-10-20,3577.0
2022-10-21,3586.0
2022-10-24,3576.0
2022-10-25,3573.0
2022-10-26,3583.0
2022-10-27,3598.0
2022-10-28,3603.0
2022-10-31,3623.0
2022-11-01,3590.0
2022-11-02,3588.0
2022-11-03,3592.0
2022-11-04,3573.0
2022-11-07,3505.0
2022-11-08,3517.0
2022-11-09,3542.0
2022-11-10,3527.0
2022-11-11,3538.0
2022-11-14,3548.0
2022-11-15,3558.0
2022-11-16,3559.0
2022-11-17,3567.0
2022-11-18,3565.0
2022-11-22,3561.0
2022-11-23,3572.0
2022-11-24,3571.0
2022-11-25,3578.0
2022-11-28,3569.0
2022-11-29,3587.0
2022-11-30,3576.0
2022-12-01,3565.0
2022-12-02,3570.0
2022-12-05,3527.0
2022-12-06,3499.0
2022-12-07,3505.0
2022-12-12,3476.0
2022-12-13,3480.0
2022-12-14,3456.0
2022-12-15,3436.0
2022-12-16,3451.0
2022-12-19,3437.0
2022-12-20,3447.0
2022-12-21,3457.0
2022-12-22,3463.0
2022-12-23,3464.0
2022-12-26,3463.0
2022-12-27,3481.0
2022-12-28,3500.0
2022-12-29,3503.0
2022-12-30,3526.0
2023-01-02,3477.0
2023-01-03,3463.0
2023-01-04,3471.0
2023-01-05,3472.0
2023-01-06,3461.0
2023-01-09,3432.0
2023-01-10,3450.0
2023-01-11,3456.0
2023-01-12,3470.0
2023-01-13,3471.0
2023-01-16,3474.0
2023-01-17,3481.0
2023-01-18,3501.0
2023-01-19,3509.0
2023-01-20,3496.0
2023-01-23,3517.0
2023-01-24,3527.0
2023-01-25,3539.0
2023-01-26,3552.0
2023-01-27,3591.0
2023-01-30,3608.0
2023-01-31,3655.0
2023-02-01,3626.0
2023-02-02,3629.0
2023-02-03,3579.0
2023-02-06,3518.0
2023-02-07,3525.0
2023-02-08,3513.0
2023-02-09,3532.0
2023-02-10,3540.0
2023-02-13,3541.0
2023-02-14,3562.0
2023-02-15,3568.0
2023-02-16,3584.0
2023-02-17,3590.0
2023-02-22,3631.0
2023-02-23,3656.0
2023-02-24,3670.0
2023-02-27,3670.0
2023-02-28,3683.0
2023-03-01,3664.0
2023-03-02,3663.0
2023-03-03,3675.0
2023-03-06,3616.0
2023-03-07,3662.0
2023-03-08,3649.0
2023-03-09,3646.0
2023-03-10,3666.0
2023-03-13,3625.0
2023-03-14,3641.0
2023-03-15,3668.0
2023-03-16,3682.0
2023-03-17,3693.0
2023-03-20,3691.0
2023-03-21,3694.0
2023-03-22,3706.0
2023-03-23,3708.0
2023-03-27,3667.0
2023-03-28,3723.0
2023-03-29,3737.0
2023-03-30,3735.0
2023-03-31,3768.0
2023-04-03,3714.0
2023-04-04,3709.0
2023-04-05,3695.0
2023-04-10,3633.0
2023-04-11,3724.0
2023-04-12,3738.0
2023-04-13,3769.0
2023-04-14,3769.0
2023-04-17,3892.0
2023-04-18,3912.0
2023-04-19,3925.0
2023-04-20,3955.0
2023-04-21,3957.0
2023-04-24,3954.0
2023-04-25,3978.0
2023-04-26,3975.0
2023-04-27,3982.0
2023-04-28,4032.0
2023-05-02,3964.0
2023-05-03,3959.0
2023-05-04,3969.0
2023-05-05,3948.0
2023-05-08,3901.0
2023-05-09,3910.0
2023-05-10,3909.0
2023-05-11,3914.0
2023-05-12,3929.0
2023-05-15,3922.0
2023-05-16,3928.0
2023-05-17,3929.0
2023-05-18,3937.0
2023-05-19,3938.0
2023-05-22,3931.0
2023-05-23,3937.0
2023-05-24,3935.0
2023-05-29,3933.0
2023-05-30,3933.0
2023-05-31,3985.0
2023-06-01,3941.0
2023-06-02,3936.0
2023-06-05,3884.0
2023-06-06,3889.0
2023-06-07,3883.0
2023-06-08,3884.0
2023-06-09,3866.0
2023-06-12,3812.0
2023-06-13,3837.0
2023-06-14,3820.0
2023-06-15,3819.0
2023-06-16,3821.0
2023-06-21,3813.0
2023-06-22,3837.0
2023-06-23,3827.0
2023-06-26,3820.0
2023-06-27,3828.0
2023-06-28,3835.0
2023-06-29,3833.0
2023-06-30,3866.0
2023-07-03,3762.0
2023-07-04,3763.0
2023-07-05,3755.0
2023-07-06,3757.0
2023-07-07,3741.0
2023-07-10,3698.0
2023-07-11,3718.0
2023-07-12,3717.0
2023-07-13,3746.0
2023-07-14,3746.0
2023-07-17,3738.0
2023-07-18,3745.0
2023-07-19,3752.0
2023-07-20,3741.0
2023-07-21,3748.0
2023-07-24,3727.0
2023-07-25,3752.0
2023-07-26,3776.0
2023-07-27,3791.0
2023-07-28,3793.0
2023-07-31,3847.0
2023-08-01,3754.0
2023-08-02,3739.0
2023-08-03,3746.0
2023-08-04,3721.0
2023-08-07,3669.0
2023-08-08,3688.0
2023-08-09,3695.0
2023-08-10,3690.0
2023-08-11,3710.0
2023-08-14,3680.0
2023-08-15,3691.0
2023-08-16,3728.0
2023-08-17,3732.0
2023-08-18,3742.0
2023-08-22,3752.0
2023-08-23,3770.0
2023-08-24,3773.0
2023-08-25,3782.0
2023-08-28,3765.0
2023-08-29,3799.0
2023-08-30,3804.0
2023-08-31,3904.0
2023-09-01,3873.0
2023-09-04,3824.0
2023-09-05,3876.0
2023-09-06,3878.0
2023-09-07,3872.0
2023-09-08,3841.0
2023-09-11,3788.0
2023-09-12,3808.0
2023-09-13,3811.0
2023-09-14,3822.0
2023-09-15,3841.0
2023-09-18,3838.0
2023-09-19,3848.0
2023-09-20,3854.0
2023-09-21,3860.0
2023-09-22,3868.0
2023-09-25,3880.0
2023-09-26,3909.0
2023-09-27,3895.0
2023-09-28,3898.0
2023-09-29,3916.0
2023-10-02,3842.0
2023-10-03,3850.0
2023-10-04,3879.0
2023-10-05,3881.0
2023-10-06,3847.0
2023-10-09,3850.0
2023-10-10,3859.0
2023-10-11,3870.0
2023-10-12,3886.0
2023-10-17,3834.0
2023-10-18,3835.0
2023-10-19,3843.0
2023-10-20,3837.0
2023-10-23,3822.0
2023-10-24,3837.0
2023-10-25,3841.0
2023-10-26,3839.0
2023-10-27,3861.0
2023-10-30,3847.0
2023-10-31,3884.0
2023-11-01,3821.0
2023-11-02,3808.0
2023-11-03,3784.0
2023-11-07,3724.0
2023-11-08,3774.0
2023-11-09,3764.0
2023-11-10,3770.0
2023-11-13,3785.0
2023-11-14,3774.0
2023-11-15,3713.0
2023-11-16,3722.0
2023-11-17,3727.0
2023-11-21,3709.0
2023-11-22,3733.0
2023-11-23,3731.0
2023-11-24,3721.0
2023-11-27,3706.0
2023-11-28,3715.0
2023-11-29,3718.0
2023-11-30,3708.0
2023-12-01,3682.0
2023-12-04,3629.0
2023-12-05,3631.0
2023-12-06,3630.0
2023-12-07,3616.0
2023-12-11,3556.0
2023-12-12,3554.0
2023-12-13,3402.0
2023-12-14,3397.0
2023-12-15,3382.0
2023-12-18,3381.0
2023-12-19,3368.0
2023-12-20,3380.0
2023-12-21,3383.0
2023-12-22,3381.0
2023-12-26,3375.0
2023-12-27,3433.0
2023-12-28,3422.0
2023-12-29,3411.0
2024-01-02,3383.0
2024-01-03,3352.0
2024-01-04,3359.0
2024-01-05,3374.0
2024-01-08,3371.0
2024-01-09,3374.0
2024-01-10,3391.0
2024-01-11,3406.0
2024-01-12,3432.0
2024-01-15,3467.0
2024-01-16,3483.0
2024-01-17,3527.0
2024-01-18,3614.0
2024-01-19,3622.0
2024-01-22,3664.0
2024-01-23,3694.0
2024-01-24,3726.0
2024-01-25,3741.0
2024-01-26,3773.0
2024-01-29,3773.0
2024-01-30,3797.0
2024-01-31,3825.0
2024-02-01,3822.0
2024-02-02,3834.0
2024-02-05,3794.0
2024-02-06,3821.0
2024-02-07,3831.0
2024-02-08,3822.0
2024-02-09,3796.0
2024-02-14,3843.0
2024-02-15,3864.0
2024-02-16,3877.0
2024-02-19,3893.0
2024-02-20,3938.0
2024-02-21,3938.0
2024-02-22,3959.0
2024-02-23,4056.0
2024-02-26,4055.0
2024-02-27,4091.0
2024-02-28,4152.0
2024-02-29,3710.0
2024-03-01,3763.0
2024-03-04,3837.0
2024-03-05,3855.0
2024-03-06,3970.0
2024-03-07,3993.0
2024-03-08,4075.0
2024-03-11,4109.0
2024-03-12,4188.0
2024-03-13,4230.0
2024-03-14,4328.0
2024-03-15,4459.0
2024-03-18,4450.0
2024-03-19,4543.0
2024-03-20,4605.0
2024-03-21,4665.0
2024-03-22,4732.0
2024-03-25,4762.0
2024-03-26,4860.0
2024-03-27,4912.0
2024-04-03,4815.0
2024-04-04,4931.0
2024-04-05,4992.0
2024-04-08,5037.0
2024-04-09,5088.0
2024-04-10,5121.0
2024-04-11,5214.0
2024-04-12,5237.0
2024-04-15,5297.0
2024-04-16,5353.0
2024-04-17,5442.0
2024-04-18,5474.0
2024-04-19,5518.0
2024-04-22,5552.0
2024-04-23,5620.0
2024-04-24,5673.0
2024-04-25,5623.0
2024-04-26,5745.0
2024-04-29,5764.0
2024-04-30,5826.0
2024-05-02,5885.0
2024-05-03,5943.0
2024-05-06,5900.0
2024-05-07,5941.0
2024-05-08,5968.0
2024-05-09,5955.0
2024-05-10,6049.0
2024-05-13,6081.0
2024-05-14,6146.0
2024-05-15,6175.0
2024-05-16,6233.0
2024-05-17,6250.0
2024-05-20,6287.0
2024-05-21,6322.0
2024-05-22,6347.0
2024-05-23,6354.0
2024-05-24,6364.0
2024-05-27,6380.0
2024-05-28,6430.0
2024-05-29,6428.0
2024-05-30,6440.0
2024-05-31,6381.0
2024-06-03,6357.0
2024-06-04,6361.0
2024-06-05,6359.0
2024-06-06,6370.0
2024-06-07,6341.0
2024-06-10,6309.0
2024-06-11,6349.0
2024-06-12,6371.0
2024-06-13,6431.0
2024-06-14,6444.0
2024-06-18,6435.0
2024-06-19,6429.0
2024-06-24,6428.0
2024-06-25,6466.0
2024-06-26,6477.0
2024-06-27,6418.0
2024-06-28,6428.0
2024-07-01,6446.0
2024-07-02,6502.0
2024-07-03,6446.0
2024-07-04,6456.0
2024-07-05,6451.0
2024-07-08,6427.0
2024-07-10,6477.0
2024-07-11,6461.0
2024-07-12,6497.0
2024-07-15,6506.0
2024-07-16,6497.0
2024-07-17,6509.0
2024-07-18,6527.0
2024-07-19,6529.0
2024-07-22,6579.0
2024-07-23,6621.0
2024-07-24,6630.0
2024-07-25,6617.0
2024-07-26,6637.0
2024-07-29,6633.0
2024-07-30,6655.0
2024-07-31,6653.0
2024-08-01,6739.0
2024-08-02,6753.0
2024-08-05,6673.0
2024-08-06,6682.0
2024-08-07,6653.0
2024-08-08,6670.0
2024-08-09,6617.0
2024-08-12,6571.0
2024-08-13,6581.0
2024-08-14,6582.0
2024-08-15,6608.0
2024-08-16,6619.0
2024-08-19,6641.0
2024-08-20,6667.0
2024-08-21,6706.0
2024-08-22,6735.0
2024-08-23,6730.0
2024-08-26,6769.0
2024-08-27,6799.0
2024-08-28,7119.0
2024-08-29,7126.0
2024-08-30,7082.0
2024-09-02,7055.0
2024-09-03,7094.0
2024-09-04,7080.0
2024-09-05,7116.0
2024-09-06,7092.0
2024-09-09,7037.0
2024-09-10,7089.0
2024-09-11,7106.0
2024-09-12,7139.0
2024-09-13,7150.0
2024-09-16,7182.0
2024-09-17,7201.0
2024-09-18,7219.0
2024-09-19,7227.0
2024-09-20,7325.0
2024-09-23,7359.0
2024-09-24,7410.0
2024-09-25,7457.0
2024-09-26,7512.0
2024-09-27,7526.0
2024-09-30,7522.0
2024-10-01,7565.0
2024-10-02,7582.0
2024-10-03,7597.0
2024-10-04,7573.0
2024-10-07,7550.0
2024-10-08,7630.0
2024-10-09,7654.0
2024-10-10,7749.0
2024-10-14,7772.0
2024-10-15,7786.0
2024-10-16,7859.0
2024-10-17,7891.0
2024-10-18,7949.0
2024-10-21,8034.0
2024-10-22,8104.0
2024-10-23,8158.0
2024-10-24,8207.0
2024-10-25,8261.0
2024-10-28,8230.0
2024-10-29,8312.0
2024-10-30,8369.0
2024-10-31,8385.0
2024-11-01,8542.0
2024-11-04,8470.0
2024-11-05,8510.0
2024-11-07,8479.0
2024-11-08,8498.0
2024-11-11,8434.0
2024-11-12,8508.0
2024-11-13,8751.0
2024-11-14,8805.0
2024-11-15,8859.0
2024-11-19,8802.0
2024-11-20,8886.0
2024-11-21,8923.0
2024-11-22,8990.0
2024-11-25,9019.0
2024-11-26,9064.0
2024-11-27,9137.0
2024-11-28,9187.0
2024-11-29,9239.0
2024-12-02,9221.0
2024-12-03,9288.0
2024-12-04,9364.0
2024-12-05,9400.0
2024-12-06,9483.0
2024-12-09,9535.0
2024-12-10,9650.0
2024-12-11,9759.0
2024-12-12,9840.0
2024-12-13,9911.0
2024-12-16,9948.0
2024-12-17,10072.0
2024-12-18,10136.0
2024-12-19,10189.0
2024-12-20,10269.0
2024-12-23,10555.0
2024-12-26,10639.0
2024-12-27,10711.0
2024-12-30,10829.0
2025-01-02,10856.0
2025-01-03,10837.0
2025-01-06,10644.0
2025-01-07,10913.0
2025-01-08,10981.0
2025-01-09,11045.0
2025-01-10,11146.0
2025-01-13,11304.0
2025-01-14,11406.0
2025-01-15,11505.0
2025-01-16,11695.0
2025-01-17,11805.0
2025-01-20,11916.0
2025-01-21,12036.0
2025-01-22,12110.0
2025-01-23,12169.0
2025-01-24,12312.0
2025-01-27,12391.0
2025-01-28,12556.0
2025-01-29,12617.0
2025-01-30,12684.0
2025-01-31,12693.0
2025-02-03,12661.0
2025-02-04,12697.0
2025-02-05,12664.0
2025-02-06,12866.0
2025-02-07,12873.0
2025-02-10,12830.0
2025-02-11,12890.0
