Periodo,ITCRM ,ITCRB Brasil,ITCRB Canadá,ITCRB Chile,ITCRB Estados Unidos,ITCRB México,ITCRB Uruguay,ITCRB China,ITCRB India,ITCRB Japón,ITCRB Reino Unido,ITCRB Suiza,ITCRB Zona Euro,ITCRB Vietnam,ITCRB Sudamérica*
1997-01-01,86.3480011442799,120.24161507257591,75.99539128119754,92.22206252254126,70.27819968888265,73.99526310678263,75.97236664701666,58.42353475728028,55.49183603346532,30.679197297689022,83.88638861011744,71.52633524921153,88.85092605593502,63.21831063261157,96.14534808071129
1997-01-02,86.3331019256848,120.25748460813944,75.80692181732665,92.35407860180406,70.2727546411908,73.75432194059587,76.00942675629159,58.44964801148618,55.32905361437619,30.784091500869703,82.85723183809723,71.50183560535615,88.86779825958884,63.18663843249721,96.20699665541169
1997-01-03,86.0561246415282,120.26178593015852,75.70730462020619,92.2032027165802,70.266463258046,74.12255205596783,76.04650494387262,58.47506827416986,55.37468713281565,30.655736780290955,82.88273388296622,70.88122251816844,87.94520091525159,63.17481021260011,96.17049786353711
1997-01-04,86.06220422379025,120.2892333042947,75.7013651203893,92.20463656038291,70.26017243815652,74.17214116744927,76.08360121857855,58.50049959234793,55.366364898105694,30.661169306305077,82.85918066770213,70.87805106420315,87.94065726245803,63.179968069270295,96.19249036108539
1997-01-05,86.0682842355548,120.31668694275119,75.69542608654676,92.20607042648321,70.25388218147192,74.22176345479835,76.12071558923243,58.52594197082849,55.35804391414034,30.666602795021195,82.83563414567708,70.87487975213892,87.93611384441046,63.18512634704957,96.21449098615561
1997-01-06,85.94068614060727,120.26315376668381,75.96004375503038,92.14237835538883,70.25013216952121,74.43222053496108,76.07071093872959,58.55351223999715,55.36515052526356,30.793940971626668,82.46470708016923,70.84033785150152,87.53176155054534,63.16198666485003,96.15874768693408
1997-01-07,86.02457597043133,120.29060145300161,76.64742265346675,92.20893822557787,70.24722903630833,74.6388610893431,76.10781902137111,58.58180157395217,55.33369690737284,30.91693255191935,82.95978880801505,70.96805730339405,87.66889574812603,63.1360419760416,96.20245289998354
1997-01-08,85.85939012744062,120.22558307752885,76.81104509844532,92.0152638126397,70.24432618630921,74.860768541835,75.97109829885827,58.61010471171783,55.3562242509499,30.802194646583025,82.59456091009027,70.6307821814844,87.24187694674316,63.135544678371126,96.07064839634226
1997-01-09,85.81074897923877,120.26457609205738,77.06086517228223,92.10330887170458,70.24142361951444,74.91085153134141,75.66266616310428,58.638421660108,55.350219085892135,30.71213374724793,82.85926653610973,70.30696342688562,87.06778459354298,63.18594728862684,96.01018370895542
1997-01-10,85.69445264821302,120.29202410299283,77.22631919046572,92.06141304673734,70.23598158439874,74.56513138466319,75.65658849925659,58.66463109749277,55.37817764597424,30.769251437769537,82.1564762722605,69.79274019062142,86.75302547991092,63.16564402222818,96.00334188299558
