Date,Country,Indice de Confianza del Consumidor (ICC) - Nacional,Indice de Confianza del Consumidor (ICC) - Capital,Indice de Confianza del Consumidor (ICC) - Interior,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires,Indice de Confianza del Consumidor (ICC) - Situación Personal,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo,Indice de Confianza en el Gobierno (ICG) - Nivel General,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Capital - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Interior - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Nacional - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Situación Personal - current_prices_3m_yoy,Indice de Confianza en el Gobierno (ICG) - Nivel General - current_prices_3m_yoy,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Capital - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Interior - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Nacional - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Situación Personal - current_prices_yoy,Indice de Confianza en el Gobierno (ICG) - Nivel General - current_prices_yoy,Indice de Confianza del Consumidor (ICC) - Bienes Durables e Inmuebles - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Capital - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Expectativas a corto plazo - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Expectativas a mediano plazo - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Gran Buenos Aires - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Interior - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Nacional - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Situación Macroeconómica - current_prices_mom,Indice de Confianza del Consumidor (ICC) - Situación Personal - current_prices_mom,Indice de Confianza en el Gobierno (ICG) - Nivel General - current_prices_mom
2013-10-01,Argentina,51.85,50.36,50.25,53.22,54.03,50.35,51.18,41.26,59.43,1.98,19.526578753378665,19.72393148178948,24.227956115400207,24.90797546012271,17.10305982645761,16.103753624324103,17.18956792526276,24.634990294539616,9.12481867790289,8.914728682170558,23.206547905633123,19.36477838350321,21.53166421207657,26.8787361229718,20.216851140727357,17.819460726846437,19.36003683241254,24.62871287128714,11.678379495659351,18.562874251497007,6.248702511936877,13.833634719710664,10.14415376401494,7.780195865070727,6.738868832731648,2.9080483309440908,6.57759506680371,8.747300215982733,4.973771128812898,11.864406779661008
2013-11-01,Argentina,49.89,47.62,49.74,50.64,51.55,49.25,48.85,40.5,58.0,1.85,20.576031242372466,16.041122715404697,21.23245881635143,24.20469267309633,16.1904761904762,19.313717630080983,17.107927114156674,22.977073499662847,9.267376330619914,10.8910891089109,17.343262070622135,19.40822467402206,28.48984771573604,20.883701542309296,15.51094890510949,17.783566185176426,16.811051276047763,23.899371069182383,10.243798118049607,9.46745562130178,-4.552559593591243,-5.440826052422565,-1.8419777023751749,-2.406192158842335,-4.8478015783539945,-1.0149253731343233,-3.780135004821605,-2.1847070506454846,-4.590042568943186,-6.565656565656564
2013-12-01,Argentina,46.15,44.12,43.78,48.12,49.58,44.49,44.38,34.38,54.59,1.68,13.333856537435263,14.3938174207052,12.987644712520652,18.19431084238008,10.910019703714502,11.277089783281724,11.547744757882027,16.04252234839332,6.157635467980271,5.961538461538463,0.2937853107344734,4.673784104389078,-7.87781350482315,7.630126182965302,-1.635322976287823,-1.2184115523465655,-0.60305836743485,1.0676965015901765,-2.8224225793806457,-8.695652173913048,-9.150460593654042,-7.349853002939943,-15.111111111111107,-5.879310344827582,-4.976303317535546,-11.982308001608368,-7.496492283022649,-9.664974619289335,-3.82153249272551,-9.189189189189197
2014-01-01,Argentina,43.67,38.9,43.51,45.19,46.68,41.18,43.15,29.82,52.54,1.46,3.86109207219556,1.871490954460353,0.0477783086478611,10.057318048520369,3.3455380860075934,2.025165661529305,2.727941176470594,5.952567928380725,-1.031134917977894,-5.671077504725908,-5.01871010345587,-15.819086777753732,-16.7271711812343,2.337358784573418,-2.8798624543305507,-8.898659966499167,-6.8075117370892,-5.4854257516639855,-9.48225712623618,-17.045454545454554,-2.771518702118081,-11.831368993653667,-13.263525305410129,-3.755266532331936,-6.088944305901912,-0.616719963453638,-5.373781148429025,-7.439874129017765,-5.84913271480435,-13.095238095238091
2014-02-01,Argentina,33.46,34.13,35.35,32.18,41.91,40.85,17.64,25.1,56.59,1.38,-23.166277030976037,-13.860294117647054,-19.82402585742503,6.7901637205662,-13.005199306759108,-10.885045778229909,-12.511532183663332,-4.397763336859595,-9.98110626099421,-16.75874769797423,-62.62711864406781,-28.358522250209905,-34.37908496732026,10.41951219512196,-34.057377049180324,-22.37593324549846,-29.73540529189416,-8.715083798882684,-17.662082514734777,-24.59016393442624,-59.11935110081112,-12.262210796915165,-15.828303152246814,7.708412637990114,-28.789555211329944,-18.75430935417145,-23.37989466452942,-0.8013598834385571,-10.21850899742931,-5.47945205479452
2014-03-01,Argentina,36.21,33.83,33.7,38.37,44.33,42.99,21.31,29.42,56.56,1.53,-40.794692435278016,-23.177570093457955,-23.97007121608221,8.308275591580582,-19.26618303571428,-19.085615699805917,-19.838743899851465,-5.251989389920397,-13.41844710786867,-20.545454545454533,-53.71416159860991,-25.23756906077348,-20.20612964469758,12.24449295495138,-20.11242973141787,-26.43527614058065,-22.80963547218077,-1.4668805867522394,-13.16356513222331,-19.895287958115183,20.80498866213152,-0.8789920890712066,17.211155378486055,-0.0530128998056267,19.2355500310752,-4.667609618104662,8.218768679019718,5.238678090575277,5.774278215223094,10.869565217391308
2014-04-01,Argentina,36.69,38.98,36.51,36.11,43.83,41.38,24.86,28.62,54.14,1.4,-52.09459459459461,-18.60252702085552,-23.892347125595016,9.770341207349098,-25.082531432183757,-22.21075902726604,-23.255646150515897,-4.280691025837013,-14.26970735565516,-21.636363636363644,-37.787787787787785,1.2730579371265094,-16.119577960140674,6.658786446020493,-20.707070707070702,-17.67756482525367,-16.727190195188392,-2.497643732327981,-11.934900542495486,-20.45454545454546,16.65884561238855,15.223174697014484,-2.719238613188313,-4.278642149929279,-5.8900182434193376,8.33827893175072,1.3256006628003192,-3.745056989997675,-1.1279043537108069,-8.496732026143794
2014-05-01,Argentina,38.1,35.58,36.49,39.77,44.59,44.29,25.41,31.93,56.65,1.51,-43.86322641361462,-15.307079231129862,-9.240391405225456,10.76179760407705,-14.71971336866462,-19.55062957098696,-16.30221686020209,2.837502997362318,-8.586971491530093,-12.770137524557956,-38.7858347386172,-19.57504520795661,13.468372423596309,13.436123348017626,-1.5594059405940497,-14.080527431127845,-8.523409363745493,13.447745901639353,0.4279279279279402,6.338028169014098,2.212389380530966,-8.722421754746023,11.565338923829492,4.636128555596608,10.135696482968726,-0.0547795124623329,3.8430089942763863,7.032382793620107,1.7339721651836726,7.857142857142874
2014-06-01,Argentina,41.92,41.04,40.77,42.84,47.93,49.96,27.86,37.7,62.22,1.7,-37.24497991967871,-9.24791961061392,1.5293996073163063,14.394340121660942,-8.676923076923092,-13.797545082588258,-10.360983102918595,9.370212079670992,-4.039693152227453,-6.300813008130069,-35.254473623053684,-8.085106382978724,9.243697478991608,23.110407597942228,-2.7689514298683604,-9.720992028343655,-5.776579006518324,17.470021161533044,0.0208681135225319,-2.298850574712641,9.641873278236911,15.345699831365934,18.070779830880056,9.832303618711393,7.719386472215239,11.729240887914491,10.026246719160104,12.801986904493123,7.490468714958509,12.58278145695364
2014-07-01,Argentina,42.75,39.98,43.95,42.88,47.82,50.11,30.3,36.09,64.13,1.87,-35.932229377491566,-13.648818781011618,6.41167589330649,18.962491061561447,-5.929535232383798,-9.049298416747964,-8.120041909893716,14.028436018957358,-2.4332591768631784,4.958677685950419,-33.98692810457516,-13.350671868227138,-1.6621253405994518,20.206185567010305,-12.382509194932556,-3.7028921998247135,-9.962089300758205,11.281367976904288,-7.181677018633548,11.309523809523814,8.758076094759515,-2.5828460038986423,-4.270557029177713,3.069752491160393,0.0933706816059753,7.799852832965404,1.9799618320610608,0.3002401921537112,-0.2295013561443792,10.000000000000009
2014-08-01,Argentina,43.89,45.4,42.76,44.09,48.66,50.46,32.55,37.13,63.79,1.82,-33.06029075344993,-9.80951701505317,-3.3629552186791978,17.095701441064158,-9.709953397788109,-8.864741206748638,-9.46478873239437,8.615340212136523,-4.9433912585571615,1.8903591682419616,-30.12022327179047,-8.059943296881332,-14.78081248565526,9.061378013335595,-13.157376403387822,-12.876935615321926,-12.272636418149109,-1.1169900058788929,-7.278963414634143,-2.67379679144385,7.42574257425741,13.5567783891946,2.881684677195895,-0.5301730859192166,2.8218283582089665,-2.7076222980659925,2.6666666666666616,0.6984633805627638,1.7565872020075313,-2.67379679144385
2014-09-01,Argentina,41.5,39.99,40.95,42.27,46.03,47.8,30.67,32.57,63.04,1.71,-33.5087095627444,-10.296222095020036,-10.141849995753006,14.361001317523048,-13.59229792070601,-11.069313827934511,-12.328954570333885,4.22169148637257,-8.33601337878691,1.5037593984962294,-36.329665767074935,-9.606690777576857,-13.053924185798182,14.327167210736302,-15.222623345367026,-16.137620315379884,-14.69681397738951,3.239740820734349,-10.56926364872741,-3.3898305084745783,-5.77572964669738,-11.916299559471357,-12.281174252625917,-1.175732873491142,-4.127920163302335,-4.23292797006547,-5.445431761221231,-5.2715021799445205,-5.404849979449233,-6.043956043956045
2014-10-01,Argentina,43.94,41.01,44.06,44.76,47.52,50.41,33.9,32.77,68.05,1.65,-33.44754334269856,-12.210029170718162,-16.207375909722778,12.60834392696173,-14.774130646733818,-13.762149028077742,-14.083571381120064,0.6703683640303382,-9.98227623749841,-7.829181494661952,-33.76318874560376,-18.56632247815727,-20.576829859428003,14.504459027427233,-15.89627959413754,-12.318407960198996,-15.25554484088718,0.1191658391261007,-12.048861743475848,-16.666666666666675,10.531463971307463,2.550637659414834,0.6140620202640612,7.947335025380697,5.890702625975863,7.59462759462759,5.879518072289147,5.4602510460251,3.2370193352161625,-3.508771929824561
2014-11-01,Argentina,43.66,43.9,44.51,43.11,46.91,51.93,32.15,39.54,64.31,1.6,-34.73684210526316,-12.178315286176344,-12.028183190739815,13.229414150779384,-15.339578454332548,-12.968687004434864,-14.156526364784892,2.906100068540085,-10.56351480420249,-11.428571428571432,-34.18628454452406,-7.811843763124737,-2.370370370370367,10.879310344827587,-14.8696682464455,-10.514676316847616,-12.48747243936661,5.441624365482234,-9.000969932104752,-13.513513513513509,-5.162241887905605,7.0470616922701845,20.65913945682025,-5.495958853783978,-3.686327077747986,1.0213345438038868,-0.6372325898953091,3.0152747470739927,-1.283670033670048,-3.0303030303030165
2014-12-01,Argentina,44.22,45.3,45.25,43.31,46.14,50.3,36.24,37.17,63.44,1.64,-29.16695519700852,-8.367346938775523,-5.7344584122610565,13.823973956516667,-13.68601131727858,-6.9207762398274975,-10.866184326188378,5.933791380387254,-9.40319670018046,-11.252268602540829,-18.341595313204152,2.6745240253853053,8.115183246073299,16.211760395676844,-9.995843724023269,3.3576975788031094,-4.182015167930664,13.059114407732064,-6.93828156514723,-2.380952380952384,12.721617418351494,3.1890660592255093,-5.993930197268583,-1.3528222671435275,0.463929482718628,1.6625477420804335,1.282638570774175,-3.138840747159644,-1.6414410573438398,2.499999999999991
2015-01-01,Argentina,49.95,48.91,49.34,50.61,51.92,57.13,40.8,48.62,65.63,1.83,-19.93694090042528,5.718003674219241,19.70391595033429,17.107733301035545,-4.80722473080929,1.5106181128220042,-1.345644549423819,18.114438185591464,-1.9213855625465293,1.603206412825653,-5.446118192352268,25.732647814910024,63.04493628437289,24.914350970688997,11.993803938924552,13.399218570443594,14.380581634989698,38.7323943661972,11.225364181662378,25.34246575342467,12.58278145695362,7.969094922737296,30.804412160344352,3.452080706179061,16.855229739090284,9.038674033149174,12.957937584803258,13.578528827037784,12.527091460771578,11.585365853658548
2015-02-01,Argentina,50.47,48.14,48.51,52.3,52.97,58.12,40.32,47.44,68.81,1.65,11.590757820671293,21.51088348271444,49.19372900335943,20.86489127779132,16.519244561319635,16.682974559686905,17.326411421155097,30.84887764780271,9.307374972859517,13.27433628318586,128.57142857142856,41.04893055962495,89.003984063745,21.593921187488952,62.5233064014916,37.22772277227722,50.836820083682,42.27662178702569,26.389883082796484,19.565217391304344,-1.17647058823529,-1.574320179922295,-2.426984779925956,4.8453451165625605,3.3392610156095515,-1.6822051074179225,1.0410410410410351,1.7328899002275522,2.022342064714944,-9.836065573770504
2015-03-01,Argentina,52.6,54.35,52.74,52.0,54.99,61.96,40.85,54.57,69.36,1.86,48.56272838002438,41.68070372449937,78.59852976049324,23.0007845977428,33.84309659581819,33.786425017768295,35.009705311452265,41.74532074868018,20.28287691844719,22.196796338672776,91.69404035664007,60.65622228791015,85.4860639021074,22.630834512022638,35.522543653896285,56.49851632047478,45.26373929853631,44.12654105605955,24.04692082111437,21.568627450980404,1.314484126984139,12.899875363523062,15.029510961214164,0.7993024269728144,-0.5736137667303964,8.719851576994442,4.2203289082623385,6.60701995870614,3.813479327921465,12.727272727272744
2015-04-01,Argentina,52.85,54.93,52.18,52.62,55.63,60.8,42.13,55.05,65.81,1.9,93.22990126939352,47.204039648400965,88.91027183064708,21.93197441568533,47.12169510594413,45.34861690034104,46.59646483640465,44.4497684076026,25.770738832936125,25.522041763341075,69.46902654867257,40.9184197024115,92.34800838574422,21.55522718876985,45.72140681251731,42.91974801424268,44.04469882801854,46.930884485258574,26.92219940679901,35.71428571428572,3.133414932680534,1.0671573137074564,0.8796041781198305,-5.118223760092267,1.1923076923076923,-1.061812665908235,0.4752851711026684,-1.8721755971594645,1.1638479723586226,2.1505376344086
2015-05-01,Argentina,54.99,53.76,57.01,54.21,57.94,63.17,43.87,56.06,69.96,2.09,77.21430567197541,50.41978042254818,84.15027231299324,22.575440693158043,39.01969365426694,51.76194939081535,44.54054054054053,44.51266905020987,26.975517890772128,31.756756756756733,72.64856355765446,51.09612141652613,75.57156279361104,23.49514563106796,36.3087754588886,56.23458481775827,44.330708661417326,42.62813276134567,29.939448306795224,38.41059602649006,4.130073581770688,-2.1299836155106555,1.8346957311535128,6.306032517854421,3.0216647662485885,9.2564200843235,4.049195837275299,3.8980263157894814,4.152435736113591,9.999999999999986
2015-06-01,Argentina,54.88,55.0,54.41,55.12,58.55,62.69,43.4,56.41,68.97,1.94,65.62140023038525,41.60034602076126,70.50381679389312,18.339980347956764,36.41340970350405,43.79889250241713,39.42250021420619,37.62441937624419,26.233956729006213,28.633405639913214,55.77889447236182,34.015594541910346,49.62864721485409,10.848601735776288,28.66479925303453,33.4559725288202,30.916030534351147,25.480384307445945,22.15731274775714,14.117647058823524,-1.0713471620697468,2.3065476190476275,0.6243310738494268,-1.4150943396226356,1.6786570743405171,-4.560603402911767,-0.2000363702491348,-0.7598543612474362,1.0528132550914782,-7.177033492822959
2015-07-01,Argentina,56.09,56.0,55.06,56.71,57.26,63.78,47.24,57.5,70.1,2.04,60.95488811774561,41.30360205831902,60.773741959894046,14.224043715846978,32.31333173958082,37.34840359706293,35.179604137818664,31.36602937101689,23.806470001425104,19.48818897637794,55.90759075907592,40.070035017508765,59.32391244111941,9.309215655699354,32.25279850746268,25.278725824800908,31.2046783625731,27.27998403512273,19.74069427017984,9.090909090909085,8.847926267281103,1.818181818181808,1.932281510370504,1.6383935044222089,2.884615384615397,1.1946333394596609,2.204810495626819,1.738714308502165,-2.2032450896669498,5.154639175257736
2015-08-01,Argentina,56.78,53.33,55.21,58.71,58.42,64.9,47.02,83.34,77.3,1.92,51.75835078822622,29.98734377471921,77.83086909484311,13.795098348585256,31.37662737847622,29.18104800753061,30.483820784069703,27.130804490799164,20.6495395055744,9.461966604823749,44.4546850998464,17.466960352422902,124.45461890654455,21.178868161153773,33.159446586527544,29.115996258185216,29.3688767372978,28.61672611969879,20.057542129058792,5.494505494505497,-0.4657070279424191,-4.767857142857146,44.93913043478261,10.27104136947219,3.5267148651031643,0.2724300762804166,1.230165804956318,1.756036375039205,2.025847013622073,-5.882352941176472
2015-09-01,Argentina,54.62,56.96,55.24,53.56,56.69,60.84,46.33,54.17,67.51,1.78,50.33147989734819,32.639387413256784,84.33689384629926,12.541893590280685,30.748994119467653,29.64906783644057,30.708599968784167,27.7347172609018,20.95291558487125,6.296296296296289,51.05966742745351,42.43560890222555,66.31869818851703,7.090736040609147,26.7092500591436,34.896214896214886,31.614457831325304,27.280334728033484,23.15880947208342,4.093567251461994,-1.46746065504042,6.806675417213581,-35.001199904007684,-12.66494178525226,-8.771929824561397,0.0543379822495859,-3.8041563930961697,-6.255778120184907,-2.9613146182814187,-7.2916666666666625
2015-10-01,Argentina,56.96,56.0,56.73,57.39,58.08,63.63,49.17,57.2,70.07,1.91,46.7462932454695,31.55854430379748,90.01659022152826,10.262725779967164,29.39292251372787,30.84448618611566,30.178612850846708,27.37606780117039,21.784684621334627,8.301158301158317,45.04424778761062,36.55206047305537,74.5498931949954,2.968405584129319,28.217158176943705,28.756241488878786,29.631315430132,26.224955365998824,22.22222222222221,15.757575757575747,6.129937405568753,-1.6853932584269704,5.593501938342249,3.792030810250324,7.150858849887976,2.6973207820419898,4.28414500183083,4.585798816568043,2.4519315575939338,7.3033707865168385
2015-11-01,Argentina,60.35,58.4,61.08,60.51,62.62,73.58,44.85,69.88,77.29,1.75,45.10959470636888,37.19775820656525,72.81655225019068,9.96417604912998,31.750422621791905,33.60870907967881,33.175832687838906,31.910217130678053,26.292182827851327,9.6774193548387,39.50233281493003,33.029612756264235,76.73242286292361,20.18348623853212,40.36186499652053,37.22758930577399,38.22721026110858,41.69073753129213,33.489661053080376,9.375,-8.785845027455764,4.285714285714293,22.16783216783216,10.30398173255318,5.436487192890738,7.667900581702813,5.95154494382022,15.63727801351562,7.816804407713507,-8.376963350785338
2015-12-01,Argentina,54.89,51.99,57.67,54.17,58.85,69.34,36.5,65.92,72.75,1.8,27.59800567015349,27.78588434068045,76.2879064669346,12.415730337078656,31.170910199725554,31.131370497683463,30.632680928538925,35.318396226415125,27.72995660525006,11.65644171779141,0.717439293598221,14.768211920529817,77.34732311003496,14.675283732660782,25.07504040637265,27.44751381215469,24.12935323383085,37.85288270377736,27.546597312527087,9.756097560975618,-18.617614269788184,-10.976027397260268,-5.666857469948472,-5.873981110104809,-10.47760700710626,-5.582842174197767,-9.047224523612265,-5.762435444414238,-6.020440753752787,2.857142857142869
2016-01-01,Argentina,54.01,52.95,53.53,54.6,58.58,69.48,33.96,67.28,71.69,3.14,5.604908874439052,18.26804720874664,62.03622436766936,14.660254421346597,23.53499233744436,23.853342918763488,22.796198215192632,33.2831325301205,24.198109953783558,31.9526627218935,-16.76470588235294,8.26006951543652,38.37926779103251,9.233582203260717,7.883817427385886,8.492095662748266,8.12812812812811,21.61736390687905,12.82742681047766,71.5846994535519,-6.958904109589037,1.846508944027692,2.0631067961164984,-1.4570446735395204,0.7937973047812408,-7.178775793306746,-1.603206412825653,0.2019036631093262,-0.4587935429056999,74.44444444444444
2016-02-01,Argentina,45.59,46.38,49.32,43.22,51.29,62.78,22.71,58.04,67.51,2.86,-20.61179277436944,6.301369863013706,43.54124446445995,7.110369921164339,3.9461086034742183,12.173305380852527,6.810011061946919,21.775898520084567,11.712904720916374,52.34375,-43.675595238095234,-3.6560033236393785,22.344013490725125,-1.889260281935756,-17.36137667304015,1.6697588126159513,-9.669110362591626,8.017894012388172,-3.171606569756469,73.33333333333334,-33.12720848056537,-12.407932011331448,-13.733650416171228,-5.83065978518621,-20.842490842490847,-7.864748739024852,-15.5897056100722,-9.643062751871046,-12.444520314100371,-8.917197452229308
2016-03-01,Argentina,48.16,46.38,51.57,46.45,53.23,65.44,25.8,61.77,69.11,3.03,-32.38501270804296,-3.758256274768823,24.205005642966213,2.212953876349366,-6.868504292815181,2.543329570356612,-3.437459155665934,11.56255290333501,2.0140105078809256,69.1011235955056,-36.8421052631579,-14.664213431462736,13.194062671797704,-0.3604382929642491,-10.673076923076918,-2.2184300341296925,-8.44106463878328,5.616526791478371,-3.20058192398619,62.9032258064516,13.606340819022456,0.0,6.426602343211596,2.3700192564064526,7.473391948172159,4.562043795620441,5.637201140601,4.237018158649253,3.782413725872491,5.944055944055937
2016-04-01,Argentina,43.19,46.14,45.56,40.94,46.97,60.43,22.16,54.94,65.92,2.72,-42.68450932684509,-11.764705882352931,11.26321151152425,-0.705951563878815,-16.766505225592667,-4.549305872384812,-12.172909184197025,4.295665634674917,-7.396540130814855,59.14972273567465,-47.40090197009257,-16.002184598580005,-0.1998183469573144,0.1671478498708412,-22.196883314329156,-12.686853200459948,-18.278145695364245,-0.6085526315789402,-15.567140032356653,43.15789473684213,-14.108527131782944,-0.5174644243208348,-11.05714748259674,-4.615829836492546,-11.862217438105503,-11.654062439402749,-10.319767441860462,-7.655867970660147,-11.76028555325944,-10.23102310231022
2016-05-01,Argentina,42.66,44.06,44.73,41.05,46.56,62.33,19.09,57.91,66.74,2.62,-47.142294048088296,-16.22914622178605,5.395943988411411,-1.6379856676253968,-19.13366492476232,-12.394244426604084,-16.47344801795064,1.2208895821007817,-12.933080208827729,43.0769230769231,-56.48506952359242,-18.04315476190476,3.300035676061364,-4.602630074328184,-24.275963844309175,-21.540080687598675,-22.42225859247137,-1.3297451321830025,-19.64100793924749,25.35885167464116,-13.85379061371841,-4.508019072388381,5.405897342555521,1.2439320388349495,0.2686858817782189,-1.8217734855136225,-1.2271359110905378,3.144133708422969,-0.8728975942090655,-3.676470588235292
2016-06-01,Argentina,42.57,44.95,46.92,39.36,46.8,61.16,19.76,55.99,64.6,2.61,-52.85162287480679,-17.43539617569796,0.7879656160458604,-3.653414086158047,-25.06946588453226,-16.13080684596576,-21.07915437561457,-1.4679095681988663,-18.469672321636065,34.064080944350785,-54.470046082949295,-18.272727272727263,-0.7445488388583499,-6.336088154269981,-28.592162554426704,-13.765851865465894,-22.430758017492717,-2.440580634869993,-20.068317677198976,34.536082474226795,3.509690937663712,2.01997276441217,-3.3154895527542694,-3.206472879832189,-4.116930572472588,4.896042924211952,-0.2109704641350074,-1.8771057275790204,0.5154639175257714,-0.3816793893129833
2016-07-01,Argentina,45.61,45.82,49.56,43.27,48.19,65.59,23.03,59.8,69.4,2.71,-53.99598542859266,-18.165816945860637,2.194504912631645,-3.965937903650174,-25.511924837388577,-15.179000480538196,-21.161725717040248,-0.2952963509808226,-18.532374100719416,30.807248764415142,-51.24894157493649,-18.178571428571438,4.000000000000004,-0.998573466476449,-23.6995238934932,-9.989102796948778,-18.684257443394547,2.8378802132329906,-15.840027942717429,32.843137254901954,16.54858299595141,1.935483870967736,6.804786569030186,7.430340557275561,9.933943089430898,5.626598465473154,7.141179234202477,7.243296272073252,2.9700854700854817,3.831417624521083
2016-08-01,Argentina,42.6,45.44,46.42,39.56,46.71,59.55,21.54,53.01,64.62,2.52,-53.26892343454888,-17.111908963670665,-14.4233206590621,-8.203540232009987,-28.35111997185411,-13.225649744959933,-22.038748137108787,-2.649318074933371,-18.67072260804684,32.881355932203405,-54.189706507869,-14.794674667166696,-36.39308855291578,-16.40362225097024,-32.61795264861181,-15.921028799130587,-24.97358224727017,-8.243451463790464,-20.04450530640192,31.25,-6.469821971341738,-0.8293321693583655,-11.354515050167224,-6.887608069164264,-8.574069794314765,-6.3357546408393866,-6.599429949572455,-9.208720841591711,-3.071176592654068,-7.011070110701101
2016-09-01,Argentina,43.29,46.6,47.85,39.69,45.91,61.44,22.53,56.99,65.89,2.53,-52.27256561633118,-17.096638402790298,-12.927542177324248,-6.979665906658605,-27.49437803290331,-13.09890641048882,-21.48785002089677,-1.551287463064599,-18.309450600452514,35.19163763066202,-51.37060220159724,-18.18820224719101,5.205833487170031,-2.3996444971115416,-25.896191187453333,-13.377986965966691,-20.743317466129614,0.9861932938855844,-19.015699417886758,42.134831460674135,4.596100278551552,2.55281690140845,7.508017355216001,1.9653358093469464,0.3286147623862367,3.08056872037914,1.6197183098591417,3.17380352644836,-1.7126953543138643,0.3968253968253954
2016-10-01,Argentina,46.04,45.36,50.6,43.63,47.89,62.08,28.15,57.93,66.24,2.63,-49.32641032837496,-17.37326357568104,-13.753787684248376,-8.437267311988094,-27.572792644111757,-13.344897715037686,-21.63815633167023,-3.3268205101124826,-18.86944973728275,36.89839572192513,-42.74964409192597,-19.000000000000007,1.2762237762237616,-5.465962608819752,-23.97630249172329,-10.805570245020268,-19.17134831460674,-2.4359578815024374,-17.54476584022038,37.69633507853403,24.944518419884588,-2.6609442060085864,1.649412177575016,0.5311883442100429,9.926933736457569,5.747126436781613,6.3525063525063485,1.041666666666674,4.312785885428028,3.9525691699604737
2016-11-01,Argentina,43.93,49.13,46.35,41.0,46.67,58.4,26.73,54.01,62.8,2.52,-44.84503028143926,-17.664565826330524,-6.7972413793103375,-9.28002978545166,-27.49329289630236,-16.324761629586813,-22.4917117431513,-8.144407977783397,-20.8128981340549,41.17647058823528,-40.40133779264215,-15.873287671232871,-22.71036061820263,-18.74757407167811,-32.242604528177154,-24.11591355599214,-27.207953603976808,-20.63060614297363,-25.471095496646434,43.99999999999999,-5.044404973357008,8.311287477954155,-6.766787502157778,-5.193236714975846,-6.027962411184973,-8.399209486166004,-4.582971329278884,-5.927835051546393,-2.547504698266856,-4.182509505703413
2016-12-01,Argentina,44.48,46.28,48.92,41.39,47.54,58.84,27.06,53.96,63.72,2.49,-37.2203493717438,-15.397559949516182,-14.04145077720208,-12.425605379128625,-26.76236415412332,-16.873717802598588,-21.922183507549363,-13.183248608085218,-20.85769980506822,39.92673992673994,-25.863013698630144,-10.982881323331403,-18.14320388349515,-12.412371134020615,-23.592394314196053,-15.17253337957344,-18.96520313353981,-15.142774733198728,-19.218351741716237,38.33333333333335,1.2345679012345512,-5.800936291471603,-0.0925754489909169,1.4649681528662528,0.9512195121951228,5.544768069039918,1.2519918051445478,0.7534246575342518,1.864152560531385,-1.1904761904761862
2017-01-01,Argentina,44.47,45.49,49.43,41.31,47.76,57.05,28.59,52.11,62.0,2.46,-28.557800711126536,-13.738214766744203,-21.173921607248392,-14.977675551346238,-26.92580340264651,-16.008822846528894,-21.488921713441652,-17.942561205273087,-21.14968064426549,11.659192825112097,-15.81272084805654,-14.088762983947124,-22.547562425683708,-13.516529502022587,-24.340659340659343,-7.6592564916869055,-17.663395667468983,-17.89004029936674,-18.47046773642882,-21.65605095541402,5.654101995565419,-1.7070008643042311,-3.42846553002224,-2.699309478970491,-0.1932834017878693,1.042518397383474,-0.0224820143884807,-3.042148198504424,0.462768195204033,-1.2048192771084487
