fecha,sector,tramo,valor
2022-03-01,no_financieras,sin_fecha,3750.492
2022-03-01,otras_financieras,m0a3,291.525
2022-03-01,otras_financieras,m12a18,49.074
2022-03-01,otras_financieras,m18a24,9.397
2022-03-01,otras_financieras,m3a6,97.758
2022-03-01,otras_financieras,m6a9,39.643
2022-03-01,otras_financieras,m9a12,85.937
2022-03-01,otras_financieras,mas_2y,612.238
2022-03-01,otras_financieras,pago_inmediato,162.493
2022-03-01,otras_financieras,sin_fecha,162.41
2022-03-01,otros_sectores,m0a3,8174.535
2022-03-01,otros_sectores,m12a18,2551.403
2022-03-01,otros_sectores,m18a24,1808.474
2022-03-01,otros_sectores,m3a6,1672.324
2022-03-01,otros_sectores,m6a9,1640.307
2022-03-01,otros_sectores,m9a12,1403.878
2022-03-01,otros_sectores,mas_2y,14577.314
2022-03-01,otros_sectores,pago_inmediato,6553.068
2022-03-01,otros_sectores,sin_fecha,3912.903
2022-03-01,total,m0a3,25418.311
2022-03-01,total,m12a18,16451.454
2022-03-01,total,m18a24,13359.554
2022-03-01,total,m3a6,9972.776
2022-03-01,total,m6a9,9236.238
2022-03-01,total,m9a12,34157.354
2022-03-01,total,mas_2y,168542.736
2022-03-01,total,pago_inmediato,22199.016
2022-03-01,total,sin_fecha,10689.984
2022-06-01,bancos,m0a3,1049.59
2022-06-01,bancos,m12a18,71.828
2022-06-01,bancos,m18a24,70.575
2022-06-01,bancos,m3a6,152.714
2022-06-01,bancos,m6a9,83.766
2022-06-01,bancos,m9a12,47.13
2022-06-01,bancos,mas_2y,1357.989
2022-06-01,bancos,pago_inmediato,5.199
2022-06-01,bancos,sin_fecha,154.395
2022-06-01,bcra,m0a3,15.043
2022-06-01,bcra,m12a18,30.087
2022-06-01,bcra,m18a24,15.043
2022-06-01,bcra,m3a6,15.043
2022-06-01,bcra,m6a9,15.043
2022-06-01,bcra,m9a12,22420.056
2022-06-01,bcra,mas_2y,6738.382
2022-06-01,bcra,pago_inmediato,0.0
2022-06-01,bcra,sin_fecha,0.0
2022-06-01,gobierno,m0a3,7610.072
2022-06-01,gobierno,m12a18,11022.552
2022-06-01,gobierno,m18a24,8669.088
2022-06-01,gobierno,m3a6,6777.387
2022-06-01,gobierno,m6a9,8406.75
2022-06-01,gobierno,m9a12,6829.137
2022-06-01,gobierno,mas_2y,146841.878
2022-06-01,gobierno,pago_inmediato,3854.536
2022-06-01,gobierno,sin_fecha,0.0
2022-06-01,inversion_directa,m0a3,10211.539
2022-06-01,inversion_directa,m12a18,913.047
2022-06-01,inversion_directa,m18a24,760.551
2022-06-01,inversion_directa,m3a6,1522.015
2022-06-01,inversion_directa,m6a9,534.769
2022-06-01,inversion_directa,m9a12,892.431
2022-06-01,inversion_directa,mas_2y,3158.854
2022-06-01,inversion_directa,pago_inmediato,12282.05
2022-06-01,inversion_directa,sin_fecha,7098.435
2022-06-01,no_financieras,m0a3,7984.407
2022-06-01,no_financieras,m12a18,2597.634
2022-06-01,no_financieras,m18a24,2235.07
2022-06-01,no_financieras,m3a6,2358.711
2022-06-01,no_financieras,m6a9,1834.611
2022-06-01,no_financieras,m9a12,1065.783
2022-06-01,no_financieras,mas_2y,13231.445
2022-06-01,no_financieras,pago_inmediato,6434.077
2022-06-01,no_financieras,sin_fecha,3820.72
2022-06-01,otras_financieras,m0a3,251.476
2022-06-01,otras_financieras,m12a18,56.049
2022-06-01,otras_financieras,m18a24,31.907
2022-06-01,otras_financieras,m3a6,72.899
2022-06-01,otras_financieras,m6a9,21.835
2022-06-01,otras_financieras,m9a12,29.582
2022-06-01,otras_financieras,mas_2y,598.346
2022-06-01,otras_financieras,pago_inmediato,160.76
2022-06-01,otras_financieras,sin_fecha,162.471
2022-06-01,otros_sectores,m0a3,8235.883
2022-06-01,otros_sectores,m12a18,2653.683
2022-06-01,otros_sectores,m18a24,2266.977
2022-06-01,otros_sectores,m3a6,2431.611
2022-06-01,otros_sectores,m6a9,1856.446
2022-06-01,otros_sectores,m9a12,1095.365
2022-06-01,otros_sectores,mas_2y,13829.79
2022-06-01,otros_sectores,pago_inmediato,6594.838
2022-06-01,otros_sectores,sin_fecha,3983.191
2022-06-01,total,m0a3,27122.128
2022-06-01,total,m12a18,14691.197
2022-06-01,total,m18a24,11782.235
2022-06-01,total,m3a6,10898.77
2022-06-01,total,m6a9,10896.774
2022-06-01,total,m9a12,31284.119
2022-06-01,total,mas_2y,171926.893
2022-06-01,total,pago_inmediato,22736.623
2022-06-01,total,sin_fecha,11236.021
2022-09-01,bancos,m0a3,1205.213
2022-09-01,bancos,m12a18,67.393
2022-09-01,bancos,m18a24,370.157
2022-09-01,bancos,m3a6,178.839
2022-09-01,bancos,m6a9,85.177
2022-09-01,bancos,m9a12,19.968
2022-09-01,bancos,mas_2y,1023.624
2022-09-01,bancos,pago_inmediato,22.777
2022-09-01,bancos,sin_fecha,158.47
2022-09-01,bcra,m0a3,32.59
2022-09-01,bcra,m12a18,65.18
2022-09-01,bcra,m18a24,32.59
2022-09-01,bcra,m3a6,32.59
2022-09-01,bcra,m6a9,32.59
2022-09-01,bcra,m9a12,21301.537
2022-09-01,bcra,mas_2y,6495.293
2022-09-01,bcra,pago_inmediato,0.0
2022-09-01,bcra,sin_fecha,0.0
2022-09-01,gobierno,m0a3,6786.746
2022-09-01,gobierno,m12a18,10289.051
2022-09-01,gobierno,m18a24,8934.098
2022-09-01,gobierno,m3a6,8220.991
2022-09-01,gobierno,m6a9,7174.968
2022-09-01,gobierno,m9a12,6126.421
2022-09-01,gobierno,mas_2y,141182.708
2022-09-01,gobierno,pago_inmediato,3798.827
2022-09-01,gobierno,sin_fecha,0.0
2022-09-01,inversion_directa,m0a3,12522.8
2022-09-01,inversion_directa,m12a18,1519.329
2022-09-01,inversion_directa,m18a24,533.475
2022-09-01,inversion_directa,m3a6,1781.622
2022-09-01,inversion_directa,m6a9,1129.203
2022-09-01,inversion_directa,m9a12,641.442
2022-09-01,inversion_directa,mas_2y,3109.243
2022-09-01,inversion_directa,pago_inmediato,12714.106
2022-09-01,inversion_directa,sin_fecha,7563.609
2022-09-01,no_financieras,m0a3,10546.956
2022-09-01,no_financieras,m12a18,2056.68
2022-09-01,no_financieras,m18a24,1912.762
2022-09-01,no_financieras,m3a6,2653.301
2022-09-01,no_financieras,m6a9,1267.987
2022-09-01,no_financieras,m9a12,1673.365
2022-09-01,no_financieras,mas_2y,13077.249
2022-09-01,no_financieras,pago_inmediato,7164.061
2022-09-01,no_financieras,sin_fecha,4963.144
2022-09-01,otras_financieras,m0a3,255.069
2022-09-01,otras_financieras,m12a18,20.057
2022-09-01,otras_financieras,m18a24,162.858
2022-09-01,otras_financieras,m3a6,60.811
2022-09-01,otras_financieras,m6a9,36.591
2022-09-01,otras_financieras,m9a12,35.754
2022-09-01,otras_financieras,mas_2y,520.809
2022-09-01,otras_financieras,pago_inmediato,161.953
2022-09-01,otras_financieras,sin_fecha,176.77
2022-09-01,otros_sectores,m0a3,10802.025
2022-09-01,otros_sectores,m12a18,2076.737
2022-09-01,otros_sectores,m18a24,2075.62
2022-09-01,otros_sectores,m3a6,2714.112
2022-09-01,otros_sectores,m6a9,1304.578
2022-09-01,otros_sectores,m9a12,1709.119
2022-09-01,otros_sectores,mas_2y,13598.057
2022-09-01,otros_sectores,pago_inmediato,7326.014
2022-09-01,otros_sectores,sin_fecha,5139.915
2022-09-01,total,m0a3,31349.374
2022-09-01,total,m12a18,14017.689
2022-09-01,total,m18a24,11945.94
2022-09-01,total,m3a6,12928.154
2022-09-01,total,m6a9,9726.516
2022-09-01,total,m9a12,29798.486
2022-09-01,total,mas_2y,165408.925
2022-09-01,total,pago_inmediato,23861.724
2022-09-01,total,sin_fecha,12861.993
2022-12-01,bancos,m0a3,1102.421
2022-12-01,bancos,m12a18,379.287
2022-12-01,bancos,m18a24,46.049
2022-12-01,bancos,m3a6,226.62
2022-12-01,bancos,m6a9,32.441
2022-12-01,bancos,m9a12,53.664
2022-12-01,bancos,mas_2y,1002.414
2022-12-01,bancos,pago_inmediato,8.946
2022-12-01,bancos,sin_fecha,200.022
2022-12-01,bcra,m0a3,49.236
2022-12-01,bcra,m12a18,98.472
2022-12-01,bcra,m18a24,49.236
2022-12-01,bcra,m3a6,49.236
2022-12-01,bcra,m6a9,49.236
2022-12-01,bcra,m9a12,21893.639
2022-12-01,bcra,mas_2y,6753.911
2022-12-01,bcra,pago_inmediato,0.0
2022-12-01,bcra,sin_fecha,0.0
2022-12-01,gobierno,m0a3,8753.737
2022-12-01,gobierno,m12a18,9047.608
2022-12-01,gobierno,m18a24,6270.481
2022-12-01,gobierno,m3a6,7827.501
2022-12-01,gobierno,m6a9,6844.162
2022-12-01,gobierno,m9a12,5388.58
2022-12-01,gobierno,mas_2y,160658.643
2022-12-01,gobierno,pago_inmediato,3873.911
2022-12-01,gobierno,sin_fecha,0.0
2022-12-01,inversion_directa,m0a3,11389.874
2022-12-01,inversion_directa,m12a18,826.778
2022-12-01,inversion_directa,m18a24,708.09
2022-12-01,inversion_directa,m3a6,1601.491
2022-12-01,inversion_directa,m6a9,887.991
2022-12-01,inversion_directa,m9a12,830.032
2022-12-01,inversion_directa,mas_2y,2560.794
2022-12-01,inversion_directa,pago_inmediato,14137.179
2022-12-01,inversion_directa,sin_fecha,6985.017
2022-12-01,no_financieras,m0a3,9651.048
2022-12-01,no_financieras,m12a18,2355.986
2022-12-01,no_financieras,m18a24,1599.586
2022-12-01,no_financieras,m3a6,2251.497
2022-12-01,no_financieras,m6a9,1443.539
2022-12-01,no_financieras,m9a12,1053.801
2022-12-01,no_financieras,mas_2y,13130.37
2022-12-01,no_financieras,pago_inmediato,7260.708
2022-12-01,no_financieras,sin_fecha,4108.536
2022-12-01,otras_financieras,m0a3,440.299
2022-12-01,otras_financieras,m12a18,14.7
2022-12-01,otras_financieras,m18a24,27.1
2022-12-01,otras_financieras,m3a6,49.941
2022-12-01,otras_financieras,m6a9,32.407
2022-12-01,otras_financieras,m9a12,37.226
2022-12-01,otras_financieras,mas_2y,515.205
2022-12-01,otras_financieras,pago_inmediato,194.817
2022-12-01,otras_financieras,sin_fecha,259.578
2022-12-01,otros_sectores,m0a3,10091.347
2022-12-01,otros_sectores,m12a18,2370.686
2022-12-01,otros_sectores,m18a24,1626.686
2022-12-01,otros_sectores,m3a6,2301.438
2022-12-01,otros_sectores,m6a9,1475.947
2022-12-01,otros_sectores,m9a12,1091.027
2022-12-01,otros_sectores,mas_2y,13645.575
2022-12-01,otros_sectores,pago_inmediato,7455.525
2022-12-01,otros_sectores,sin_fecha,4368.114
2022-12-01,total,m0a3,31386.614
2022-12-01,total,m12a18,12722.831
2022-12-01,total,m18a24,8700.542
2022-12-01,total,m3a6,12006.286
2022-12-01,total,m6a9,9289.776
2022-12-01,total,m9a12,29256.942
2022-12-01,total,mas_2y,184621.337
2022-12-01,total,pago_inmediato,25475.562
2022-12-01,total,sin_fecha,11553.153
2023-03-01,bancos,m0a3,1144.655
2023-03-01,bancos,m12a18,386.033
2023-03-01,bancos,m18a24,40.63
2023-03-01,bancos,m3a6,167.75
2023-03-01,bancos,m6a9,63.847
2023-03-01,bancos,m9a12,46.219
2023-03-01,bancos,mas_2y,995.944
2023-03-01,bancos,pago_inmediato,29.108
2023-03-01,bancos,sin_fecha,213.511
2023-03-01,bcra,m0a3,58.472
2023-03-01,bcra,m12a18,116.944
2023-03-01,bcra,m18a24,58.472
2023-03-01,bcra,m3a6,58.472
2023-03-01,bcra,m6a9,58.472
2023-03-01,bcra,m9a12,21975.818
2023-03-01,bcra,mas_2y,6826.94
2023-03-01,bcra,pago_inmediato,0.0
2023-03-01,bcra,sin_fecha,0.0
2023-03-01,gobierno,m0a3,8091.002
2023-03-01,gobierno,m12a18,8620.642
2023-03-01,gobierno,m18a24,6846.32
2023-03-01,gobierno,m3a6,7213.878
2023-03-01,gobierno,m6a9,5593.801
2023-03-01,gobierno,m9a12,5579.843
2023-03-01,gobierno,mas_2y,244004.638
2023-03-01,gobierno,pago_inmediato,3884.673
2023-03-01,gobierno,sin_fecha,0.0
2023-03-01,inversion_directa,m0a3,12191.945
2023-03-01,inversion_directa,m12a18,522.317
2023-03-01,inversion_directa,m18a24,712.353
2023-03-01,inversion_directa,m3a6,1562.757
2023-03-01,inversion_directa,m6a9,835.978
2023-03-01,inversion_directa,m9a12,988.283
2023-03-01,inversion_directa,mas_2y,2638.856
2023-03-01,inversion_directa,pago_inmediato,14652.934
2023-03-01,inversion_directa,sin_fecha,7297.743
2023-03-01,no_financieras,m0a3,9203.499
2023-03-01,no_financieras,m12a18,2193.43
2023-03-01,no_financieras,m18a24,2004.141
2023-03-01,no_financieras,m3a6,2567.433
2023-03-01,no_financieras,m6a9,1057.578
2023-03-01,no_financieras,m9a12,1301.868
2023-03-01,no_financieras,mas_2y,12389.256
2023-03-01,no_financieras,pago_inmediato,7230.123
2023-03-01,no_financieras,sin_fecha,3690.161
2023-03-01,otras_financieras,m0a3,297.158
2023-03-01,otras_financieras,m12a18,145.551
2023-03-01,otras_financieras,m18a24,16.917
2023-03-01,otras_financieras,m3a6,68.232
2023-03-01,otras_financieras,m6a9,40.966
2023-03-01,otras_financieras,m9a12,37.304
2023-03-01,otras_financieras,mas_2y,499.313
2023-03-01,otras_financieras,pago_inmediato,215.866
2023-03-01,otras_financieras,sin_fecha,261.245
2023-03-01,otros_sectores,m0a3,9500.657
2023-03-01,otros_sectores,m12a18,2338.981
2023-03-01,otros_sectores,m18a24,2021.058
2023-03-01,otros_sectores,m3a6,2635.665
2023-03-01,otros_sectores,m6a9,1098.544
2023-03-01,otros_sectores,m9a12,1339.172
2023-03-01,otros_sectores,mas_2y,12888.569
2023-03-01,otros_sectores,pago_inmediato,7445.989
2023-03-01,otros_sectores,sin_fecha,3951.406
2023-03-01,total,m0a3,30986.731
2023-03-01,total,m12a18,11984.917
2023-03-01,total,m18a24,9678.833
2023-03-01,total,m3a6,11638.522
2023-03-01,total,m6a9,7650.642
2023-03-01,total,m9a12,29929.334
2023-03-01,total,mas_2y,267354.947
2023-03-01,total,pago_inmediato,26012.704
2023-03-01,total,sin_fecha,11462.659
2023-06-01,bancos,m0a3,960.512
2023-06-01,bancos,m12a18,42.101
2023-06-01,bancos,m18a24,23.263
2023-06-01,bancos,m3a6,229.618
2023-06-01,bancos,m6a9,42.556
2023-06-01,bancos,m9a12,383.215
2023-06-01,bancos,mas_2y,971.809
2023-06-01,bancos,pago_inmediato,13.87
2023-06-01,bancos,sin_fecha,251.469
2023-06-01,bcra,m0a3,67.23
2023-06-01,bcra,m12a18,134.46
2023-06-01,bcra,m18a24,67.23
2023-06-01,bcra,m3a6,67.23
2023-06-01,bcra,m6a9,67.23
2023-06-01,bcra,m9a12,20988.871
2023-06-01,bcra,mas_2y,6750.004
2023-06-01,bcra,pago_inmediato,0.0
2023-06-01,bcra,sin_fecha,0.0
2023-06-01,gobierno,m0a3,7231.762
2023-06-01,gobierno,m12a18,6432.127
2023-06-01,gobierno,m18a24,7920.816
2023-06-01,gobierno,m3a6,6094.286
2023-06-01,gobierno,m6a9,5651.37
2023-06-01,gobierno,m9a12,3936.946
2023-06-01,gobierno,mas_2y,167394.429
2023-06-01,gobierno,pago_inmediato,3888.816
2023-06-01,gobierno,sin_fecha,0.0
2023-06-01,inversion_directa,m0a3,14360.167
2023-06-01,inversion_directa,m12a18,1084.439
2023-06-01,inversion_directa,m18a24,835.546
2023-06-01,inversion_directa,m3a6,1426.929
2023-06-01,inversion_directa,m6a9,1154.673
2023-06-01,inversion_directa,m9a12,614.711
2023-06-01,inversion_directa,mas_2y,3016.202
2023-06-01,inversion_directa,pago_inmediato,14878.793
2023-06-01,inversion_directa,sin_fecha,7518.39
2023-06-01,no_financieras,m0a3,11383.25
2023-06-01,no_financieras,m12a18,1732.399
2023-06-01,no_financieras,m18a24,2410.205
2023-06-01,no_financieras,m3a6,2403.681
2023-06-01,no_financieras,m6a9,1537.669
2023-06-01,no_financieras,m9a12,1535.795
2023-06-01,no_financieras,mas_2y,11520.829
2023-06-01,no_financieras,pago_inmediato,7659.379
2023-06-01,no_financieras,sin_fecha,3771.43
2023-06-01,otras_financieras,m0a3,318.917
2023-06-01,otras_financieras,m12a18,122.086
2023-06-01,otras_financieras,m18a24,23.222
2023-06-01,otras_financieras,m3a6,79.821
2023-06-01,otras_financieras,m6a9,16.162
2023-06-01,otras_financieras,m9a12,47.351
2023-06-01,otras_financieras,mas_2y,517.298
2023-06-01,otras_financieras,pago_inmediato,246.083
2023-06-01,otras_financieras,sin_fecha,278.951
2023-06-01,otros_sectores,m0a3,11702.168
2023-06-01,otros_sectores,m12a18,1854.485
2023-06-01,otros_sectores,m18a24,2433.427
2023-06-01,otros_sectores,m3a6,2483.502
2023-06-01,otros_sectores,m6a9,1553.831
2023-06-01,otros_sectores,m9a12,1583.146
2023-06-01,otros_sectores,mas_2y,12038.127
2023-06-01,otros_sectores,pago_inmediato,7905.462
2023-06-01,otros_sectores,sin_fecha,4050.381
2023-06-01,total,m0a3,34321.839
2023-06-01,total,m12a18,9547.612
2023-06-01,total,m18a24,11280.282
2023-06-01,total,m3a6,10301.565
2023-06-01,total,m6a9,8469.661
2023-06-01,total,m9a12,27506.89
2023-06-01,total,mas_2y,190170.571
2023-06-01,total,pago_inmediato,26686.941
2023-06-01,total,sin_fecha,11820.241
2023-09-01,bancos,m0a3,1061.688
2023-09-01,bancos,m12a18,43.589
2023-09-01,bancos,m18a24,47.978
2023-09-01,bancos,m3a6,527.947
2023-09-01,bancos,m6a9,149.55
2023-09-01,bancos,m9a12,29.807
2023-09-01,bancos,mas_2y,932.126
2023-09-01,bancos,pago_inmediato,18.43
2023-09-01,bancos,sin_fecha,203.974
2023-09-01,bcra,m0a3,68.9
2023-09-01,bcra,m12a18,68.9
2023-09-01,bcra,m18a24,0.0
2023-09-01,bcra,m3a6,68.9
2023-09-01,bcra,m6a9,68.9
2023-09-01,bcra,m9a12,20881.999
2023-09-01,bcra,mas_2y,6674.738
2023-09-01,bcra,pago_inmediato,0.0
2023-09-01,bcra,sin_fecha,0.0
2023-09-01,gobierno,m0a3,6386.491
2023-09-01,gobierno,m12a18,7439.666
2023-09-01,gobierno,m18a24,7768.025
2023-09-01,gobierno,m3a6,5824.068
2023-09-01,gobierno,m6a9,4160.927
2023-09-01,gobierno,m9a12,5262.519
2023-09-01,gobierno,mas_2y,172549.453
2023-09-01,gobierno,pago_inmediato,3860.638
2023-09-01,gobierno,sin_fecha,0.0
2023-09-01,inversion_directa,m0a3,15202.926
2023-09-01,inversion_directa,m12a18,1240.904
2023-09-01,inversion_directa,m18a24,975.982
2023-09-01,inversion_directa,m3a6,1865.03
2023-09-01,inversion_directa,m6a9,995.251
2023-09-01,inversion_directa,m9a12,734.703
2023-09-01,inversion_directa,mas_2y,3112.114
2023-09-01,inversion_directa,pago_inmediato,17170.118
2023-09-01,inversion_directa,sin_fecha,8048.93
2023-09-01,no_financieras,m0a3,11968.726
2023-09-01,no_financieras,m12a18,1997.12
2023-09-01,no_financieras,m18a24,3021.11
2023-09-01,no_financieras,m3a6,3031.739
2023-09-01,no_financieras,m6a9,1402.448
2023-09-01,no_financieras,m9a12,1083.075
2023-09-01,no_financieras,mas_2y,10267.665
2023-09-01,no_financieras,pago_inmediato,8354.403
2023-09-01,no_financieras,sin_fecha,4238.145
2023-09-01,otras_financieras,m0a3,293.99
2023-09-01,otras_financieras,m12a18,11.799
2023-09-01,otras_financieras,m18a24,21.526
2023-09-01,otras_financieras,m3a6,70.89
2023-09-01,otras_financieras,m6a9,32.978
2023-09-01,otras_financieras,m9a12,133.269
2023-09-01,otras_financieras,mas_2y,478.017
2023-09-01,otras_financieras,pago_inmediato,338.451
2023-09-01,otras_financieras,sin_fecha,296.552
2023-09-01,otros_sectores,m0a3,12262.716
2023-09-01,otros_sectores,m12a18,2008.919
2023-09-01,otros_sectores,m18a24,3042.635
2023-09-01,otros_sectores,m3a6,3102.629
2023-09-01,otros_sectores,m6a9,1435.426
2023-09-01,otros_sectores,m9a12,1216.344
2023-09-01,otros_sectores,mas_2y,10745.682
2023-09-01,otros_sectores,pago_inmediato,8692.853
2023-09-01,otros_sectores,sin_fecha,4534.697
2023-09-01,total,m0a3,34982.721
2023-09-01,total,m12a18,10801.978
2023-09-01,total,m18a24,11834.62
2023-09-01,total,m3a6,11388.574
2023-09-01,total,m6a9,6810.054
2023-09-01,total,m9a12,28125.372
2023-09-01,total,mas_2y,194014.113
2023-09-01,total,pago_inmediato,29742.039
2023-09-01,total,sin_fecha,12787.602
2023-12-01,bancos,m0a3,710.415
2023-12-01,bancos,m12a18,58.441
2023-12-01,bancos,m18a24,6.411
2023-12-01,bancos,m3a6,552.88
2023-12-01,bancos,m6a9,34.277
2023-12-01,bancos,m9a12,29.774
2023-12-01,bancos,mas_2y,928.498
2023-12-01,bancos,pago_inmediato,17.453
2023-12-01,bancos,sin_fecha,134.708
2023-12-01,bcra,m0a3,69.842
2023-12-01,bcra,m12a18,139.684
2023-12-01,bcra,m18a24,69.842
2023-12-01,bcra,m3a6,69.842
2023-12-01,bcra,m6a9,69.842
2023-12-01,bcra,m9a12,20526.607
2023-12-01,bcra,mas_2y,6808.873
2023-12-01,bcra,pago_inmediato,0.0
2023-12-01,bcra,sin_fecha,0.0
2023-12-01,gobierno,m0a3,6380.592
2023-12-01,gobierno,m12a18,8282.581
2023-12-01,gobierno,m18a24,7060.616
2023-12-01,gobierno,m3a6,4455.017
2023-12-01,gobierno,m6a9,5274.79
2023-12-01,gobierno,m9a12,3373.028
2023-12-01,gobierno,mas_2y,172119.47
2023-12-01,gobierno,pago_inmediato,3860.151
2023-12-01,gobierno,sin_fecha,0.0
2023-12-01,inversion_directa,m0a3,16102.86
2023-12-01,inversion_directa,m12a18,1400.696
2023-12-01,inversion_directa,m18a24,523.715
2023-12-01,inversion_directa,m3a6,1621.443
2023-12-01,inversion_directa,m6a9,898.718
2023-12-01,inversion_directa,m9a12,1518.842
2023-12-01,inversion_directa,mas_2y,2985.14
2023-12-01,inversion_directa,pago_inmediato,18913.719
2023-12-01,inversion_directa,sin_fecha,7796.757
2023-12-01,no_financieras,m0a3,12446.519
2023-12-01,no_financieras,m12a18,2470.242
2023-12-01,no_financieras,m18a24,2657.2
2023-12-01,no_financieras,m3a6,2787.709
2023-12-01,no_financieras,m6a9,1298.937
2023-12-01,no_financieras,m9a12,1216.598
2023-12-01,no_financieras,mas_2y,10550.15
2023-12-01,no_financieras,pago_inmediato,9891.452
2023-12-01,no_financieras,sin_fecha,5159.345
2023-12-01,otras_financieras,m0a3,270.352
2023-12-01,otras_financieras,m12a18,28.094
2023-12-01,otras_financieras,m18a24,19.235
2023-12-01,otras_financieras,m3a6,73.893
2023-12-01,otras_financieras,m6a9,121.398
2023-12-01,otras_financieras,m9a12,33.769
2023-12-01,otras_financieras,mas_2y,468.268
2023-12-01,otras_financieras,pago_inmediato,344.291
2023-12-01,otras_financieras,sin_fecha,359.371
2023-12-01,otros_sectores,m0a3,12716.871
2023-12-01,otros_sectores,m12a18,2498.336
2023-12-01,otros_sectores,m18a24,2676.435
2023-12-01,otros_sectores,m3a6,2861.602
2023-12-01,otros_sectores,m6a9,1420.335
2023-12-01,otros_sectores,m9a12,1250.367
2023-12-01,otros_sectores,mas_2y,11018.418
2023-12-01,otros_sectores,pago_inmediato,10235.743
2023-12-01,otros_sectores,sin_fecha,5518.716
2023-12-01,total,m0a3,35980.58
2023-12-01,total,m12a18,12379.738
2023-12-01,total,m18a24,10337.019
2023-12-01,total,m3a6,9560.784
2023-12-01,total,m6a9,7697.963
2023-12-01,total,m9a12,26698.618
2023-12-01,total,mas_2y,193860.399
2023-12-01,total,pago_inmediato,33027.067
2023-12-01,total,sin_fecha,13450.181
2024-03-01,bancos,m0a3,1139.24
2024-03-01,bancos,m12a18,51.691
2024-03-01,bancos,m18a24,20.296
2024-03-01,bancos,m3a6,125.192
2024-03-01,bancos,m6a9,15.393
2024-03-01,bancos,m9a12,91.736
2024-03-01,bancos,mas_2y,942.728
2024-03-01,bancos,pago_inmediato,16.482
2024-03-01,bancos,sin_fecha,215.932
2024-03-01,bcra,m0a3,66.618
2024-03-01,bcra,m12a18,205.145
2024-03-01,bcra,m18a24,139.886
2024-03-01,bcra,m3a6,122.789
2024-03-01,bcra,m6a9,146.581
2024-03-01,bcra,m9a12,18508.761
2024-03-01,bcra,mas_2y,7466.738
2024-03-01,bcra,pago_inmediato,0.0
2024-03-01,bcra,sin_fecha,0.0
2024-03-01,gobierno,m0a3,4600.871
2024-03-01,gobierno,m12a18,8607.943
2024-03-01,gobierno,m18a24,7902.828
2024-03-01,gobierno,m3a6,5213.632
2024-03-01,gobierno,m6a9,2410.446
2024-03-01,gobierno,m9a12,5838.812
2024-03-01,gobierno,mas_2y,175718.643
2024-03-01,gobierno,pago_inmediato,3838.093
2024-03-01,gobierno,sin_fecha,0.0
2024-03-01,inversion_directa,m0a3,17051.98
2024-03-01,inversion_directa,m12a18,1164.549
2024-03-01,inversion_directa,m18a24,1205.254
2024-03-01,inversion_directa,m3a6,1756.959
2024-03-01,inversion_directa,m6a9,953.605
2024-03-01,inversion_directa,m9a12,1011.543
2024-03-01,inversion_directa,mas_2y,2710.408
2024-03-01,inversion_directa,pago_inmediato,21019.228
2024-03-01,inversion_directa,sin_fecha,8540.911
2024-03-01,no_financieras,m0a3,12327.884
2024-03-01,no_financieras,m12a18,3461.7
2024-03-01,no_financieras,m18a24,1221.985
2024-03-01,no_financieras,m3a6,2613.003
2024-03-01,no_financieras,m6a9,1235.868
2024-03-01,no_financieras,m9a12,1486.722
2024-03-01,no_financieras,mas_2y,10658.804
2024-03-01,no_financieras,pago_inmediato,9279.661
2024-03-01,no_financieras,sin_fecha,4829.623
2024-03-01,otras_financieras,m0a3,331.343
2024-03-01,otras_financieras,m12a18,15.154
2024-03-01,otras_financieras,m18a24,90.492
2024-03-01,otras_financieras,m3a6,68.739
2024-03-01,otras_financieras,m6a9,18.829
2024-03-01,otras_financieras,m9a12,76.056
2024-03-01,otras_financieras,mas_2y,455.784
2024-03-01,otras_financieras,pago_inmediato,307.519
2024-03-01,otras_financieras,sin_fecha,365.685
2024-03-01,otros_sectores,m0a3,12659.227
2024-03-01,otros_sectores,m12a18,3476.854
2024-03-01,otros_sectores,m18a24,1312.477
2024-03-01,otros_sectores,m3a6,2681.742
2024-03-01,otros_sectores,m6a9,1254.697
2024-03-01,otros_sectores,m9a12,1562.778
2024-03-01,otros_sectores,mas_2y,11114.588
2024-03-01,otros_sectores,pago_inmediato,9587.18
2024-03-01,otros_sectores,sin_fecha,5195.308
2024-03-01,total,m0a3,35517.936
2024-03-01,total,m12a18,13506.182
2024-03-01,total,m18a24,10580.74
2024-03-01,total,m3a6,9900.314
2024-03-01,total,m6a9,4780.721
2024-03-01,total,m9a12,27013.63
2024-03-01,total,mas_2y,197953.105
2024-03-01,total,pago_inmediato,34460.983
2024-03-01,total,sin_fecha,13952.151
2024-06-01,bancos,m0a3,568.325
2024-06-01,bancos,m12a18,13.321
2024-06-01,bancos,m18a24,12.342
2024-06-01,bancos,m3a6,95.018
2024-06-01,bancos,m6a9,94.362
2024-06-01,bancos,m9a12,65.385
2024-06-01,bancos,mas_2y,1220.522
2024-06-01,bancos,pago_inmediato,14.039
2024-06-01,bancos,sin_fecha,177.181
2024-06-01,bcra,m0a3,213.922
2024-06-01,bcra,m12a18,592.521
2024-06-01,bcra,m18a24,944.702
2024-06-01,bcra,m3a6,246.129
2024-06-01,bcra,m6a9,209.8
2024-06-01,bcra,m9a12,18132.619
2024-06-01,bcra,mas_2y,7682.881
2024-06-01,bcra,pago_inmediato,0.0
