indice_tiempo,total_cuenta_corriente,cuenta_corriente_total_bienes_servicios,cuenta_corriente_bienes_servicios_total_bienes,cuenta_corrientes_bienes_servicios_bienes_exportaciones_fob,cuenta_corrientes_bienes_servicios_bienes_importaciones_fob,cuenta_corriente_bienes_servicios_total_servicios,cuenta_corriente_bienes_servicios_ingresos_servicios,cuenta_corriente_bienes_servicios_egresos_servicios,cuenta_corriente_total_ingresos_primarios,cuenta_corriente_ingresos_primarios_rem_empleados,cuenta_corriente_ingresos_primarios_total_rentas_inversion,cta_cte_ingresos_primarios_rentas_inversion_directa,ingresos_primarios_rentas_inversion_inversion_cartera,cuenta_corriente_ingresos_primarios_rentas_otra_inversion,cuenta_corriente_ingresos_secundarios,total_cuenta_capital,total_cuenta_financiera,cuenta_financiera_total_inversion_directa,cta_fin_inversion_directa_activos_participaciones_capital,cuenta_financiera_inversion_directa_activos_instrumentosuda,cta_fin_inversion_directa_pasivos_participaciones_capital,cta_fin_inversion_directa_pasivos_instrumentos_deuda,cuenta_financiera_total_inversion_cartera,cta_fin_inversion_cartera_activos_participaciones_capital,cuenta_financiera_inversion_cartera_activos_instrumentosuda,cta_fin_inversion_cartera_pasivos_participaciones_capital,cuenta_financiera_inversion_cartera_pasivos_instrumentosuda,cuenta_financierarivados_financieros,cuenta_financiera_total_otra_inversion,cta_fin_otra_inversion_adquisicion_neta_activos_financieros,cuenta_financieratra_inversion_emision_neta_pasivos,activos_reserva,errores_omisiones_netos
2013-10-01,-5890.69732526653,-2486.7441510231583,-1518.9652276399775,16052.334572070014,17571.299799709992,-967.7789233831818,3869.930138651628,4837.70906203481,-3278.693610445339,-16.155167492862795,-3262.538442952476,-2138.054576457883,-771.9314877399291,-357.75893063867744,-125.25956379803267,-0.5159874999999998,-6524.232757559683,-1557.237454167224,-4.321199809162607,0.0,1951.9162543580615,-399.0,-1289.0479922920522,63.73795454662057,126.85187245828351,239.1447580168013,1240.493061280155,-7.289210899793847,274.0818997993872,-309.1564971218629,-583.2383969212501,-3944.74,-633.0194447931526
2014-01-01,-6047.554654717325,-3567.682776117388,-2016.89269814,13846.469446,15863.36214414,-1550.7900779773877,3413.5694658006646,4964.359543778052,-2782.570183022868,-12.121653575358174,-2770.44852944751,-1836.2576926502506,-676.006722548944,-262.75814479090093,302.69830442292806,1.7280130000000002,-4502.537112010435,-38.74593728846389,1089.758690507475,0.0,1698.167208993371,-569.6625811974322,-1163.764769984302,15.20182615677965,-1.9062223389471615,14.686931993296819,1162.3734418088375,35.76389887315973,397.329696389172,-85.64034662927315,-482.97004301844515,-3733.120000000001,1543.2895297068908
2014-04-01,646.3358265579373,3107.884726792705,4303.176501880003,20864.058567,16560.882065119997,-1195.2917750872994,3098.856508794772,4294.148283882071,-2984.597741623317,-5.6997730933052395,-2978.897968530012,-1787.947376847034,-818.246010398435,-377.0903288431643,523.0488413885497,16.017006592313237,431.613396444709,1743.9044694076865,247.0421462923081,0.0,-477.0832027903996,-1019.7791203249787,4127.19346667318,11.270780301899727,-1.9390230922529663,231.2751725733913,-4349.136882036925,-163.08490537175786,-7460.4096342644,2783.8415517276744,10244.251185992074,2184.0099999999993,-230.7394367055415
2014-07-01,-1839.8260205848856,729.0282341306665,1849.5775944899979,18534.448505,16684.870910510002,-1120.5493603593304,3199.753624958211,4320.302985317541,-2992.040381249092,-10.092108315569263,-2981.948272933523,-1878.6877922194194,-745.7921529244497,-361.85407534827505,423.1861265335401,39.69780832972555,-2166.98268372909,-2054.9372949955196,377.7191703821823,0.0,2379.7644562343194,52.89200914338266,-445.1248241181683,96.84812384926786,65.17226142883207,66.29501817987166,540.8501912163965,-34.46402209854262,1350.3534574831392,-705.0566701939465,-2055.4101276770857,-982.8099999999987,-366.85447147392983
2014-10-01,-1937.9814181312431,630.9474746927699,1405.608414669996,15195.459389,13789.850974330004,-774.6609399772237,3684.192228172739,4458.853168149963,-2854.6391753119324,-6.2777380462107,-2848.3614372657216,-1796.6806634508957,-698.6435716093164,-357.144921611496,285.7102824879207,-0.6457227883037213,-3082.7659053283783,-2795.0153459835155,206.02142592308496,0.0,2409.011691830614,592.0250800759866,-178.87347946892478,-307.9981649789346,98.13822832250008,-94.35752548590953,63.371068298399805,-6.421872165053861,-3829.485207710884,-571.1387043745494,3258.3465033363345,3727.03,-1144.1387644088313
2015-01-01,-5543.86173185784,-2401.5416295657287,-865.7509660800006,12061.478492999999,12927.22945908,-1535.7906634857281,3473.963284353291,5009.753947839019,-3223.061424895919,1.8694511806089906,-3224.9308760765284,-2271.32424010332,-615.7875802308291,-343.7700018879401,80.74132260380532,9.552769999999999,-5611.677988607577,-3273.2326350859876,241.05663820364748,0.0,2605.9167458207467,908.3725274688886,-1184.6930445710284,19.983917082743062,-28.768022504903453,41.69767540639635,1134.2112637424716,-12.249590215221508,-1480.602718735339,1927.9129571070846,3408.5156758424237,339.0999999999996,-77.36902674973771
2015-04-01,-2469.061510467018,215.8291375235567,1462.5741518399973,16411.409,14948.834848160002,-1246.7450143164397,3047.3740030526506,4294.11901736909,-3088.221805392911,5.552287186070906,-3093.774092578982,-2089.734863615833,-663.0156710988704,-348.01750634499183,403.3311574023391,2.710418188896123,-2497.96955024568,-3175.3409975230124,185.5039366346873,0.0,2426.465764509039,934.3791696486605,-1308.4434980763967,-16.83252657969485,98.25321909632207,22.833247385018733,1367.0309432080053,-5.417840543837718,-308.85721410243104,2996.6363819641533,3305.4935960665844,2300.0899999999983,-31.618457967558243
2015-07-01,-4507.927524611816,-1824.3966556196865,-280.8318086099989,15872.122000000001,16152.95380861,-1543.5648470096885,3228.3318177659476,4771.896664775636,-2886.2632007273774,8.943556020648096,-2895.2067567480253,-1966.5459475930475,-673.2310965987267,-263.29557600431485,202.73233173524983,38.524692834982666,-5404.413445695795,-2449.9288272944464,252.36843985678854,0.0,2313.633973521538,388.6632936296971,-414.1911533307396,96.68340520010408,63.30927837670224,-44.70130512086892,618.8851420284149,-0.5935470513494758,-2312.602443233718,1092.0458970333516,3404.6483402670697,-227.09747478554206,-935.010613918962
2015-10-01,-5101.134401273288,-2590.111938202421,-1101.1677697700015,12464.044,13565.211769770001,-1488.9441684324206,3463.843244804543,4952.787413236963,-2907.0521475882006,9.44753364133259,-2916.499681229533,-1817.5400850877918,-735.210088270212,-367.4152790972116,396.02968451732977,1.1413187445868704,-4983.7882374038645,-1985.2583240283363,196.30421265913515,0.0,2030.499166860361,151.0633698271105,2470.088881627958,-276.2248357109553,136.27815516471563,219.28193522020285,-2829.3174973944006,-6.730353255925343,1856.1740834668972,2797.0573378896897,940.8832544227926,-7318.062525214458,116.20484512483654
2016-01-01,-4896.510632492704,-2322.3188886972384,176.1460311999981,12454.08528896,12277.939257760001,-2498.464919897237,3610.111504568405,6108.576424465642,-2894.7757748049276,-23.730656172063384,-2871.0451186328637,-1832.3135434026585,-704.2396416766724,-348.7974571358309,320.5840310094601,84.34735468284401,-4731.283369147586,-1851.933349452861,256.01760580734253,0.0,1985.4828677044027,122.46808755580085,-4678.076929479244,-1.5888727885772198,82.0276479156726,29.548818068099738,4728.96688653824,31.7710951878252,-1778.044185403306,1766.0757358223873,3544.1199212256934,3545.0000000000005,81.85874155904003
2016-04-01,-2930.591282741447,-249.2870600533206,1677.3962768599995,15437.820768999998,13760.424492139999,-1926.6833369133228,2954.6334632957205,4881.316800209043,-2986.868841076214,-23.091764730776475,-2963.7770763454373,-1770.4159973193755,-827.6364867839025,-380.28398734939793,305.56461838809037,33.304358311503,-3103.7064266474335,406.814663685974,1103.3198048587788,0.0,1723.2449480275995,-1026.7398068547948,-10691.490831991505,-328.33758413720057,2266.0221939813982,38.598506304463015,12590.57693553124,366.070462374666,5741.099279283428,1656.4017361521028,-4084.697543131325,1073.8000000000031,-205.44066932072383
2016-07-01,-2967.120322215822,-398.5876827991051,1826.4757416799985,15828.637882070001,14002.162140390003,-2225.0634244791045,3221.799615925578,5446.863040404683,-2862.602659662403,-25.884068693695358,-2836.7185909687073,-1664.2629339025632,-856.3846143803455,-331.1778464687291,294.07002024568516,110.35790630219348,-4655.929014421401,-702.9013110598331,179.51635667339588,0.0,1856.30180005694,-973.884132323711,-7707.499594315541,-132.56012953873525,-277.9772806607252,417.5217747166404,6879.44040939944,-31.75,4355.633845288887,2240.7358010786697,-2114.8980442102165,-569.4119543349129,-1798.1877656110064
