fecha,pbi,imp_netos,iva,imp_importaciones,vab,agro,pesca,mineria,industria,elect_gas_agua,construccion,comercio,hoteles,transporte,intermediacion_fin,inmobiliarias,admin_publica,ensenanza,salud,otros_servicios,hogares_dom
2009-03-01,192.25678602777467,201.7071796803676,182.35297868879766,159.5240797183808,192.52855602231836,146.13452869947113,211.2197841313027,187.83336773969512,169.51743705918147,157.0605625300113,259.84630266558304,185.41846032121748,232.9106119296772,165.42270028741487,172.74888651641484,180.87834865602395,278.53589546427503,277.34786286760726,258.3841678848278,203.11069787181532,215.19301110107065
2009-06-01,198.26824861874763,220.15259368631246,185.3243999590007,162.57023968864203,197.64851796585134,156.50347383932814,206.66342996546425,195.30978488302276,171.95186122714864,145.67732708476868,271.70619489110464,190.0185487186038,219.08485702806547,169.68107904394054,187.106066578961,192.49237034513033,302.6546735529781,293.55303536367245,283.33186543860575,213.67488384925366,228.59089269306656
2009-09-01,207.97599548578103,233.1574415512514,193.28402670498215,152.03501076729572,207.76447834109194,181.63439458689137,110.7199395027005,208.2013671586018,175.7409424146283,193.71749600847124,283.83693648398696,196.68400879357338,233.61902950911175,170.91423960110345,193.6062656384396,205.70384701499455,294.48704811552767,293.2754265287475,284.6387660394553,222.41924688369554,236.25848786383946
2009-12-01,220.76789225736832,260.12804721683005,202.32980627127768,156.88002457504075,219.60126376112242,237.77297407771988,202.3933902388498,228.57730273612984,180.89509103866172,169.44555153918733,295.90452507626526,203.40002598736038,237.2762763448042,175.69627770408565,202.66077759828235,215.65855179075913,339.4189787958316,298.98670947058366,294.3613077193926,234.25745769320338,258.24827752789463
2010-03-01,231.98837964860584,246.10257070383358,218.77401751254135,162.76588627881887,232.62181168385501,234.97574020695683,257.17698212707944,243.83337887781272,204.2664209577349,166.25487463534637,316.6864724325035,222.20945889643602,276.6277284694458,192.98176665719856,205.38481742480565,209.33171463981583,330.6423929863319,310.4028547042348,316.7755278786106,239.10951773715453,256.676650323078
2010-06-01,229.7936810442736,250.5645975697645,221.18439360094436,160.96008568873341,229.32194068834244,161.0531544574032,232.28213718285951,248.82560765227777,209.36956061756268,182.16961677485511,335.692037533378,229.1337289526218,272.6442570178476,197.74568662600583,224.977886325835,227.68603904213793,361.10898554390826,334.56588613955506,349.3645382169104,252.14872835876614,276.71531076295753
2010-09-01,256.19508674574274,285.53721280390556,241.05752460594613,170.61165475771782,256.035298224608,298.5622229669269,164.9470481135876,252.3404076551365,213.87906762413834,205.576398110904,356.35513819199,236.32207178043748,300.18251678501196,201.0391577900717,241.87505857397568,243.35101314051596,381.555942261278,354.8104583014987,361.11680869316876,269.2126123825859,296.10667706283306
2010-12-01,273.743094466418,316.9630403687739,253.70469108898465,171.18534581318633,273.214944915694,359.1406150155038,267.07295199268566,281.83329804436124,224.29668971693627,182.57380178758592,374.83663020325395,245.03799084044232,310.0147829370703,209.7155307261321,256.02211112850404,256.58611065461514,443.79664731749904,360.61158453042816,374.57055539493336,299.4976245202932,309.44595410563437
2011-03-01,285.18106379234223,302.9133518831995,262.68140522795204,179.03793054944853,287.06615583096715,290.48111824581116,288.1699046691126,288.88175053285636,246.82907529962512,219.663644631015,419.41459204986415,261.2905534290375,358.18617254894093,227.42438838236922,244.53682466255225,256.13811727681707,439.33879056274236,428.75321289046946,404.64866231767036,301.83296684730215,338.45240014800765
2011-06-01,291.92582963699965,313.1873703658899,271.7728676208765,169.6356442337792,293.2636500506706,250.948228730421,244.06702182654834,296.68951754784683,254.989250105714,218.74069430881966,452.76855991994387,270.8667361414435,363.0101655491443,237.30472176668803,266.12147379343753,271.8310209881241,493.20878834295934,448.86039716487574,447.59368621093483,324.9915997730434,355.29042484840613
2011-09-01,316.33852212784745,344.6183093425158,289.40529483074783,162.93930329298783,318.7357296694888,383.96835159595184,154.88356866126588,315.7812051290109,263.965330082073,235.007519312188,472.2550112411704,282.84196958454027,398.9700149110812,241.49083571027407,286.01199144398277,292.5084821983869,493.3396275619896,470.88871628182306,497.0988403452229,341.9502584636019,380.77469659348105
