indice_tiempo,ica_expo_totales,ica_exportacion_productos_primarios,ica_exportacion_manufacturas_origen_agropecuario,ica_exportacion_manufacturas_origen_industrial,ica_exportacion_combustible_energia,ica_importaciones_totales,ica_importaciones_bienes_capital,ica_importaciones_bienes_intermedios,ica_importaciones_combustibles_lubricantes,ica_importaciones_piezas_accesorios_bienes_capital,ica_importaciones_bienes_consumo,ica_importaciones_vehiculos_automotores_pasajeros,ica_importaciones_resto,ica_bienes_capital_partes_piezas,ica_bienes_intermedios_combustibles_lubricantes,ica_importaciones_bs_consumo_vehiculos_automotor_pasajeros,ica_saldo_comercial
2011-05-01,7932.877810639992,2238.128466489999,2881.7471461,2420.54643092,392.45576712999986,6489.835200090002,1100.98094216,1867.68885323,1069.4333059800001,1279.94389066,648.07011125,504.29554239,19.422554419999994,2380.92483282,2937.12215921,1171.78820806,1443.04261054999
2011-06-01,7816.976004479997,2154.4119663,2609.8479388600003,2642.8269275,409.8891718200001,6704.550250990002,1193.7501963,1817.27514733,1364.5284808499998,1289.9840289,657.13605576,364.13085014,17.745491709999996,2483.7342252,3181.8036281799996,1039.0123976099999,1112.4257534899953
2011-07-01,7225.604537930001,1903.2324983100007,2313.91809672,2496.56553488,511.88840802,6858.54475622,1024.39893221,1906.2683449400001,1519.99140335,1337.17404742,645.60648915,406.38734541,18.718193739999997,2361.57297963,3426.25974829,1070.7120283000002,367.0597817100015
2011-08-01,8328.461019509998,2241.6778248899996,2729.69531657,2787.96429618,569.12358187,7671.06005752,1272.3938836900002,2155.40834042,1360.7364028099998,1565.85037942,749.0394426900001,547.35926418,20.27234431,2838.2442631100002,3516.14474323,1316.6710511800002,657.400961989998
2011-09-01,7718.197658880003,2049.483965160001,2474.14413467,2637.12957219,557.43998686,6888.513344819999,1304.0123653599999,2138.01017078,689.90588716,1499.70991367,782.14022258,455.66812503,19.06666024,2803.72227903,2827.91605794,1256.87500785,829.684314060004
2011-10-01,7435.417991250002,1591.79846482,2575.6310632600002,2640.42767536,627.5607878100001,6303.01564037,1142.32697439,2001.17874026,518.8041827,1375.86310775,730.87151189,513.47085847,20.50026491000001,2518.19008214,2519.98292296,1264.84263527,1132.402350880002
2011-11-01,6493.166027620004,1186.2552521999996,2169.92076265,2521.49780797,615.4922048000001,6229.756677859999,1224.0313026099998,1798.9875436,589.5348368099999,1354.76330057,719.9556759,522.48333657,20.000681799999995,2578.7946031799997,2388.5223804099996,1262.4396942699998,263.40934976000426
2011-12-01,6306.26266184,1120.66526137,1887.1268124100002,2564.7645649,733.7060231599999,5987.404476209999,1261.41935798,1633.82049451,716.51732999,1087.52159511,687.96407142,581.13455395,19.027073250000004,2348.94095309,2350.3378245,1288.12569862,318.85818563000066
2012-01-01,5399.283104390001,1112.9622972800007,1648.1073084478207,1991.9291276343768,646.28436957,5363.752326699999,1230.3739924493764,1661.266942143621,389.3286986000001,996.2983061244569,651.2122029678578,418.3535598963491,16.91862064833738,2226.6722985738334,2050.595640743621,1086.4843835125444,35.53077769000265
2012-02-01,6004.528606770001,1490.584176520001,2086.7907225041367,1822.4742352371957,604.6794724999999,4724.98383984,848.8043993495868,1440.8641441528946,445.8758252100001,986.3916587499855,504.52127777615806,470.59843674208923,27.928097427138404,1835.1960580995724,1886.7399693628947,1003.0478119453857,1279.544766930001
2012-03-01,6199.9717717700005,1505.24605635,1906.7848230346474,2238.3005712891027,549.6403221299998,5146.50963753,835.8714070972267,1537.6945092545898,482.54225883000015,1298.238936887568,490.5642240322664,475.3779648533081,26.220337546804984,2134.110343984795,2020.23676808459,992.1625264323795,1053.4621342400005
2012-04-01,6714.955812340002,1692.1786714099994,2135.499952524711,2155.826757037788,731.45044051,4769.81297701,636.2405368133794,1381.8134974091583,866.2731554899995,1017.2131108905414,433.95402629021777,409.65786934597395,24.660789869212458,1653.453647703921,2248.086652899158,868.2726855054042,1945.1428353300016
2012-05-01,7080.828074680002,1891.8419868099998,2654.9562813740513,1965.3957939771865,568.6340112599999,5987.101227640001,746.7979892605407,1725.5207299373392,1317.0054774600005,1178.209232705736,582.920398547881,407.8166392557313,28.830761757050084,1925.0072219662766,3042.52620739734,1019.5677995606623,1093.7268470400013
2012-06-01,6822.1708296900015,1788.9145602500018,2361.4386416132284,2197.2516781148674,474.56593443,6033.504570100001,850.1400179761918,1651.6370089067016,1421.8385535799985,1077.0053008211269,523.2586893040731,482.59073304198614,27.03426708102278,1927.1453187973186,3073.4755624867003,1032.883689427082,788.6662595900007
2012-07-01,7655.114773429998,2259.82165714,2508.770099944977,2419.15026747489,467.37274350999996,6344.877497660001,938.1119923424548,1813.6478227174644,1265.623240040001,1253.878869075653,641.7759929478946,404.6915257126083,27.148063086415696,2191.9908614181077,3079.271062757465,1073.6155817469187,1310.2372757699977
2012-08-01,7451.102899949998,1952.5225470700009,2546.5340030084244,2390.1045122367145,561.94185224,6276.43274486,1075.5573177578365,1798.669898201665,755.5353142299998,1452.9235068463556,705.1315674996645,451.5629200877148,37.05222662880454,2528.480824604192,2554.205212431665,1193.7467142161838,1174.670155089998
2012-09-01,6803.127698030006,1473.67926926,2357.978824787201,2378.531397565516,592.93822969,5854.62747987,1231.6940006374052,1648.587513600503,641.3335958900003,1295.7063967384734,606.0345671280211,403.3246862199157,27.94672484798738,2527.4003973758786,2289.921109490503,1037.3059781959241,948.5002181600066
2012-10-01,6889.209248819999,1339.0364301699992,2315.279774961336,2619.229108930182,615.66391875,6256.612371370001,1127.4526059577554,1913.2898570785685,471.62439627000026,1510.1181143564759,731.3723600197623,474.64762817462804,28.107412587792727,2637.570720314231,2384.9142533485688,1234.127400782183,632.5968774499979
2012-11-01,6649.426636689998,1255.7150171600003,2288.4648280149368,2535.8182392370272,569.4285485100003,5779.47081789,1144.2742731462047,1752.4245274722857,499.12490805999994,1287.3930101278443,683.7741627892609,396.1283313985906,16.351607487584868,2431.6672832740487,2251.5494355322858,1096.2541016754365,869.9558187999983
2012-12-01,6312.668431650003,1275.53234084,1973.052383383405,2468.6671190689403,595.4166046800002,5436.52903906,1122.7800966841742,1495.7880702533475,572.2300701500002,1042.4641379455845,624.6171439409718,563.871310211717,14.778216064856085,2165.2442346297585,2068.018140403348,1203.2666702175447,876.1393925900029
2013-01-01,5383.033030749999,1242.6964617399994,1674.8309686807675,1930.328101882689,535.17750222,5358.225540719999,931.1161883104843,1585.6742368017144,689.8444756799995,1099.00461256245,638.5218356564737,399.9917526617636,14.072439362879917,2030.120800872934,2275.518712481714,1052.5860276811175,24.807490029999826
2013-02-01,4905.87306605,1201.2848377199998,1619.9488720633844,1747.1356878735082,337.50366848000004,5174.7487146,830.2592217438533,1489.2831227694473,590.9208764400003,1170.4089583605207,581.1423821370887,501.35347487823964,11.380685456120192,2000.6681801043742,2080.203999209448,1093.8765424714484,-268.87564855000073
2013-03-01,6159.95075635,1701.998502759999,1665.1612659308335,2276.8606655864182,515.9303202,5619.179678160001,839.3474179104844,1454.7588007303068,996.8191191699999,1285.8894227816284,608.5799313532441,408.31836264207914,25.466624927195767,2125.2368406921128,2451.577919900307,1042.3649189225189,540.7710781899996
2013-04-01,6895.3905926200005,2172.1336825500002,2332.5007922457025,2070.1041280543654,320.65198748,6193.45819915,917.2572209875016,1685.5752040168136,881.2961250300001,1420.8926881328919,626.9025495800838,648.5269125299519,13.007494247582596,2338.149909120393,2566.8713290468136,1288.4369563576183,701.9323934700005
2013-05-01,8393.245179279998,2394.73735689,2818.22461196365,2305.558040571322,874.72517445,7028.08914824,1105.1614908779889,1793.0578931835569,1391.1209348699995,1453.269004533269,642.0494361063319,627.482861990108,15.947517304518193,2558.4304954112577,3184.1788280535566,1285.479815400958,1365.1560310399982
2013-06-01,7483.39320457,2090.220139600001,2679.573501265172,2242.444189181795,471.1553863699999,6642.80578211,862.13744801455,1524.1880875945403,1861.7735991999996,1250.8570684815904,521.0704239467184,606.7647016011167,16.014461149892487,2112.9945164961405,3385.9616867945397,1143.8495866977275,840.5874224600002
2013-07-01,6930.656703899998,1875.5828524700003,2548.031845865517,2119.98881738652,387.0531809800001,6988.15531125,1048.389531522653,1774.1283034241849,1361.1164571699987,1449.576999326906,672.0412543818223,665.9571915268892,17.079962787596727,2497.9665308495587,3135.2447605941834,1355.0784086963083,-57.49860735000129
2013-08-01,7199.536884999999,1844.5341426300004,2786.0654931860427,2179.2071144056413,389.7301356,7073.89803118,1026.0313421064873,1669.4098240852788,1507.1342428499993,1463.3682651677575,631.0908897315306,757.294853088445,19.56861501051074,2489.3996072742448,3176.5440669352784,1407.9543578304865,125.63885381999899
2013-09-01,6544.807370479997,1296.6631216700002,2644.8565002069013,2162.113961248351,441.17380196,6028.93204507,1040.7950880920534,1696.1736857734986,607.9005803800009,1407.4856392236034,645.7286298164654,598.6083978097882,32.24002667377803,2448.280727315657,2304.0742661534996,1276.5770543000315,515.8753254099975
2013-10-01,6026.976189030004,883.5819221499997,2236.472189435349,2434.205610640934,472.71645913,6830.95882253,1109.9276655264782,1795.5897441063962,944.8908763300005,1638.7189283853056,706.4199494060476,613.4565406478935,21.955135885061082,2748.646593911784,2740.4806204363967,1341.8316259390022,-803.9826334999962
2013-11-01,5089.56340598,439.56847061999997,1976.6299163429348,2239.7874073024054,433.57761099,6091.6460739700005,1089.098080165864,1609.1794510921611,830.5860801,1273.5103617643354,636.56247711019,631.1327919573519,21.576834771518087,2362.6084419301997,2439.7655311921612,1289.27210383906,-1002.0826679900001
2013-12-01,4950.554977060001,621.4861876199998,2019.8788613740444,1927.0106820667872,382.17925547,5411.70274783,973.1253401500852,1437.209270892074,800.6588825900002,1045.5009601342067,529.9009854920944,604.3073562113559,20.999961825959623,2018.626300284292,2237.8681534820744,1155.20830352941,-461.1477707699987
2014-01-01,4275.0,643.8703345806854,1685.029540393698,1423.195783628477,523.2050596797475,5649.0,1178.6979431810532,1572.6999851263083,784.0779322558508,1070.3541889592134,626.2390654777757,405.3500918569039,18.25887747603801,2249.0521321402666,2356.777917382159,1049.8480348107175,-1374.0
2014-02-01,4648.0,797.991469115248,1625.8710517422714,1701.3224282387778,522.5467144525009,5537.0,870.2718795141271,1482.8042697732512,1050.0554472527415,1198.9637411997535,556.1540407850856,370.25719332694933,16.15773996336376,2069.2356207138805,2532.8597170259927,942.5689740753986,-889.0
2014-03-01,4913.0,902.1841280311666,1536.0656803265872,1875.5878872142193,599.1190794818738,5390.0,799.2281773075132,1500.4740030384135,1124.6973317301324,1192.2343630746182,505.12188450809936,248.99983730085603,17.135710090435445,1991.4625403821315,2625.171334768546,771.2574318993908,-477.0
2014-04-01,6479.0,1581.082210815946,2768.2707290572453,1740.972795414813,388.1965611872422,5656.0,956.7348842729564,1577.9579948753483,1113.8191524392873,1116.4784556997151,545.904790451081,326.49727586912866,17.028633109672896,2073.2133399726717,2691.777147314636,889.4306994298826,823.0
2014-05-01,7179.0,1672.2053855828967,3000.8648130272118,2076.4391879934083,429.008402062739,5777.0,969.3901251820203,1614.7406140729743,1149.337183745212,1126.8463446379888,534.6233588341411,371.7406272329383,19.296538421986227,2096.236469820009,2764.0777978181864,925.6605244890657,1402.0
2014-06-01,7204.0,1743.3798167103814,2959.6096842055235,1965.36513386879,535.3518193410699,5848.0,1039.8656544247838,1514.4229581447019,1374.6864458123591,1054.4345023798294,519.2953262207976,333.24243580177404,20.596491362894888,2094.300156804613,2889.1094039570607,873.1342533854665,1356.0
2014-07-01,6417.0,1837.5110226059464,2410.7619621254967,1900.8488757440687,267.79180288171045,6145.0,1097.4429611253768,1595.345240779138,1482.2937671135805,1143.2312755732155,561.4799780424194,251.85970620810963,20.62656831320507,2240.6742366985923,3077.639007892719,833.9662525637341,272.0
2014-08-01,6420.0,1719.9287069105292,2447.2256037245015,1919.8112253079496,332.99000768601576,5644.0,1040.2342551709735,1601.3870668672585,984.4805578385551,1143.9613328245669,561.8936584275796,299.4089805325483,20.779030156105094,2184.1955879955403,2585.867624705814,882.081669116233,776.0
2014-09-01,5685.0,983.7897370659488,2243.7139992744087,2071.2591964490966,386.46934242147984,5644.0,1073.7100611333308,1723.3162778197398,726.217084081562,1246.273774329126,620.2928468263506,239.00534359924401,22.50716731119784,2319.9838354624567,2449.5333619013018,881.8053577367924,41.0
2014-10-01,5794.0,1021.36891073283,2120.75062314804,2249.234531486279,402.6833755603908,5494.0,1069.7664701597878,1780.1938286657132,685.6912619250121,1068.2999918724565,602.0161269188093,273.3247836334624,27.884766089415955,2138.066462032244,2465.885090590725,903.2256766416876,300.0
2014-11-01,4889.0,680.2687726687301,1906.2755661032586,2006.464400375457,296.18018340427244,4651.0,991.3707819828753,1424.3297075109426,491.3510518814594,976.2915698607184,514.0859805425724,220.68764628004197,25.18607958270414,1967.6623518435936,1915.680759392402,759.9597064053186,238.0
2014-12-01,4502.0,633.9125164392722,1715.9849179068947,1893.3229966585086,259.0626409764327,4300.0,890.5920921446892,1377.9682235149833,453.491579104318,804.5359715154236,537.8828626429424,233.44461812358338,23.702991374379824,1695.1280636601127,1831.4598026193012,795.0304721409057,202.0
2015-01-01,3796.0,798.4061263487536,1563.668081233344,1219.558789735903,214.35050402822134,4363.0,841.6079030654646,1556.6141000313041,414.15788635390385,876.4332495212104,549.8865338540564,135.16000255756072,23.023031604300726,1718.041152586675,1970.771986385208,708.0695680159179,-567.0
2015-02-01,3872.0,685.2783268308169,1545.8248549045106,1382.1121517348154,258.5011832574542,4085.0,792.6649343889446,1323.8498980195438,386.79362820171525,865.4376665557004,471.30459229360997,228.3682403480633,22.287675353733157,1658.102600944645,1710.643526221259,721.9605079954064,-213.0
2015-03-01,4381.0,891.3601374873203,1508.2863564329032,1747.072367763651,234.741403944368,5059.0,1027.633761252599,1531.4854846838505,507.83760584263814,1124.9971558755744,562.9276101135149,287.34071764908657,23.573244434309288,2152.6309171281737,2039.3230905264886,873.8415721969109,-678.0
2015-04-01,5155.0,1409.1021927034928,2179.474421453146,1416.351477715635,150.3434286062709,4933.0,993.4037981407157,1540.825570000567,571.8432775083513,1023.8238046927938,533.6081058461663,249.8108998928218,24.55012908758298,2017.2276028335095,2112.6688475089186,807.969134826571,222.0
2015-05-01,5206.0,1640.229736091344,1813.047431347191,1516.5937085194316,235.63323832765926,5003.0,993.9882356249827,1444.0184910866892,744.3165762986765,1016.9443704311652,471.83163431078145,314.4350630203257,22.364860338790695,2010.932606056148,2188.3350673853656,808.6315576698978,203.0
2015-06-01,6046.0,1765.7354091008501,2403.938102560579,1668.0203822330627,208.77983168670272,5707.0,1000.4664511397905,1618.2302391538199,998.4571046357983,1170.1323158108494,554.8447792329232,345.99348920769955,24.00333382134541,2170.59876695064,2616.6873437896184,924.8416022619682,339.0
2015-07-01,5569.0,1412.3692739580943,2525.3943631259426,1495.0257404537883,136.10410615806344,5801.0,1021.2727401331233,1601.5269217617915,1058.8878676589193,1181.8579259015312,615.8262544010987,317.02582001872327,22.205328248809323,2203.1306660346545,2660.414789420711,955.0574026686313,-232.0
2015-08-01,5136.0,1270.443150349672,2186.607762601826,1573.814885987487,104.85840517572055,5605.0,1124.0977112215087,1573.7035425369143,689.4948182318424,1227.5134826094895,625.589525615739,349.5560039542609,18.447666191725517,2351.611193830998,2263.1983607687566,993.5931957617255,-469.0
2015-09-01,5162.0,1266.137513915957,2291.043103210778,1479.8492279782186,124.97255164268049,5487.0,1146.843452112302,1559.0047619282077,599.8296734652356,1230.742415941027,636.8374876222066,286.9675756450738,27.956105523355735,2377.5858680533292,2158.8344353934435,951.7611687906361,-325.0
2015-10-01,5033.0,1093.1556991843652,2127.881081925755,1577.7934193438325,234.1270187893748,5058.0,1095.2788260688792,1517.4705734177887,405.5476195463792,1133.1045397920075,606.3990828705245,284.7273330958556,23.962553082996394,2228.3833658608864,1923.018192964168,915.0889690493765,-25.0
2015-11-01,3999.0,616.3202506231569,1695.7360647173252,1523.483071640716,163.0894579597713,4700.0,1049.2950246648397,1451.5029292623265,287.86212504434997,1041.670928121472,616.2081327867002,233.0583068076519,22.496564151019967,2090.9659527863114,1739.3650543066765,871.763003745372,-701.0
2015-12-01,3429.0,452.4758288559564,1446.844793141238,1349.89423695115,180.12186262800574,4404.0,947.1058326459668,1385.6461047561852,286.50848148392294,868.8330258911477,574.9588663444365,320.94067976949674,21.49336272175362,1815.9388585371144,1672.154586240108,917.3929088356869,-975.0
2016-01-01,3875.0,915.0,1830.5230156699834,977.9440144802219,151.0,4124.0,850.0,1282.0,294.0,843.0,532.0,307.0,15.0,1693.0,1576.0,854.0,-249.0
2016-02-01,4143.0,1104.0,1730.0008809104033,1174.1834907168186,135.0,4097.0,850.0,1217.0,287.0,925.0,507.0,297.0,14.0,1775.0,1504.0,818.0,46.0
2016-03-01,4426.0,1294.0,1753.9664256133008,1237.5791445947045,141.0,4556.0,858.0,1368.0,268.0,1098.0,622.0,327.0,15.0,1956.0,1636.0,964.0,-130.0
2016-04-01,4743.0,1343.0,1835.0628511270586,1378.867351057723,186.0,4423.0,884.0,1312.0,255.0,1006.0,569.0,379.0,18.0,1890.0,1567.0,966.0,320.0
2016-05-01,5377.0,1670.0,2216.2101735461656,1349.3510591983845,142.0,4874.0,1063.0,1429.0,426.0,946.0,604.0,389.0,18.0,2009.0,1855.0,1011.0,503.0
2016-06-01,5307.0,1617.0,2066.2974197282874,1452.944857186083,171.0,5048.0,1035.0,1316.0,764.0,876.0,612.0,429.0,16.0,1911.0,2080.0,1057.0,259.0
2016-07-01,4991.0,1552.0,2016.4684018656014,1321.5235836312497,101.0,4713.0,908.0,1224.0,809.0,843.0,599.0,312.0,19.0,1751.0,2033.0,930.0,278.0
2016-08-01,5770.0,1920.0,2139.1595345281075,1589.0497629668032,122.0,5175.0,1143.0,1309.0,546.0,1038.0,698.0,419.0,22.0,2181.0,1855.0,1139.0,595.0
2016-09-01,5042.0,1291.0,1916.130375330384,1661.3262824885337,173.0,4800.0,1095.0,1302.0,450.0,879.0,701.0,354.0,19.0,1974.0,1752.0,1074.0,242.0
2016-10-01,4729.0,1104.0,1880.0,1520.0,224.0,4783.0,1176.0,1253.0,316.0,1088.0,648.0,285.0,17.0,2264.0,1569.0,950.0,-54.0
2016-11-01,4848.0,891.3507992192812,2075.6475078588314,1642.9442616920949,237.71149650061085,4723.0,1073.0,1277.0,282.0,967.0,678.0,428.0,18.250397213922575,2040.0,1559.0,1124.2503972139225,125.0
2016-12-01,4628.0,989.0,1890.0,1499.0,251.0,4595.0,1188.0,1193.0,217.0,800.0,631.0,543.0,23.0,1988.0,1410.0,1197.0,33.0
2017-01-01,4291.0,1073.0,1829.0,1154.0,235.0,4344.0,963.0,1193.0,261.0,929.0,639.0,336.0,23.0,1892.0,1454.0,998.0,-53.0
2017-02-01,3899.0,945.0,1579.0,1181.0,194.0,4117.0,976.0,1112.0,264.0,737.0,558.0,451.0,20.0,1713.0,1376.0,1029.0,-218.0
2017-03-01,4564.0,1063.0,1943.0,1370.0,189.0,5475.0,1164.0,1583.0,331.0,1054.0,771.0,547.0,24.0,2218.0,1914.0,1342.0,-911.0
2017-04-01,4867.0,1342.0,1917.0,1460.0,148.0,4973.0,1109.0,1358.0,387.0,955.0,639.0,503.0,22.0,2064.0,1745.0,1164.0,-106.0
2017-05-01,5493.0,1576.0,2021.0,1727.0,170.0,6064.0,1303.0,1554.0,739.0,1161.0,687.0,594.0,26.0,2464.0,2293.0,1307.0,-571.0
2017-06-01,5152.0,1539.0,1882.0,1627.0,104.0,5898.0,1140.0,1554.0,786.0,1159.0,694.0,539.0,26.0,2299.0,2340.0,1259.0,-746.0
2017-07-01,5298.0,1401.0,2095.0,1683.0,118.0,6043.0,1406.0,1527.0,673.0,1138.0,718.0,549.0,31.0,2544.0,2200.0,1298.0,-745.0
2017-08-01,5265.0,1369.0,2075.0,1626.0,195.0,6317.0,1474.0,1676.0,529.0,1169.0,865.0,577.0,26.0,2643.0,2205.0,1468.0,-1052.0
2017-09-01,5268.0,1384.0,1968.0,1721.0,194.0,5966.0,1411.0,1576.0,437.0,1139.0,876.0,502.0,24.0,2550.0,2013.0,1402.0,-698.0
2017-10-01,5280.0,1151.0,1942.0,1889.0,297.0,6207.0,1403.0,1675.0,457.0,1248.0,894.0,504.0,26.0,2651.0,2132.0,1424.0,-927.0
2017-11-01,4668.0,892.0,1741.0,1712.0,323.0,6162.0,1367.0,1604.0,419.0,1310.0,861.0,575.0,26.0,2677.0,2023.0,1462.0,-1494.0
2017-12-01,4577.0,1080.0,1570.0,1618.0,310.0,5364.0,1190.0,1423.0,439.0,919.0,750.0,619.0,24.0,2109.0,1862.0,1393.0,-787.0
2018-01-01,4810.0,1202.0,1671.0,1521.0,417.0,5743.0,1248.0,1583.0,484.0,1084.0,823.0,499.0,23.0,2332.0,2067.0,1345.0,-933.0
2018-02-01,4304.0,1070.0,1573.0,1295.0,367.0,5196.0,1047.0,1507.0,345.0,1031.0,685.0,564.0,18.0,2078.0,1852.0,1267.0,-892.0
2018-03-01,5417.0,1369.0,1973.0,1713.0,361.0,5979.0,1167.0,1811.0,452.0,1249.0,774.0,505.0,21.0,2416.0,2263.0,1300.0,-562.0
2018-04-01,5216.0,1189.0,1991.0,1729.0,308.0,6106.0,1199.0,1738.0,462.0,1219.0,790.0,677.0,21.0,2418.0,2200.0,1488.0,-890.0
2018-05-01,5163.0,1143.0,2113.0,1628.0,280.0,6448.0,1231.0,1882.0,762.0,1167.0,739.0,623.0,43.0,2398.0,2644.0,1405.0,-1285.0
2018-06-01,5133.0,1171.0,1930.0,1800.0,232.0,5461.0,947.0,1620.0,740.0,1041.0,632.0,458.0,23.0,1988.0,2360.0,1113.0,-328.0
2018-07-01,5415.0,1106.0,2023.0,1921.0,365.0,6182.0,1118.0,1842.0,930.0,1050.0,775.0,444.0,23.0,2168.0,2772.0,1242.0,-767.0
2018-08-01,5202.0,1096.0,2080.0,1814.0,212.0,6314.0,1109.0,1956.0,845.0,1060.0,830.0,489.0,25.0,2169.0,2801.0,1344.0,-1112.0
2018-09-01,5037.0,943.0,1994.0,1650.0,450.0,4700.0,814.0,1572.0,539.0,869.0,634.0,250.0,22.0,1683.0,2111.0,906.0,337.0
2018-10-01,5398.0,1108.0,2046.0,1833.0,412.0,5073.0,888.0,1870.0,375.0,909.0,749.0,261.0,22.0,1797.0,2245.0,1032.0,325.0
2018-11-01,5350.0,1152.0,1784.0,1910.0,504.0,4363.0,732.0,1643.0,327.0,783.0,558.0,275.0,45.0,1515.0,1970.0,878.0,987.0
2018-12-01,5336.0,1473.0,1766.0,1804.0,292.0,3917.0,738.0,1426.0,294.0,709.0,498.0,230.0,22.0,1447.0,1720.0,750.0,1419.0
2019-01-01,4585.0,1336.0,1764.0,1152.0,333.0,4212.0,736.0,1514.0,331.0,856.0,539.0,214.0,21.0,1592.0,1845.0,774.0,373.0
2019-02-01,4448.0,1082.0,1620.0,1351.0,395.0,3998.0,704.0,1358.0,284.0,843.0,488.0,302.0,20.0,1547.0,1642.0,810.0,450.0
2019-03-01,5137.0,1348.0,1797.0,1589.0,403.0,3956.0,629.0,1424.0,355.0,791.0,522.0,211.0,23.0,1420.0,1779.0,756.0,1181.0
2019-04-01,5337.0,1412.0,1865.0,1691.0,369.0,4172.0,680.0,1441.0,427.0,885.0,512.0,205.0,22.0,1565.0,1868.0,739.0,1165.0
2019-05-01,6044.0,1830.0,2203.0,1630.0,380.0,4645.0,770.0,1581.0,445.0,991.0,575.0,258.0,25.0,1761.0,2026.0,858.0,1399.0
2019-06-01,5239.0,1169.0,2156.0,1589.0,326.0,4171.0,719.0,1465.0,500.0,803.0,477.0,184.0,22.0,1522.0,1965.0,683.0,1068.0
2019-07-01,5856.0,1703.0,2207.0,1577.0,370.0,4905.0,834.0,1687.0,553.0,1002.0,582.0,225.0,23.0,1836.0,2240.0,830.0,951.0
2019-08-01,5568.0,1505.0,2097.0,1678.0,288.0,4400.0,753.0,1524.0,462.0,896.0,552.0,188.0,24.0,1649.0,1986.0,764.0,1168.0
2019-09-01,5746.0,1584.0,2081.0,1725.0,356.0,4002.0,663.0,1429.0,358.0,833.0,524.0,175.0,21.0,1496.0,1787.0,720.0,1744.0
2019-10-01,5889.0,1607.0,2226.0,1636.0,420.0,4121.0,781.0,1462.0,212.0,940.0,581.0,123.0,23.0,1721.0,1674.0,727.0,1768.0
2019-11-01,5893.0,1573.0,1976.0,1985.0,359.0,3409.0,611.0,1166.0,262.0,757.0,477.0,114.0,22.0,1368.0,1428.0,613.0,2484.0
2019-12-01,5374.0,1372.0,1970.0,1610.0,422.0,3133.0,598.0,1082.0,258.0,526.0,483.0,164.0,23.0,1124.0,1340.0,670.0,2241.0
2020-01-01,4579.0,1541.0,1646.0,1037.0,355.0,3535.0,646.0,1240.0,312.0,726.0,482.0,112.0,18.0,1372.0,1552.0,612.0,1044.0
2020-02-01,4378.0,1209.0,1490.0,1283.0,395.0,3191.0,512.0,1214.0,251.0,621.0,441.0,135.0,17.0,1133.0,1465.0,593.0,1187.0
2020-03-01,4383.0,1340.0,1491.0,1264.0,287.0,3154.0,473.0,1242.0,237.0,575.0,466.0,144.0,17.0,1048.0,1479.0,627.0,1229.0
2020-04-01,4349.0,1567.0,1810.0,704.0,269.0,2894.0,443.0,1237.0,206.0,498.0,411.0,87.0,12.0,941.0,1443.0,510.0,1455.0
2020-05-01,5078.0,1998.0,2074.0,764.0,242.0,3166.0,534.0,1332.0,181.0,509.0,528.0,62.0,20.0,1043.0,1513.0,610.0,1912.0
2020-06-01,4786.0,1706.0,1974.0,859.0,247.0,3299.0,526.0,1402.0,245.0,500.0,511.0,85.0,31.0,1026.0,1647.0,627.0,1487.0
2020-07-01,4931.0,1538.0,2024.0,1061.0,308.0,3451.0,634.0,1418.0,273.0,492.0,485.0,109.0,38.0,1126.0,1691.0,632.0,1480.0
2020-08-01,4955.0,1642.0,1863.0,1239.0,210.0,3508.0,580.0,1446.0,246.0,557.0,497.0,142.0,41.0,1137.0,1692.0,680.0,1447.0
2020-09-01,4727.0,1114.0,1988.0,1385.0,240.0,4129.0,725.0,1609.0,252.0,723.0,581.0,195.0,44.0,1448.0,1861.0,820.0,598.0
2020-10-01,4674.0,1055.0,2162.0,1237.0,220.0,4004.0,696.0,1668.0,135.0,742.0,536.0,185.0,42.0,1438.0,1803.0,763.0,670.0
2020-11-01,4500.0,755.0,2165.0,1166.0,415.0,4115.0,803.0,1533.0,158.0,862.0,549.0,170.0,40.0,1665.0,1691.0,759.0,385.0
2020-12-01,3544.0,741.0,1098.0,1300.0,405.0,3908.0,803.0,1424.0,144.0,787.0,528.0,187.0,35.0,1590.0,1568.0,750.0,-364.0
2021-01-01,4912.0,1073.0,2448.0,1014.0,377.0,3844.0,725.0,1416.0,266.0,744.0,501.0,158.0,32.0,1469.0,1682.0,691.0,1068.0
2021-02-01,4775.0,1079.0,2107.0,1285.0,304.0,3713.0,729.0,1409.0,173.0,744.0,449.0,173.0,35.0,1473.0,1582.0,657.0,1062.0
2021-03-01,5720.0,1539.0,2442.0,1452.0,287.0,5320.0,854.0,2251.0,304.0,1048.0,652.0,166.0,45.0,1902.0,2555.0,863.0,400.0
2021-04-01,6143.0,1824.0,2845.0,1256.0,219.0,4673.0,738.0,1945.0,286.0,948.0,554.0,158.0,44.0,1686.0,2231.0,756.0,1470.0
2021-05-01,6813.0,1961.0,2830.0,1656.0,365.0,5141.0,745.0,2114.0,490.0,1017.0,588.0,137.0,51.0,1762.0,2604.0,776.0,1672.0
2021-06-01,7010.0,2020.0,2759.0,1853.0,377.0,5909.0,852.0,2496.0,761.0,1038.0,584.0,124.0,54.0,1890.0,3257.0,762.0,1101.0
2021-07-01,7252.0,2360.0,2619.0,1888.0,384.0,5715.0,765.0,2443.0,718.0,990.0,607.0,141.0,52.0,1755.0,3161.0,800.0,1537.0
